,phi0B,mphi,A6,lambda6,ns,Ps,r,phi*
0,62247440784349.828496286313211994348496950437893045762426873941125848720704477070893700145398734931418004389643092695466674989245449876438640240653608471601022547897304126553489680681491998401571866256338058006932155906606494965749238897908245853120357228031349413929169838928715706769050318575014798335564360507654812680234574262356320582377752410863422521821558390606805094258165427096128151983203091098650362842664889995182121314027002844833110771362023559233837216865115468277318292987009861142603,37.301386912093356579788390433058241401442183182217463936688330542242167232743496860532722446152653139085559420990899317018008253538700715006478679947118871429356940177331150188489738510139725901259347889096496602935652588081102739282935835388856140787021943543973159762334584248754493965653881366004172822495521397190258119532099930612232468718443713314852092494855700354362801190808853084699690349110791138025165947086759420528045908764901330774250748418533884813600837774971905688670045616959101612,235.91468505081997591513845717471743602105310498878938461230537395788777937457790351002047912052410575798037685345982186337191563414984296477399945300036579470946327216881987034660274310443782777079478334472674931510273780598198867965255068375559902483518655361982992468220081382902994526432773874563210212043973226566699123014096302378050230671528783869382117971798405451686579504390788465341863555746676960914653006644175759656321593801533777364465322139932863899430859417715569013441466270788935406,11.259180135863340394825449709547996267216008838948695448811566558854893056085839930652133139759072697805060903287160732933886297195600694695662902414714941937706752717629164679422659090111097210806980457297739413223484036853259553201098491464052750381902508593985675290678511859296549099998913800088032717922167200081411286442469703509669200230900421386242828372649866657027176363630940320976772239440213226422771824381885278039302203144054485499647597090253724295104803758561215970850407839508170083,0.96529999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999995103162416774486,0.00000000209890316731914370000000000000000000000000000000001593856975787948677311312475770013267441900906955885695778034896912888225508240872998666948397172848927993982215411961078643798828125,0.0000000000000000000000000000000000013291925494238817337673830017694160060479626871676323523539340490418910750763186982289393407624675569067834336644394226421453675767293241895139265477171632410608881777528012039716467943217100924092965922587543439852578452011903491547790001635429590172194211473245853242540649364655100032859475645545049601877863709581328410818333994533884788425600919188610242616911112843388506165115601358841572238505846177097704424879878605382784641294014823480986260489981945995571403524259842262102092171779960627,62247440784343.91781500843419563215744250868985710804144501915900092900267741713787477305585520358786254636825863417593502737411127225332555536289370385783348997527247690399109155219631100649352818387016976608556341521284956972671730071789543962332722858853154439703428896227984542683363743135492961821554545621370407834008095401548341083919188235585943365083908982219771530109411577450732134964612468850242232035890567921621325176090690797551906675994220067738290949959452345958848744788043210796766
1,79376647826299.784775096013993795575789532500056761237562464164401859244733496444916601175833178269348109086156231205755244185536835525832307784876112107106327411570333112330809404858795284956338114522454872537758662808497366918612106988257750965064839931778682754653521762060023259490690478326321383411785668539770214714984917759302038645657499440659830571782913476903196342797760568772197843871661854270547615972228311767042048094304944291776834130896546235411125581481958350783795646426512444106994,59.327234068804203292293801155834958878991984861037090614985006459914819139019488944463884665413078724130137720689114822805274812451759693150630100159681846366467860297193152134207668955003337965797179609499689502645651400879942033227474127255842098447490693762139857163764161653755104033417562684550216609592577655314444679436733649126708315201004834746295434714380693744739136926255446261373552233760767020434353339212886835449816786050771720516666064559969755208975080671290996393673549261426198834,375.21837387071983005433149676627910494030274769302811157005296359526790103186028595681621444565379413916804484844382290450775158626687860025885932851797083107074850036205395026843046864924244705264822430237192207426336559546785153143052843993684210215585558401635274842028003137662511239533888414198798678371063878364658495742960063266433910423288225585825815380980184649100433309645462209393416056729052702648112252457712731389121953231008015251924944090636698049673610632709189322481821427133420797,6.7725290304074979722613161999665210393848394173809884508566563082500760962475743161420770356102160937280214976595753789385402892767495682021795374871474732127303198017487838051916173594242197968501266214444721210128170839057368796549924494044751383480405063153102081611078139678120229756435331223630614028363153329231744781206906772959962092474840445014103176317817311401515607785194835881755912277660423704452301475390654878430013597788052070419506538556814406640594946052387707617394490167766231608,0.9653000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020291795718257,0.00000000209890316731914370000000000000000000000000000000001593856975787948677311312475770013267441900906955885695778034896912888225508240872998666948397172848927993982215411961078643798828125,0.0000000000000000000000000000000000054674981943383540172591552935640357739028775676095198880833974575854201466875030792380361960318936285070489973667315440615839255453353226203130979465778703639146159845037426723387891706852947240037832627466696762224898340424406582273645021146204681152387232585406247026953783269043989466176034841521612927886207629360210967638095203090454527360108220719336395567237184249565420339821792248855996414530395440661957460233746441543394408572012529776555286777079556624270431996528869754197240350992605557,79376647826287.528703147483357785422052325743650562622675189094490749371516500979592475958462059856157810217642752526468770655190783021579357519343060775145746571554231943835715846687097758027916084610178066250302285401772423956821222173073156273294706694502161911866790618623933015392025801591125675855419531890302871988565264844781017795588956309855288128819719629861841486431703498124859285052921253651039252985516011199362561231902860962747924909548920318427571237362760211428150860847300345500031
2,101218103563118.51407112827857969505617065270293315795460424355698863403290245583707290055373308669032911850471473071425413888242777872316543411819414985302151846372802209074171890349130099977007724164256809991633791262567593265565045976086433366508187397523985116864289424349576159202971243562305752591249306341402056603252669225895158773288082616927198824866930790661230287988151386574864154223252124732879282169490843733003474940765967728803198387829859904150840546016624533358080028004447112013659,94.373597560075480381268813481297978691061351115454538519009562100156036235644472192747136947271501714481014412860203030135279321502896456585239091412864671040092659553804617348380215654540474604978192489153066937139502402245389328392820260792815003954960887210482261327557245619601957482443334524869317334310650013443389951089234322580102216893667708079407937403892293132112607173201564955061904671649774056221530104043125031844770946499823028990615603537569652395568341492996517437761476283147868663,596.87103854789552567789988060073852139403045280094993133800320823433462164335494430963921252686494560094601002004777751525716835209655416585622970420187988078882063223800621290487791432886629661102089257236100950610635919286665247252464763848067998597623181105351333849843328851159463762758294180936184981264769316073086171812861256399268343311149998606905758064463044439971110088538366859734845751214612654831801176834538860039805519521325167868118852883723694878008140890667816185423352120593749975,4.0746050334308366379742042004821396316010181012045043490761574325356514950863588377635447916262572245683661104428242856248287501186932486840049879005094010730541230565498088129427207372501707059970853527633646315090895976155291615852038503594906127748169765528253574304889025365251988628079945668005630942644811662032497324162038142975558482696469954612316801805495870436835506608460317513197772861555324268368268189308105501082996026494847698989845656905269796937284632502574509182772442370106014133,0.96529999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999948096235865119,0.00000000209890316731914370000000000000000000000000000000001593856975787948677311312475770013267441900906955885695778034896912888225508240872998666948397172848927993982215411961078643798828125,0.000000000000000000000000000000000022496365071167090039192516894925120725384184676474153416961560574826730938451587937820055229178859653150823542579840470015674368612601269109758118097857909767969552266173514198541791616999908670364812527679921164592905427422624727085393288598632422755330249891225066974291613765482686738469549867129193932383003762043039901740687261254597065251269146088098500466220407376577788067612463949223330064096913109096275687853766865189693041736045413028708148444739197205963310033902814590313933102491561125,101218103563093.10155733147357728726619485640596035979280427647510096170849990639419336488128326826059393579288965707725522314331764229536110347000227379377324150421866646604242294145531813707223763022763879997122401233617460984610745602517708353012582061529433442512979554196603023425672401657735640870783143185842387463975842181225395461641103508778921433435103809645746335436676763289557252756545073738901638122168758059919434534705031060818600315878899746980630335519228199040173382010870407084454
3,129067821338631.41045107549960856386122747627028925458615542034343759416458910825917398762116272060599582001110557136502182399245328154517993292685952746763663481525300975884948238928408990358025792872765015376558018801323223685843439429707567525797447664051207582846240619620869501663973756160794462000364836850893505862316565464659933758922610388539165853929776686207599580174664152393383920213624743501868206088500679480665494332347514483645689313327540672135460333843314917944812414507571789343961,150.14574663364508505047348835409847162428597737896461299983734191895245183176750512239071354326663723500930228284030188026401811723558678543911697200881792628905542456653856225156756322379244156961827276734381762944612766681988972015194221911836055051885473025473635182851113313995856668083801971313307394804627256563975510127349634499731774390208224621494520937546606621873505505354340820949470620253429315689712880062320438125585286350196426467305968027184561467002319233773501252401167000335310649,949.60508069775499468909950428940722919592657298113406811821312933430403121857306870171900272488637347230589848754695516715598062925455014338654111812678956296461570172136242383406399946935462267950333473994613442970696854998638095453800169985184797840370747750408590088162705413729686823909582493255163576081224632894269628637578763389372597760983169912592394491182670664846062430371865871592651179194568062412856498289025522036753245704221272830788793568207318668137040495204414469558362034588470096,2.4519347439026948940304295542703113685450695587519842897507296395239718940278596481189743548015552342240719597066842833152483617374465981775729931411164841541561731984623803192483870616435349976187000977455221453553885076056775118064797420973594070279120552721638031535114960386989984748185269475352672105300175998285004101033090089241184836087774446933851689113121355314447830678355520762225526113750689353262975327434874797893120714316067228008831075773658085116025532863501163684640337297987837665,0.96530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000073298120328897,0.00000000209890316731914370000000000000000000000000000000001593856975787948677311312475770013267441900906955885695778034896912888225508240872998666948397172848927993982215411961078643798828125,0.000000000000000000000000000000000092588481955538825540462403443896609932190825355196909441499658263396893759811785040686973989796388792526722576545317769243096288361882392338402918819887882667323018148720048120595027680630977966994108424396644000942052077125725405445946428678392168361639971536809050429646203382181211566859180267880334463377175169111781126491220863889491669384248157139482589481765322839661234206651405792974621980749622169980719802691458254091857218154257932665065637762743484402129501842484430223912610497996188703,129067821338578.72059927955741175456746074438517299039878358657621613794787277410415070248766959354486695571937781215754081317648954392810770033146138604826234179764313227871696714531552693360076342018158047838307996392027455166430007190023728701618832470701922053803391796398896862610832547087296358841537119061791090017585511916559022604358636346698880971841009182829886644396541631913194539844301434157801466933484935963349559378473340299148746897837746964946037347538281327509581179312616562498834
4,164578180680146.53838844369649883940204735454060345686893810334016654968213752216727468970471097284301923885572923152265975302002176339206293682522590793949020077813937408986284481442052190979710689760305288102737033900021166709450274344836105679053693835803952698990642958725834095044082595237035112318244926118908505319641546818634586634635929822260890403114516281442176530427748026916722773663462911015370658178439447317433079072194626226219586304368057027501810267550805077189130632324428076880448,238.91341561113556359151709247065796197430795502328782890360404197965869163745826446242489200432285063446707232241116482014822301979188298253223441332097548605776237683469441270367903915389762798368441353583991874889285665319785614418461783354667196811894290609903330357354674148899508527802610161051420942013879246228223361707921128268953406020446840344918425353731430230563785546262305223655647362798314183646514808608320830103234502607780276687251033839305788883682773699643884361769585399801057994,1511.021113803234642606192895001489697625378066374235705911277652023617749268668732817595149481854191503065007239555170258811767179660018540204933053123768931797046597210142789368916407135772601247877380867387447288544965720180186921808285119116033323045227058900849362825549824957085232335378235445006942522588475612812724604667443333230314547811282349779457907373706445455663199637818872814270179542618597328184773237719771657848575049621712893685169773362950018443243373212943434157013716868910011,1.4757721127688834517347658633557212091994630295400588794197018240068690104043009794004071121752775492486034011873758745543626035971222107370245028693384893661123724646263029547904851521204056103440420824708405817532996444999945217370070955131090499868731496961466389892972095177214531554011788223628079595467167416270498608370513613118926366682376361899750486948498206863854495798330654168584483127112722365780456492465004985941387961074775082674716723303026580262477668650422873428536778509446791429,0.96529999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999968517619715601,0.00000000209890316731914370000000000000000000000000000000001593856975787948677311312475770013267441900906955885695778034896912888225508240872998666948397172848927993982215411961078643798828125,0.00000000000000000000000000000000038117159199102815342623911608183798566692543489665283496436586050046522949015283209847470867372023932072723535968617918726740433445474636562261687818832922923257919757535196312180860074863773257762293183952761167818267615026124230104393086336312360670840593230339885024859259757397275409516883295503659983328076405274529204098683349136073872395401272939412131046808731455063265685962634924547765324506040285878639826085767622018653449949744470908935619397935143633417221664717764567813927926963642982,164578180680037.29634616105870381553375369804538906087205005581766554337437189996111367842352898900480913489128785095952833716479245448290942086154757669840947900579054709707373179522077678958743602141101684809690753120756750438359158862716452886435361986513236588080445235213957503077554955027362823262202759872989868488954249901443383390934158613800815532309340465265184317572910851959808803198494147964537562636693141327947130384338425884835808429329821489652871105413839423340240242785024006446918
5,209855900034603.08864973385329629631392191482631318817420024229494265495792796907357877482705461300661905566809549990420468425232287257899245741803834382962705931409041027061386798807980296151450340835880022842510473402575876316824988221304021173617779580680554606643423538735918689587632964391985901321040096241607622201352310426984141806551057892902805051938709785144261697964327297954667704939149738290568138242626830273693129034283951726779467296927370502562354332513105377152167880947720450743493,380.21734724224400903717568770283778607705103693214538735186425652451437325466613436473385101228004698064196146661176045079641266728005810341384158025754086994634028574932983138513433799733145074051108332524907217029677199269133038162579370956635853086365860160532773436127214161007754901883157598398134218651965604529946125009266434257303981584535310422538005586427250040641809603159723851742976111762242612493621540651368614327048100639756742579760718475945144936598241069696650135508211328237069232,2404.7056463852631619799127493838270110350223665210467656148940671567434261986353862747030404896342089489607209891625022134403752052157945285724384260124147638783640985226867059250601501021499395176815228372350635382620641509162406120070094702387423434104463653584102673490034677895673235471252444717199383723396813763672639125755564015648603845416385632791899644810270593433634012197468248410953466239735554930555559492594520775553916174211610165562077773737823207284561810593154273491896179917315377,0.88841315988553318654735835281309983964737238431344761866180172507778012636716104684440248704903357937638159581163420656532334130024018993080269044794818895687335448012508630276157556505088216908808695911171578083949106923817363738584005021929861981562739861529407633711282190277704942728897416571914328563740871820855093645472183257919571055739629849036051100640086798261278960546151310514862195950572770273141769129133574641515567466948685091315830880691589283350847148340133669766636678645203359501,0.96530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003933226940663,0.00000000209890316731914370000000000000000000000000000000001593856975787948677311312475770013267441900906955885695778034896912888225508240872998666948397172848927993982215411961078643798828125,0.000000000000000000000000000000001569643983941409575886787546861777765531370554550573029344118342733022187454651375914399148911393623087997904628896867841909277371335141772065434492550633881366363589349053818071827623440176707721849738878266159870781978907374814147197236890257914125324770829808971906608346719721256191152463810685501616095182765363133370465990837885734300374178319893236710392100308542596718576503073075907804742932844245898914164511488240292135748693779734883584966540670458237315609471320625492376052526339459776,209855900034376.60513785847664885487234067466635123621394087222180897947795228988691682106651691451825430450740469279660254190010027392730493126203546995161566523900823962466613803455501801883270878285365471742701580735079200432321334829799512749522521276994248496934227575978587051656818494919890634786163973140332790737362187789867100923021007827799957120279107639044224271103429638256036711043918195389008023465651234719582424281908121185377429369367981298670157590964343439360731498253641200732381
6,267586940516136.1104000561990289769959708987612227922217895534430775976105816522051843439519172429558141413974660213712879716769094440281925886616901042538546755861359727312336279359222693276748142457108203934199384225243645486321196631399735180851217672885014920780811473316626717547476634415141805493389084806270967354261927979855905746963508980069360515903855943362500521451285448162894010813433719601963454921795839176741477896724492069423125711748118039997793889415058717483879959468467691003394,605.18220636035910907728508640565337744101315397522133516008306795427138285689979806966929057440356707399973293147133059262164671320830773036641937442989541748015661105762426932434531566517920463700925250413720485608052076268459545977372237544830625359303342065985866732322961432983734321564527494592883339685356666402746231154837062969839916802481257792693962067211883031505681618539861101150674783195681609594564733193393610624016206700873143413823017915770453315871467596685467440389761148768804316,3827.5083430095473917128473122235313746222352015811815725765709794320936421162204612307375079405491389902404954929406531154107945061522132116687360956103346367856862732983057802683421810267257069811677473931042141089204991440472118171342343957224560286384139643215607305657731166756818832370820555502502376149066331300766145265412480987679385923639759760427049300635742714235475964863124596856601042517115767679423390586500517300483062086943774644068477299770096122518780785089753254130837082286740341,0.53492671155852543427997666627963094041711569795033958300387113356230719830219155327533888209379740543921755146268464400599197226978668839928870424050410940406702144567013535890963916683345486297687137319132892245522839476563296136796548813300275653229167266990824198413117832045268117228720457621434720716050285602583193511103087234581344347250794523341851710459784484114031340910982337628856272854311079423752894528314108355751871228227437977175817335281144696836589724589046539092633422886179887974,0.96530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008448282774399,0.00000000209890316731914370000000000000000000000000000000001593856975787948677311312475770013267441900906955885695778034896912888225508240872998666948397172848927993982215411961078643798828125,0.0000000000000000000000000000000064654248204100148039172249589825061942033576512838542299014878239598008313084466699477578385058045565214092806232536751637605679664816171830328801754798003164560270100003900551395594733392867629892802695647396784481223531943084998807293181500581053246093596550480546056116452314690032902940694795772804578683126374606284724779884588807854728264498217894628521973688662740743977156088660794544882431248714197603414937876638087770476138367875877828862577722144972131696271721895389291833204805571570711,267586940515666.57560497528590354452389982705619744596513196583953101290834161169952679877471626987537093873562147781408669458669377247397547661603589525002100229821507355624199990104776468796434613754762174832368622862546235998813833371341713213141432650888570804088859979369138774469610373782723509955047850906368004419987332418900399506589839663497754120406803207925489825151862983381333126424053986062473151150493631017219155052341346231111731980905180246749767944445127505108176705753932744177554
7,341195742801649.34833008989229500357684978404217058515803231302387350927204817752079175579734636382920209888505287596523334572534244547125701294755355139249879600186531117455634794153474873902578933118470901411989536430257454994134507244708974162793808797287022265710808855215913132091880128296595618743847795230247362623368456917950327970237371889843364111967401745790571561242038207573053451097003804378869707674071724365557533069009532171355807680983917579700885778722613711154594267252581849242215,963.3901229316568137453741887641728743882596110463120791245097592521931838381312490301206478782970557674909711130061572255735319829802180863975847916326126594527103292842084087059926990699750671622510368188837268733301229756524904332021330160584987080157346233042355389036140536838359023880531959083279157655904839910093105611127725817467952518366272062087599661832899869250198238083623144527892719297821412332460971673208163508497408752733518503045834561839059078871114658063966429254090570030638599,6093.0141275472940684884957178248905601533878106531654450545560922272388774722383500859962568722518642572467226486767123957720728240091520736881028466543571589761931439074908319855910385087177925984468242532021477300528217793850955107602374769248651514895563966784960256587056538397132669328611611060781136090230056852869850138128753390741202181078437355038716967462191264961532275098679416955413546625757999997230172642614054506567513445850405877802113235026934172229983789678568743410389785484501985,0.32214809333096379411159178666413324344313782933012402856263545123055732598512055274762325281665559677751399533066255825706192372741831486957128972582572677932195424411461793973189659860844390720404519534142960598000011213668816947812523716436271027144380100370113382396434722861815606473404978108404120510802660608213302152279687779870282736887017134731089536345480868068496768440468290058414143970922801648947304821892650774956932308634765405004227428165598670080894544555511323117428483782370311818,0.96529999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999997879041103137,0.00000000209890316731914370000000000000000000000000000000001593856975787948677311312475770013267441900906955885695778034896912888225508240872998666948397172848927993982215411961078643798828125,0.000000000000000000000000000000026638301104996744926290713906709308335233533162822323216131637082207453365075403075713784041762869920892733980418584483106909246190148943891667680024107993948063212904026732605200138348070203770868167152647154272567447097414231718091442279828590554919598448623891850481693680081705343376459613805395240028779832846038108369126534621872842599207382680728674726160221593154554496632278825540071346080209132416120540448460949981710896252330824887786256503643727370636182658373763700221997583455098868455,341195742800675.96512087618158384076589070138526367044762833906714085754724605216004860264215575869518707364761548531020003186309263992093893311919135757834402613069730164639585083926927953595202646410603419103026553317082074164506927233678671105034887030725055047200636030749475269159291425805287327156773350714471445406366715708733014660206962285543679714114977794430428990429618705112503357899092111384032130613131470681926871576666072713596463194112474449463144072525079015830825764623472073732336
8,435048233722596.59444181973274271203677840030455166499014693234347497968053626482545526696007163333386916443947700499095742458260384025924527831816118079792033923878321668197839833867007392548719676500147212630795409075049824087838422388237266774468456112632947315406926140702661351868814246666103884968162778721452407161690653756612422719375039277472049088137338036736509652525960572733587387760853396922040830238103719996486321656337389228797497161757331677261448075059676695790496491213243642876833,1533.8364892110274018620269155446515517535667278375469654624978477432076642923180800322813351322570985198651265736558704286798288742250673661591686950431909672284378713580759669420712899560131339914625165623384864485446714217782979679703056355386368895588223656605478862416276135943266701454040357382958086399144596139280298394366842104351888109279700260928188367669120124905829457697534067335476961794672104861239104219841718811075354285404986504398269116173854601110333262684387853093481700687789872,9700.8337283662586839845532922284849630518573451056954572593693850059395955702344725113442232464242845508035883227494209297949731082162240739977630967940596802462968120522822647675827345581375908583057718036985796937765096276527278413398652265547969961354435365667527083594546065950585865629332466181109440587228453095675569902962789078384071962150024764670904606454320115375334986860264956174125525284362716936832431110520155608283374151530665340341070102531936024799324835705157896287152183529178751,0.19404265880518414973599296031864588659069884798707396062571479161792800690161921942509084721740589240758904677683073149362310413986442257752968388424506774751975062387376189336475162116182492683519256449887892817693909919973708330305006824268733069578282785869743332373167058828421403533906474697979835518972444950604138257194988768786348943956343724002640735401510447171926572795130336246960749326634446398000098257469299309782263224093349270924745850767692687070718707376760214206647917692317884714,0.96529999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999606081722756,0.00000000209890316731914370000000000000000000000000000000001593856975787948677311312475770013267441900906955885695778034896912888225508240872998666948397172848927993982215411961078643798828125,0.00000000000000000000000000000010978117817110204507541451204752734758155174291904210428401805969693946107494812856223631244819080378149313019207574442352059514724244480725077479383183046149303289045259834133966221845963382487960360542199017926241015887599940449371968446688976727709489721111300544732645552840367535687538493053471484309386822869174088949973367775328667192032397006043192544746505221402747288053057875328295249589596015963543961939636196533976403465588210541885469513064148375320605839563377530546982942758633025464,435048233720578.76121721738737615482449854689478201688827234466785225804651896323236239892777378521768175590901475173081280165230036694651755026811652900791243620605686386926649990480768018273102647505037685574639779886299152030032322315183993028774293615840926863806001200792673045192380764770610162244072553788891792862689689982784441171255828713952904157404134540688752124645742932704822240859209972741616386066372815394909892352556948480893957542233154921965653198144777352829148962781455117034371
9,554710632653084.59873335608935179465921775083118950076871976679041997913107958659590546640724768379429981008838308762096147741536136904887285799078687085097131912402100799505522171850012548412675955545483553417255926966891620159192296758214012915425018189898900304549965261309555912274812206012350167151026242134921535867687207195164601046923573951468994916729851797218339733380103912821535920994448365488915869941630328813496896816349561063217886543855448036617702167043996506937352996018525259950886,2442.394617743568993291251592923886356192515610195441093279212362034676675361056108692993543384791274510304893627168996949560101000105892732402355549955912850015927097275082123272995015622049771772682330410194067527310703414428384760832859066127020472600693398509428135266518952838346500526350616355813766416431835901562327554619700068936404403940739122234023243845316327687601483208165493595379940411822606127852587630867525935671223472303168510443122987307939760041271492155558573376589119979171837,15447.059874011953220629096497887736502526837648614634825332373386303136191881891609121750101401279226155688400572670119051908971623991928635375657882644892548069893664827173340301532448256191980609471417634791244102589362306549976710916672085191862917637411131563914783476317988294012311927168042259307865282014663941044733942386487971651966718441863421642320565257885189443889054567234552767438193008271833681580484645605535890332366816393768665441091191275805313561854348137092737553464578596755619,0.11690084838695054137921319226053208533056361565971226942276730948184544550953380021771024751737974222310758665424406844721154842566905230790574328941091256308481926691712590914008652361828864798838248446652593427448111407456518524100678036970029545884418877997110664076454683465513170439245884519058102462350286858662996366966105159059355952837491184767989559313028396940739367729603284743121314519086185996444628494109245630373733720429775049720120666199625646071654320978260262429053214434271450106,0.96530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000211575494973,0.00000000209890316731914370000000000000000000000000000000001593856975787948677311312475770013267441900906955885695778034896912888225508240872998666948397172848927993982215411961078643798828125,0.00000000000000000000000000000045254272412657493816291736324097721939401989019872144701009250594754677582930651108161177488160090410613820752319246477323670600388451635145567623789636973619500729128488102805260051230829707563870654419435454951641005825840075526582006744398593358132213986021059507068404079439742302877805203785494866748346804895144552790594246925877362257101263897888477525514337938517410752685729146642151480772353057122457626937738293183664868703365109980033850923241084459700249589632452537659370776868563126343,554710632648901.74661452564509062302284207352756851351285562908501385065201125185692638768896175285104857362052011953376784296905985434736236966962775470827038344162301683093523306083942562372076092127972221694686890861798907439289830192550389216004200668902464615544558131937598894601575914177498138377360169397118958332410702352692254526667592904370335681480814995569762052191648106089841259057210136068722279009102582937907867518914283405512036507635230061435069090817270741940753294528793089930826
