,phi0,yep_or_nop,mphi_phi0,A6_phi0,lambda6_phi0,mphi_2,A6_2,lambda6_2,mphi_gut,A6_gut,lambda6_gut,dv,phi*,alpha
0,100000000000000.0,nop: mphi_GUT_Im A6_2TeV_neg,90.503585711136712776900165628763,404.74433971516067067196440281495,4.1014136906412556638591536106233,1563.20788304551573841021914098865227085409648070006462445350676703508914727348292795722023161272206246317346707645187672624949886936282887395819981458,-4678.08898424336291916238044450852438530476652252430724196679310687232990205184335941104536591871542613065773574376200630563381607767680636770876319476,26.3645622991592089907689957246558088478589994296756382565929965493206251517602285011763886231679290151009453032491886435058015454590651679627079175808,(0.0 + 410.528443388234799220778322652377026965026966600662532228957152288267465774826287531739968370146854194575141327361831384029520885330315424033177393078j),978.724295421054878605326789251438921515945975146892008578622486133111721589948659648519989988371216653827180377052515639875972495275019497678740117311,3.00373886054196542442980513323114591678250619752504327325196452434252152545769034911519566445874042664033358235087229213901572551934674094050012982488,0.0000000000000000000000140275721674182,99999999999973.657778555089636388,0.99999999999999999999998369367716
1,103600836355835.21875,nop: mphi_GUT_Im A6_2TeV_neg,96.827158750426904957096584347457,433.02421806823630705964586203812,3.8090084252315941486119821430355,1563.98727438479505611211147180418876177607149258772946571049279292833787766715314318357686127087136463539536814077788652356360748553740253587660229049,-4653.6905956985589627549593862110100658355096909604322317650360098341047037860794623912971827367564833324265653070299650740434295530605308399568733548,24.5342907965491065564239430523093282534827512113218505635563849123220327329616706471786825859487193306495740407075752380803814138629928567301034173799,(0.0 + 407.54913079140494928228747349435351819237356092390890788365417226832234296276331643009797538022622061043021964252520405185096183744206916731172627077j),1003.12268396585883501274784754895324098520280671076701878037958317133691985571255666826817317033015945205835081378455687146635901989129502543062995727,2.79521434284466894695174690515319266447360668049155083899522424863832830268450600099402368207764041326888112271633796062921936089058122351931887303273,0.000000000000000000000021162689440948,103600836355805.92721166497280608,0.99999999999999999999998127944122
2,107331332936285.484375,nop: mphi_GUT_Im A6_2TeV_neg,103.59295313452363886521560367467,463.28177039748954522650413318287,3.5374630564607020108209315646377,1564.82029658995449463977798780572007578461414539962406740634140384496507035047800595139731968549009965922981461108556839278267027159392273252319192507,-4627.30988617387956490054156203035429856854525834122810914792146733933604224388120237560493532745294470265935606098119669272067247196147922740409127082,22.8311390943418949652517237923785730049459228046855084208285127376573898086912955546303115050764876995860683552258864509353991883840168585483042713167,(0.0 + 404.338877461142444369122645007149555561845867538751987529895808153556530898148617309530505307460650603471148007805680044894436713331155527952840771003j),1029.50339349053823286716567172960900825216723932997114139749412566610558139791081668396042057963369808182556005983332525278911610099034663798341204125,2.60117270106550134697889047036045876337858622538957936395607509632869873719711370541023077601540827358349855297360377249737981828379141448968283016576,0.0000000000000000000000319275259821399,107331332936252.91330957840315147,0.99999999999999999999997850769543
3,111196158593857.796875,nop: mphi_GUT_Im A6_2TeV_neg,110.83192028430272194653876700895,495.65541566507740821984955958566,3.285288485211110060980690223165,1565.71479006147362441181669660662495898732703228249267830476973079965226992694382482015521931491131607932857186098237532665170476333931626245328804471,-4598.80844928882441521867474074577695508989063765836506556117857248333892466120024218598514566985702628968222097526181482608980930470725833584214874552,21.2462739216323970183356750099181039489830516224478377796459084644469448884251648359160949455745758455625042763962571619421129796427941526645244109215,(0.0 + 400.86117875040667216322982310212586435018269059887343745754600557808964991692552612893193493316453773059248742019142608359717056113542932922948072407j),1058.00483037559338254903249301418635173082186001283418498423702052210269898059177687358021023722961649480269514555270711941997926824456752954535456655,2.42060755251612109977811475402963359776943464385158758773165675651022089992840918671177382226207698771395879843370347202638614255101740676289312599053,0.0000000000000000000000481687878965073,111196158593821.57910143809273581,0.99999999999999999999997532548825
4,115200150298797.625,nop: mphi_GUT_Im A6_2TeV_neg,118.57717967236250585820692319667,530.29326865521760782902748821006,3.051101984803348400926426132131,1566.67971741607768337796425374808578696668403242764418890377159405291030437136762941449527259615152078927890049662090912813339215582495705564320762845,-4568.03818281908951236162764496335889377098497876123061862156790556599390980409316493068406623874609895873258853544202325847416597534645229919907356566,19.7714761214764083544836859777474663334041321535251740183575119817850144010133570455512038947560123915176720349965114798309111838185959632894151110001,(0.0 + 397.073231889898229062988052288569534717768251667122207714179563494372061577496738914509873560282387552572119967260054962530441203416778726291992497953j),1088.77509684532828540607958879660441304972751890996863192384768743944771383769885412888128966834054382575232758537249868703562259760537356618842974641,2.25258248107726696046882814262191882651985413543947107133614175419924473015201782057842927389094277685629312598714310219208084088475626190268416039561,0.0000000000000000000000726728502380671,115200150298757.35222707093816137,0.99999999999999999999997167202393
5,119348319192733.546875,nop: mphi_GUT_Im A6_2TeV_neg,126.86417080506911884561395066235,567.35381965855754266829399481024,2.8336195970559318242250032275103,1567.72532252532893270181077181271868461306131327439715681750814503280159858435823586637315155028301735609306420245096190167221944510989223452382587183,-4534.84060901235444897658709549945512163317186555785148773238153194018944907649125553862880576442934404799157377830940688410577249723138733299974090345,18.3990979335329484461660131597289875012552143253234483930050108621336127860407741309077369615557383647385372130066571170011152651846248302709943578146,(0.0 + 392.92467669931764032038728680018653601468647163989070267662114383280682820529289304492353531843764827976525193170392800299809468348780732389402988295j),1121.97267065206334879112013826050818518754063211334776281303406106525217456530076352093655014265729873649334234250511506140401607572043853238776240862,2.09622617037085335477618604744286743369001290604291913779294587641798333272216743403977860060832222897157226068865078181913460295478026915885979695173,0.000000000000000000000109643950687299,119348319192688.76509854365717873,0.99999999999999999999996747750024
6,123645856860303.765625,nop: mphi_GUT_Im A6_2TeV_neg,135.73081586650871677173992886455,607.00666183804102323987330278597,2.6316490723001213278175900436577,1568.86331157250789318531307931027425734073533520520917782483820438689601228878414330468298548606695263826413505999755861013882535629088451792027628775,-4499.04614722257192474290585825178672488937039002125032600781987364111791690341839582429452365568493187145934723517425027316140535523805082281319017263,17.1220232497224573962458957446540108254868184366988223267734454688197437668730823726549305199945791060483410096151133325221746162229019953798560361396,(0.0 + 388.356019714068467951745615567638263696849731518348464170245847449477877551060349049667855279102809890212988406390969227182178643732732669003236917136j),1157.76713244184587302480137550817658193134210764994892453759571936432370673837362323527083225140171091302556888564027167234838321771377504257431313944,1.95072787565051017565098297171793699676053648462931243280540364708805250884676008582962740999628712610562426259142080638683002810222436084994472405839,0.000000000000000000000165425762830169,123645856860253.97000983045933376,0.99999999999999999999996266177401
7,128098141826613.5625,nop: mphi_GUT_Im A6_2TeV_neg,145.21769377283420459088280647649,649.4332696236103689997952531536,2.4440833144079886832902332820562,1570.10705901509589646376550640103705102228538284966991548570800268511409403344481262587874219428329034411739284688433465603485072979663019321462434155,-4460.47333551542174842630679995414425845016291795463123012765515065128270198033125700707174990113621985409921735337431392633609018251183387247423839053,15.9336306358689276659557168828204049567308289989830840648234075698616436760754038433523336479960750794875016599469103003829563789521362471313132160297,(0.0 + 383.296636663271658566221303824594599130739726837902998328039296744369488705225457611992276391598862555697842830984798609226477148289230873853405592241j),1196.33994414899604934140043380581904837054957971656802041776044235415892166146076205249360600595042293038569876744020801917369839043999199291326492154,1.81533321082321934202773960383110668126830737725856898588100918383862952812083558233221520422944051492664711892255388122720631880922494481708492703947,0.000000000000000000000249590233101717,128098141826558.19168878329181267,0.99999999999999999999995713282888
8,132710746288656.171875,nop: mphi_GUT_Im A6_2TeV_neg,155.36822643807666335568752375863,694.82783171823887824754353865823,2.2698942946822462120351033885296,1571.47184166898811712541357570632722146018369770778367894707260413024872910023538914986457865813798483921882287101607942505392304973130883238043119568,-4418.92799766243490556587973710681603335133003033096086309546014103347146473788710764215784230301281090223174675420155048053348571934274382737674395364,14.8277589267194269207756448022811214210391928300936614178228501416095247033291884415847613696653010702551293092327628549071121720303023367332797511688,(0.0 + 377.662202620130703098776782777125313361046665173725655783785053025821489345984732814329456478446971451683782757796914993119760335045639012692324668057j),1237.88528200198289220182749665314727346938246734023838744995545197197015890390491141740751360407383188225316936661297146497630285360908203801075935843,1.68934022865820722139257139332363162735853631094087833865859132325075044153269212472905026375039294657848907450560359469423437495634827540910082937849,0.000000000000000000000376580631731178,132710746288594.60165994476438785,0.999999999999999999999950785016
9,137489443089118.34375,nop: mphi_GUT_Im A6_2TeV_neg,166.22887810876010816799403884156,743.39814254942856314782370966711,2.1081274010463731730690368340813,1572.97510448107446059899232738940318333965166991774378302408918537093164023612788527052697526709624876201156754862227709172956803029986173899250308866,-4374.20235168965002974577798502389801138312047535421133214536918412790811755007295264265773440737211345991772201382428912134550517058061753088280086187,13.7986752151553110252637835929253581961664660682141090457759360568169572537852539954016336826391374188409258612543329547250502912581718251702126677763,(0.0 + 371.351328433281358563814300542336696189146351525319369248712047659881883299931675167628063115010936582251674974782961285018348410130790499072037103799j),1282.6109279747677680219292487360652954375920223169879184000464088775335060917190664169076214997145293245671941069902328241642834023712083345047024502,1.57209577376830100167285522164825253556865662081241470052180858944298638114116685638670761683181381967088013776855439433224182501426497311034494027203,0.000000000000000000000568190943455585,137489443089049.88003602060273713,0.99999999999999999999994349703392
