,phi0,yep_or_nop,mphi_phi0,A6_phi0,lambda6_phi0,mphi_2,A6_2,lambda6_2,mphi_gut,A6_gut,lambda6_gut,dv,phi*,alpha
0,170000000000000.0625,nop: mphi_GUT_Im A6_2TeV_neg,291.50684819009589514387831672797,1155.4627878924210509215126813251,1.5395271756744087133413640745141,1618.41131944231620788469248050671881965411861286214457666802757440896422349467648885358741340431425009798137361508259154619031960686949421412012626611,-4015.83649936043309575656998738049447017337808914424669978845733290359594185654727624646138048190814707889846927733060605051480084328014377317186627603,10.2191916146715323905161598545272454993974919592190840658081562020791294023684562448478356368728993767543150039022256936069428566238620495954163056996,(0.0 + 261.766190966048808012714018910846004837417779285813392640493689224791291736134685087848670408972801270696111992508692378497209279810454841934791305691j),1648.18174113596174802697305605833282886647321922072172256182589169849314416552621915848650434861510494341955044680860614660598777042833246577882473566,1.16175851054901478208410577948990128427859114615931853163426391196091029045252260699688939066084387117854184080121771734094487356046019436776112990663,0.0027429842841419614646549548386814,169999999999857.71799558079287237,3.99999999999999999999922699038
1,176224501537023.1875,nop: mphi_GUT_Im A6_2TeV_neg,308.60999928685628752925223475733,1240.5447141806676746688845843684,1.4183965660954256193416952356392,1621.95848671622145424088598904780530995651578523510363008064565464117681503218686856579202427001425873143321450198508434231510061111134180674983517412,-3934.51374023777095519666412675439257659643715468928381099755904836902049778454386458369638734465103079334386483220969130518025744147168986964094756619,9.43428550800501476931201869131496505894325868104654359228764010868193356341170085544429718353666892992461083366087981779445217484112434130987635920186,(0.0 + 238.8041142885056764572735738555600450261475882459189602245421788336053551214564666278358070136529468170841512473048437769372345088861664031696338378j),1729.5045002586238885868789166844347224434141536756846113527241762330685882375296308212514974858722212289741548919295208919405311722367863693097434455,1.07252725001637536034592602177238254999928119267874387345904422346758339312578464402724909936011599542146896500533098740509734330815136716803387838194,0.0035445491506369311761200999608739,176224501536867.73540561600504607,3.9999999999999999999991416823179
2,182676911423367.09375,nop: mphi_GUT_Im A6_2TeV_neg,327.07978958295932989645902223414,1331.3350364649499828753194360544,1.307499880201141102850095016962,1625.95142603177501482426966360966265440524743286187749860892949429166970059442981752677652062764204351988841295747100204520868193419344021538244116375,-3847.47741233675122938290070156159572799766969347283716066024810142355451554807726173499556307695021360284099014195704231195417573792478180832057749591,8.7143433057616255623266732410356040338680115171622107908397392280178870014849367831500260003575779487195495767173376722131587021259460828666022370395,(0.0 + 209.901638433648419411082635854433157090858373510677554506824243695747251379786097232088055857457710957000609952659249314131618971090862428330587276729j),1816.54082815964361440064234187723157104218161489213126169003512317853457047399623366995232175357303841947702958218216988516661287578369443063011351578,0.990681345555708180428346975954060584301550530432459027367593353399220301998903568750936940541866192367428653361399056329439179263682349980364963880988,0.0046035716474819427214419122302996,182676911423197.03471289411260471,3.9999999999999999999990441097149
3,189365574458270.125,nop: mphi_GUT_Im A6_2TeV_neg,347.00926546369257840392392180732,1428.2616851659555616845917197996,1.2058758975498182437974897818153,1630.45311011755270686761579453218307174116150132823637524914468667952283275938333004031078110602390173798620275199563311310580090957544643215678999865,-3754.29959664881782916115216490991867971080980628906082398747256645527826321171059218512811661512333942597311921950689217160335618284704152004812811833,8.05335399344112292915045481396918059196692704311532733017120846505838417828565702763508649508971394074391015708008402776300149504147889832211286601103,(0.0 + 171.462512928897538665260967312901957241817612415410299388106483570234823092811474634431682826056250377570858944758374807239696911517944341514137694037j),1909.71864384757701462239087852890861932904150207590759836281065814681082281036290321981976821539991259634490050463232002551743243086143471890256289336,0.915537441035138426583037827990499331831298623332338211914565395887227423241993518830492470599351968264607258582074323745526651759163685595109185830467,0.0060079028877296819335938993611112,189365574458083.77613472839135189,3.9999999999999999999989323324626
4,196299140983415.84375,nop: mphi_GUT_Im A6_2TeV_neg,368.50970612315368856073956424241,1531.8395155506145779601612927371,1.1127035177313084750526838270347,1635.53777105220765046332689140168655375607951552069557607857423812352841077682273432397018678209427434274003651196639731510012566622194155328871597231,-3654.46544928937322862451176313216893537853411586547301693133082440134510462260369223851784711147861232642251977746857831201741225856675340497542593032,7.44619332223489192351661673990363187864503656908175023649928089258091931926370033754748205202212350822388800603952894845108002264710544056480818223324,(0.0 + 113.105866750886088069962542586880699129147308267802058627957638058681305519257031777749751408749147507293249668755818663000425001957629476903029368161j),2009.55279120702161515903128030665836366131719249949540541895240020074398139946980316643003771904463969589549994667063388510337635514172283397526508137,0.846512991387693067923430023943032000017605081090383175660694998425158707077403607737826857819964551149796026910071706412748301672288309228108963282412,0.0078763969362902445963925256317102,196299140983211.3281130620684219,3.9999999999999999999988042063661
5,203486578070284.03125,nop: A6_2TeV_neg,391.69435392204695488721079528422,1642.5904201631663766562761714124,1.027217698142505723422461371817,1641.28875412651483130889303466965651419092244777685069466503829316050560737239280605752178613463159622558770048281242389028983248598765378323922492567,-3547.45308906683193162713341699816395590999649203705454642196411095404616308671336726253419413518665420802345048535757803158047661863644628362133648347,6.88806944769320881536039703372525831733033406254942709573739966002503534080941549967489656572541048902645478706572342686252147743054813707163133718883,77.7948378125081451059734869647274266551473841090519543712006825145676505378145114699578099492919746218175350093145809481452676072031417571042201534436,2116.56515142956291215640962644066334312985481632791387592831911364804292293536012814241369069533659781429456923878163416554031199507202995532935452822,0.783063240601291736124512360732031022155026356235528414742284154792057392423210597836417878178974230945108720212370241183969880834162872464840664822451,0.010370207803462029085662968527084,203486578070059.24593341407112548,3.9999999999999999999986572266398
6,210937181117120.53125,nop: A6_2TeV_neg,416.68564882026615757155575447466,1761.0783485688138654094972536464,0.94873099875000293483348247136921,1647.80113565500982167923545626017583270315292464493079921690426704085053444585450093833992412995518741538222433017813624157997544664220789300080121115,-3432.69857773908422755369238515117481337025830033264294977282470722650664692723772483687656885697631205615621795522155080300920168549010090323326089395,6.37467134200542929141258319132121432469129036303833706687275785553747349350660241514697473909771743883387568050274599683466748498466637336865542545259,165.746327362168939275544926745948884828784562777932276564282179978180696284179246202161009961543128444072782981489163013252323285144782712832652647549,2231.31966275731061622985065828765248566959300803232547257745851737558243909483577056807131597354693996616180176891766139411158692821837533571743011774,0.724698093819405948546263689166547834754919452353841686570603109675959598720738343812221025132031431633805227242279854169306529130749924347773212270581,0.013708324998885317923049885420671,210937181116873.13109211298626178,3.9999999999999999999984884988758
7,218660585870526.375,nop: A6_2TeV_neg,443.61256360942207748686715069522,1887.8963965249498524746004184952,0.87661740136663381296142834688997,1655.18233028401340266746266068510831390816719989673054207914556826892176863180342474488871888736500743000043641799503411175265385403807361201531253319,-3309.60883084238751405728576853439298856056624957970198076270505673908185785163220261966099074098716912994812829233897281734364161177499585950828052907,5.90206498568609762575740688446015135322195683084571947178370121443509115891822960439578085456013527229172643689456675544493446523722933582796690364798,227.709922604448712280055167176083428174929901154948650768752084493783402165262006855341779537487968611472121006344750441664144074311725560966899243105,2354.40940965400732972625727490443431047928505878526644158757816786300722817044129278528689408953608289236989143180023937977714700193348037944241048262,0.670970315997403385914241940152827759886439136327473203212314702270309831556890644400763190365627976206571793083375614811716919403495966436153114429957,0.018188101182274977204934243213619,218660585870253.73872201346628328,3.9999999999999999999982947186356
8,226666780887217.375,nop: A6_2TeV_neg,472.60495676959739994710584356256,2023.6405359996680452123916299281,0.81029780733881243593995243010337,1663.55165876737957639709884569126218717627771385915384473435749312665715094211845558056218393822569826692050737480736354677915751591368808853083395683,-3177.58788767297428480809507416445566613310323204911166652294444662037900844430040993595151659253396218286286698656337066577309020440966886564320252849,5.4665995815124510748454705599601713721869724640889946576058383736658409719440527752739826165335629548540755871928767279477400972834896774658407219732,282.183244994821209584693120790772742797797265070926649100208067682106775284287605281800199808847378615326574606395146949252499899371800674082921260084,2486.43035282342055897544796927437163290674807631585675582733877798171007757777308546899636823798928983945515273757584153134769840929880737330748848321,0.621464869928452140619645173652522247329990942466463539832570371705675277970804277018856408871327798874592357173372989071629681000283029296719715134996,0.024213423884463082545105996986533,226666780886916.57655234921336987,3.999999999999999999998072069401
9,234966120452067.78125,nop: A6_2TeV_neg,503.82647289933297717689807157016,2169.0629789235417923681521133899,0.7492924783572922757444791850933,1673.05095072394464377499099345168310604366093947295202455216859775283328363453647474024598698048547783150318426874998607365091877254476114549191485824,-3035.88354753539196685140550373835702822825284758873478763129291295929382994346707874265200132971448225418472838361527304819283269991231884240849984008,5.06526513806949099632226597865790577433794521742315720914724523363874374712224996297612476001291112330895328369992887158285219073334537850572690527352,333.650634775961785423821205913514274368312898642872676555181878979364746574172846274311169923954052192127177160573943407815497169084784442571652271581,2628.13469296100287693213753970047027081159846077623363471899031164279525607860641666229588350080876976813329134052393914892795591379615739654219117161,0.575839567768845111198401880122825482945274333962783204937282835507506763480354895977967427881001342420334749362872976107878762274714420536018860813913,0.032336748285567142862669909511575,234966120451735.55924743287755292,3.9999999999999999999978161747148
