,phi0,yep_or_nop,mphi_phi0,A6_phi0,lambda6_phi0,mphi_2,A6_2,lambda6_2,mphi_gut,A6_gut,lambda6_gut,dv,phi*,alpha
0,100000000000000.0,nop: mphi_GUT_Im A6_2TeV_neg,95.984200151510249640061343568438,429.25439260944506332243141782826,4.3497824919682971829719597061844,1563.53476241105522854417346257632233069797853004329600911631582246066770963776168365048298114412148221991418882953719024156568290003687202206975051728,-4653.57893134907852651191342949521438530476652252430724196679310687232990205184335941104536591871542613065773574376200630563381607767680636770876319476,27.9611178357772384365343062943360426283165022790252608671102502686388045835528877532537942912811890536859513865446759304891387764840803374176453548183,(0.0 + 409.28173081462479758229939975907518694071454827176569791941060402489845177065735072224497938533875201419086531906446951943660285802114704020720851232j),1003.23434831533927125579380426474892151594597514689200857862248613311172158994865964851998998837121665382718037705251563987597249527501949767874011731,3.18563590301651252964826653472240894362123596138982549055059681193831510752726491827607702783899451640941278842080763106650351332617314577028815246514,0.0000000000000000000000187320057019465,99999999999979.025094452733862696,0.99999999999999999999998223263775
1,103600836355835.21875,nop: mphi_GUT_Im A6_2TeV_neg,102.69992649543652585908153247587,459.2880338560556343880419183757,4.0400326761633749075892291586015,1564.36184134875519202946869639659550184520569022049086660958773662679874524268609197096298845968328485668764539927786913377551649053750445056490478225,-4627.4267799107396354265633298734300658355096909604322317650360098341047037860794623912971827367564833324265653070299650740434295530605308399568733548,26.0223463534413481560101002363268008313593777268398780654215051252945131861664011931741626806578715745634324577788221473125938581304985308287475693413,(0.0 + 406.108997411214722227518431124939650240822007922035024952435006342706941112645283258425769865465420014980758133265663094308615194733504018188903094232j),1029.38649975367816234114390388653324098520280671076701878037958317133691985571255666826817317033015945205835081378455687146635901989129502543062995727,2.96474988271688543143787160266079397073822699354762228313932680700770627893632531480593592469123095584968632212235620788668427328267414198591204146121,0.0000000000000000000000282755607447678,103600836355811.89546076275222991,0.99999999999999999999997959831457
2,107331332936285.484375,nop: mphi_GUT_Im A6_2TeV_neg,109.88594487338364743947853410035,491.42488501736071340555344883777,3.7523543701770096476331168542002,1565.24949498840530662477674844394510033619145251478011670343307816366175927676093919969138606871179179342112949139011064576202257239910625182354160052,-4599.16677155400839672149224637545429856854525834122810914792146733933604224388120237560493532745294470265935606098119669272067247196147922740409127082,24.2180690481861729510584908168438360332058811121376058393147429168896056395758553400875035033733637443304861886866873902230428479364316180268231896997,(0.0 + 402.6741944611698934602825432566716426525196837334804016319395710275583982193018103106096025120660128701677777691159412155565344739535448178104570181j),1057.64650811040940104621498738450900825216723932997114139749412566610558139791081668396042057963369808182556005983332525278911610099034663798341204125,2.75918690786098412956634686470566401130206654041482082970718669503079805045350975920384212923594518394719701475624884322945481543967428999963103554006,0.0000000000000000000000426819721218136,107331332936259.54977331044836506,0.99999999999999999999997657332467
3,111196158593857.796875,nop: mphi_GUT_Im A6_2TeV_neg,117.57521678865761592947560186507,525.81235441742590740221583305456,3.4851738097754911656386431461084,1566.20657030490017940025778379834088640825697640748281181872977055369324706214115781213676941975442994267634745649188586154761670679335426234956259637,-4568.65151053647591603630846727687695508989063765836506556117857248333892466120024218598514566985702628968222097526181482608980930470725833584214874552,22.5389513768167750247227374191082558725830492475129053322864377725013840625538426040500890529937862735177719906215470291749369211334449877581597059862,(0.0 + 398.935417806155294956064323843899563617383920557993370497052358744140459777709119255057846196041775874979477491303599349716040706035335146652797316698j),1088.16176912794188173139876648308635173082186001283418498423702052210269898059177687358021023722961649480269514555270711941997926824456752954535456655,2.56788348534689824674270578400389768475037431311374590614549854715419759263289567209323201553648749434400736236558610841788412428503401849805199017767,0.0000000000000000000000644293897306589,111196158593828.95859417460387521,0.99999999999999999999997309972082
4,115200150298797.625,nop: mphi_GUT_Im A6_2TeV_neg,125.80301578607776944297899449524,562.60819014429806750022480679298,3.2370295213608646649457856175627,1567.24318094057803313083128522474868464680761810354257584019694990169629685825235771309390654861675346234550776161436486500600977067150421583282489133,-4535.72326133000905269043032638043889377098497876123061862156790556599390980409316493068406623874609895873258853544202325847416597534645229919907356566,20.976306988383270107734095224478145853789510349422993434632331607714802495712671804144602674642891201611076526137334044556170792547590444312034119976,(0.0 + 394.843386979785314671322945133615611024718974490999383616613380470374207650268638350030080928088518917991915183136982787583585070115545411106305804307j),1121.09001833440874507727690737952441304972751890996863192384768743944771383769885412888128966834054382575232758537249868703562259760537356618842974641,2.38984997121208397552696747977290663883339425004460509582494057119285387572578701263593492716610276306255166796323494463972458415327557013876291979966,0.0000000000000000000000972590063904554,115200150298765.55793951765403752,0.99999999999999999999996911095876
5,119348319192733.546875,nop: mphi_GUT_Im A6_2TeV_neg,134.60708975213807626631384290182,601.98120587839211228645250241613,3.0065643041989954335207553400554,1568.37088651397410093076619426851970473324351889579832428267343296973221258376147035098153498327510216483600797979709951931402483050370022480137116382,-4500.21322279251987935842858789356512163317186555785148773238153194018944907649125553862880576442934404799157377830940688410577249723138733299974090345,19.5220526897456235570476681512569742356481817303253764660379567532612233214896154995363922799040177721908317353327399052093275218174608307377324136167,(0.0 + 390.339916972093551252227898495139782322009825162857482832675289783502362921052297805556801615718602581576750056706195252278518983751644632724168759802j),1156.60005687189791840927864586639818518754063211334776281303406106525217456530076352093655014265729873649334234250511506140401607572043853238776240862,2.2241654398186913525894716440595114628554917681138016224475234176813343373594697380873565994921795766751534652238162162071001264243767035394565811005,0.00000000000000000000014681887505403,119348319192697.88953556966655259,0.99999999999999999999996453062157
6,123645856860303.765625,nop: mphi_GUT_Im A6_2TeV_neg,144.0278346167048758783955746043,644.11205771009893989797427184082,2.7925177855500660211305967866434,1569.60289664833530977555830621071057238875032652098895991381511757643525579705477535626865571057105491845518200839648785026351949151640973135304479177,-4461.94075135051400808480488919693672488937039002125032600781987364111791690341839582429452365568493187145934723517425027316140535523805082281319017263,18.1686665417215238295364076356277946004634384084635442943097497334696961259025347962676986179467836452597301354771692609331239208501884078766532498469,(0.0 + 385.355985135257941511542990866104554965670578039343771930808683294655041407760653482691605283023762750305694997163224363789191070388302512152551535489j),1194.87252831390378968290234456302658193134210764994892453759571936432370673837362323527083225140171091302556888564027167234838321771377504257431313944,2.06997290970910433474700185778624804358623813094883991346932163028994303040371900295664395136481528211381075866934213650022802157403210915541962072998,0.000000000000000000000221635942612517,123645856860264.11603329670128883,0.99999999999999999999995927095464
7,128098141826613.5625,nop: mphi_GUT_Im A6_2TeV_neg,154.10848025777411127679894103862,689.19407553113445217557738777495,2.5937195077343880363480826795378,1570.954302922810651635774494596615878910767607475980481262035006287291922891398145478562451814287205818498920597723066142871779426801466214979035345,-4420.71252960789766525052466533279425845016291795463123012765515065128270198033125700707174990113621985409921735337431392633609018251183387247423839053,16.9091488680687330753941948199894924164439286771862547158569258917472766005167616447274704130999750284265685463116439593145860102324896490549807676836,(0.0 + 379.809250249011160804816760004561212920189460061077797380784907986718884709064714800973102181888160770629034337300038994541937273032371666504090083603j),1236.10075005652013251718256842716904837054957971656802041776044235415892166146076205249360600595042293038569876744020801917369839043999199291326492154,1.92647490132339513594353810052944389415422016953470043425842050970241594979797380397948293802991180794888585266094627002402073131978887508005756037043,0.000000000000000000000334583644814901,128098141826569.47367712778888545,0.9999999999999999999999532311832
8,132710746288656.171875,nop: mphi_GUT_Im A6_2TeV_neg,164.89528946719811563880708073498,737.43415283632012991356653915739,2.4090825090981450875499071584523,1572.4423423008167173094669153718487423056860541384502909375692479425748530234984886425154411500247152824208820090261127338434250235513103010063624355,-4376.32167654435365389985673660765603335133003033096086309546014103347146473788710764215784230301281090223174675420155048053348571934274382737674395364,15.7369859747077529652057957740350318658703766629328128764064578277335842913663327318767917894920394363171800100975059170046214607849265193780823966782,(0.0 + 373.600814487777936584699347810932230053885750335142088624016716495427710379476637215015572177148643191484873975015499404540192087072497985520622510737j),1280.49160312006414386785049715230727346938246734023838744995545197197015890390491141740751360407383188225316936661297146497630285360908203801075935843,1.79292930349695340272970508004559333030734388535889920894512828159460492452774854830413756677408973353732858496300014163777191106719097092134168116951,0.000000000000000000000505097739436873,132710746288607.1467975968575954,0.99999999999999999999994629558013
9,137489443089118.34375,nop: mphi_GUT_Im A6_2TeV_neg,176.43777089563692032784866418632,789.05369904235621303006457691401,2.2375973635656323871609854114687,1574.08669596009588813837568721890374908031060356331459776030722262700321478099313263523079355598463383153653908246562128407408708581414967233711340591,-4328.54679519672237986353711777699801138312047535421133214536918412790811755007295264265773440737211345991772201382428912134550517058061753088280086187,14.6461163906909306839410145685865999716153027679956573446572180194076947581312807838811926885369775676712061088779727560373791760063500562108286803754,(0.0 + 366.610913705304963602919443556691087951038464272698158923036029582285978151921458990789997573209654927529904999152418680854291413729523832023444826568j),1328.2664844676954179041701159829652954375920223169879184000464088775335060917190664169076214997145293245671941069902328241642834023712083345047024502,1.66864552726300946736238463190637085572935939950383020002526924219307410535766774918288393252783801987256253932144759944726583713185438564806351431478,0.000000000000000000000762521905623023,137489443089063.82974718004867412,0.99999999999999999999993833124701
