,phi0,yep_or_nop,mphi_phi0,A6_phi0,lambda6_phi0,mphi_2,A6_2,lambda6_2,mphi_gut,A6_gut,lambda6_gut,dv,phi*,alpha
0,170000000000000.0625,nop: mphi_GUT_Im A6_2TeV_neg,298.84558221489413232270692310343,1191.9666376884266697792695172294,1.5817263909832304019858924437629,1619.74925169504378743514396288636343425619716625323717195753973156900836249010728079403836533228714264042401250698811888183811167331703728210850998058,-3979.33264956442747689881315147619447017337808914424669978845733290359594185654727624646138048190814707889846927733060605051480084328014377317186627603,10.4993048039958574938710639232564186622009887497246291935711667724705469134195601075842431548473207877922292732052221812435171585700144005756651098318,(0.0 + 253.355677388998920605356251329473277682026914752225384952585306031221792461681822364639335218295876982996813553669253513497539918978072568683391169576j),1684.68559093196736688472989196263282886647321922072172256182589169849314416552621915848650434861510494341955044680860614660598777042833246577882473566,1.19360289647356836231806311343689282005772746557860995021056470569038638374073504126957144359049259685800722627142167348775107893710284206383820767289,0.002964953875617174922678601518647,169999999999874.96112189808614665,0.99999999999999999999980139098626
1,176224501537023.1875,nop: mphi_GUT_Im A6_2TeV_neg,316.54328315285941181209085547205,1279.5403238539109327181472172045,1.4576648226789646751568680755289,1623.48663409346644933870519574877744348292431933579381550024428659112430290994854116350256328684085138414750364489412427616242513364579538405780318081,-3895.51813056452769714740149391829257659643715468928381099755904836902049778454386458369638734465103079334386483220969130518025744147168986964094756619,9.69547335410262088470834743347374409939929148282240428982383540134254618841352294090412217469247092855484442172373835213485754414871216657480541835729,(0.0 + 228.183887581397363993166095100718203573346155560697961031947351775327000097755967442036500340177533782431020236193205806310966706036226964519517803328j),1768.5001099318671466361415495205347224434141536756846113527241762330685882375296308212514974858722212289741548919295208919405311722367863693097434455,1.10222012734927713038816005870035764142816652971982510064867687315201189248368767184542355481259518887275998993101869843983195808384619620208869460733,0.003840355268597697915048031686077,176224501536886.46564065360304966,0.99999999999999999999977917092199
2,182676911423367.09375,nop: mphi_GUT_Im A6_2TeV_neg,335.64624586488127586435937512548,1372.9983857630338705344883556582,1.3440231985953110890229614906675,1627.6963025774550544497859405034463747425930834073571775336849517754055722661761269165929448387719086174298239991885541843471942115035127072575756005,-3805.81406303866734172373178195779572799766969347283716066024810142355451554807726173499556307695021360284099014195704231195417573792478180832057749591,8.95776721728311121548324698900658371033174703058828782483552022249628620601863437756742094051908676003205549728828454017708740194116920151904621480883,(0.0 + 195.911929722451284132369612930366857681851232484084317645876042360138195580039704960768316313769377814209389637064274044245731311315295376415940942572j),1858.20417745772750205981126148103157104218161489213126169003512317853457047399623366995232175357303841947702958218216988516661287578369443063011351578,1.0183547478701539838247145063773558689801915061416863260532017109044431873563429223635318308386299285131051003476897505211148589240177423349621195396,0.0049987852074228261967055886723721,182676911423217.4186372098990882,0.99999999999999999999975374097074
3,189365574458270.125,nop: mphi_GUT_Im A6_2TeV_neg,356.26167146388414754811274293425,1472.837004028569133808351148178,1.2398740540146935274733723417278,1632.44733223727298003760169667131560116789436850362991789903428881862423159209314346476018776851937573190728129869914158571828674536263506570641232841,-3709.72427778620425703739273653151867971080980628906082398747256645527826321171059218512811661512333942597311921950689217160335618284704152004812811833,8.28040819503215195528087509828415688064145724258924904613614646430208768393220088325829513082494368147339635245656073896214657654978247632664107007584,(0.0 + 151.302495363768862485279344479013422715787820331482888276996631802312981246268380611248259812918394547527179257546778537550904292954342745727855632771j),1954.29396271019058674615030690730861932904150207590759836281065814681082281036290321981976821539991259634490050463232002551743243086143471890256289336,0.941349869356335745711439768248347037216603841909025758885208902353525849423839803418188160995226666672648271555158445031633988180248967370173390305972,0.0065376295294946800647398740238651,189365574458106.0016486630152294,0.9999999999999999999997245944416
4,196299140983415.84375,nop: mphi_GUT_Im A6_2TeV_neg,378.4985428834223946761115966361,1579.5585653787516102031662096353,1.1443536610418841160706130800985,1637.81731093438026827676134862535123266878080722132186693566009170177842307553138046782027047703078926131164423015002679663173452940926319712664936944,-3606.74639946123619638150684623396893537853411586547301693133082440134510462260369223851784711147861232642251977746857831201741225856675340497542593032,7.6579955516800720700417206394046190889358581668973426771395062910223340472438350453337388065792100241125609402346970603030836249507465876398529287761,(0.0 + 73.0150233552544495392438462635827523574211485428838877665726995363193599298614683325188991334996116894580172879094339367102540219737439089746448155576j),2057.27184103515864740203619720485836366131719249949540541895240020074398139946980316643003771904463969589549994667063388510337635514172283397526508137,0.870591514610403202370324281842758785935084153210409134435264696666872151812118127574864941590713234100144041266236424336087311109810970079559683775837,0.0085881281821979811040950828871342,196299140983235.60394955466763061,0.99999999999999999999969117340985
5,203486578070284.03125,nop: A6_2TeV_neg,402.47466006122921521940433144484,1693.7059141600861226650409613698,1.0566862689552277794832961434122,1643.89481400701531933514038694889115736300482626760596751051635841385999467419644209965582014476767434278486372934186599140447691925473152527220218735,-3496.33759506991218561836862704076395590999649203705454642196411095404616308671336726253419413518665420802345048535757803158047661863644628362133648347,7.08567270418824540233871914485991802795562230969878260355779362828121669697384965445355845895930555880691590682799567450648975500187395707921040605671,120.885987141879606391690087939731648187986782393389182455426878290014209632551895434314917444067662601494469743104997632999358042510237822961066883604,2167.68064542648265816517441639806334312985481632791387592831911364804292293536012814241369069533659781429456923878163416554031199507202995532935452822,0.805527567878972147870732012884178178043052391337077971769747674643362083457578311549753822361591592313663278697532105021046320788642723467571640040582,0.011328830626565837232418240213829,203486578070085.80988179868985202,0.99999999999999999999965281821579
6,210937181117120.53125,nop: A6_2TeV_neg,428.31531529829193138049459460023,1815.8556870796906336633107327612,0.97616882018920438009581225153051,1650.78031913766440303879516074435430769903905880276630572024842860752367253896002494428462123669186198240431972704506406118852043686615048142314000502,-3377.92123922820745929987890603637481337025830033264294977282470722650664692723772483687656885697631205615621795522155080300920168549010090323326089395,6.55903033759636899911982238629460639933074306500014925950519292327112055756262830595405690647833058082861004671702695451231890116352150064764746821235,193.129294568059577754873404318622546405668107125324282765721540330634446025121653272581647232093829383961441528053169891092028132736595857390491348974,2286.09700126818738448366413740245248566959300803232547257745851737558243909483577056807131597354693996616180176891766139411158692821837533571743011774,0.745656760629855685015032195641913680751160472049470338450681397089293269476114350239170292729686499304062417963486094780234041477246559663400412927042,0.015002190121793610590222094462158,210937181116902.24621012613581339,0.99999999999999999999960877470098
7,218660585870526.375,nop: A6_2TeV_neg,456.15210483654257330299537971709,1946.612651172513838520331984017,0.90216129393678713313798237441634,1658.58710432678253380686082843035655538420750454230271734624115737337577668167056210954433247114517355711710983048568903926946889007929155746184403146,-3250.89257619482352801155420301259298856056624957970198076270505673908185785163220261966099074098716912994812829233897281734364161177499585950828052907,6.07404618717878285649419341587793991874013531315470283853296524425113541263938944711512109430922744130684915482496833273219897583649643768697231398353,251.265686091850990445064454797109106369424999702998611464101568584209123663528703187396665759899948063898769984087872565668227539023495249962134457119,2413.12566430157131577198884042623431047928505878526644158757816786300722817044129278528689408953608289236989143180023937977714700193348037944241048262,0.69052182574712971288155726951017367410876079039050709766077498511004335870637275452895045492386580823443221204990597971742913522827120694103537521084,0.019937736988536069692390103725003,218660585870285.70010682301842402,0.99999999999999999999955817650863
8,226666780887217.375,nop: A6_2TeV_neg,486.12777773457355619717190644042,2086.6323439369376222043350116223,0.83409070928836022321336296356618,1667.44381989608933869257850874911144882846052330220614682278551085308369691918290681741454076732517996634731350832517626972530064815220579815094408505,-3114.59607973570470781615169247025566613310323204911166652294444662037900844430040993595151659253396218286286698656337066577309020440966886564320252849,5.62711620473710172122497184695991247598188820467462042059400623722650835637284134078643834521973179765995230373691439158977050243375445203580059938853,304.289590485394704264124436182931833153069462014828045791149799859746216262699938626385445805947106420046477592332050506324336253184916767931916598976,2549.42216076069013596739135096857163290674807631585675582733877798171007757777308546899636823798928983945515273757584153134769840929880737330748848321,0.639713040639734127099936082464198192473884907062633846938375143538418290414706065511021135772166783959634080386192759095286723139504160586643042810925,0.026584147823306332250517782157743,226666780886951.71560891827233682,0.99999999999999999999950002813723
9,234966120452067.78125,nop: A6_2TeV_neg,518.39026063711760211285684666057,2236.5929373366851763066983570398,0.77143181816236346204284082510881,1677.49421198629816938005695706227882389756471782099016692820884584515276272570201276368421287281123004459533333563727852253616721548122520219014372119,-2968.35358912224858291285926008845702822825284758873478763129291295929382994346707874265200132971448225418472838361527304819283269991231884240849984008,5.21492849294575297273980161920138116015379916788991905408726177435708825930593204029451377184571931725981352294331715855172840933740293405645136390268,355.260599582389170215936414059781035071387839953506048121208606773476388312213089295243384522380809457291699111872392044025855657647486352904946060266,2695.66465137414626087068378335037027081159846077623363471899031164279525607860641666229588350080876976813329134052393914892795591379615739654219117161,0.592853895594461814623305142892802945917767492390092808954744872564450340353138911855979779806917176341986122969461753724957310600040316395527037775919,0.035552441692746112026329704771505,234966120451774.24247445406676007,0.99999999999999999999943317898288
