,phi0,yep_or_nop,mphi_phi0,A6_phi0,lambda6_phi0,mphi_2,A6_2,lambda6_2,mphi_gut,A6_gut,lambda6_gut,dv,phi*,alpha
0,100000000000000.0,nop: mphi_GUT_Im A6_2TeV_neg,95.984200151510249640061343568438,429.25439260944506332243141782826,4.3497824919682971829719597061844,1589.0349463773867077365769235564899685519728699472620511528925180498324771228129125034245078605342491859564944042592212984612918446423857250492520181,-4685.96604407495219013707399232332817087550970328387945575845947651940416979721023849135647353589157554981665749994437745892750163382719257559805798891,28.0169681742195550987170455947857037671815867545815920353868923425775212446407827404579840678338790543926085519276224930351091674448355276863757050049,(0.0 + 403.416257509918108875795862559865336660459570139822311960795456704317134529485120347671992988728754776023268316849959637528186557688367126647449244194j),978.052196421442653646469051115499128164341605081088966591823748082684916224863256913591411294631676472501362224194834738193286979881283663352633022776,3.1850808208205474875424034634551890524907420467190732811202771402371142725013549133992728001969058478859720734614393224645902009568170218382093627466,0.0000000000000000000000187320057019465,99999999999979.025094452733862696,0.99999999999999999999998223263775
1,103600836355835.21875,nop: mphi_GUT_Im A6_2TeV_neg,102.69992649543652585908153247587,459.2880338560556343880419183757,4.0400326761633749075892291586015,1589.84751995004088966191206270291072294445573609263410156048666333656408988531960533087790807726070389067848001404237452512430872941774212856256912815,-4659.70685964595135096233963331883917527977407360043180171178288030495592369386659373058874275798959527298250764019657558195705641328016533892699768462,26.074357813166466755823089002654973522587698589598909664536122117030961368962325634297956082517440583076186059089419840809623092837182131469369833517,(0.0 + 400.201950195894402717678274628669482571582215390174238913721065918742266904859178855344805946902776212980006432596051015376004589330924478043327571145j),1004.31138085044349282120341011998812376007723476453662063850034429713316232820690167435914207253365674933551208394263661516373220042831090002369332707,2.9642371176460219992620827122275129097379149279795759192082906751100384535814623609870011231198843440698281285997198968363084304085427205072769442767,0.0000000000000000000000282755607447678,103600836355811.89546076275222991,0.99999999999999999999997959831457
2,107331332936285.484375,nop: mphi_GUT_Im A6_2TeV_neg,109.88594487338364743947853410035,491.42488501736071340555344883777,3.7523543701770096476331168542002,1590.71962695095482828206867123481118995482668433385158614609814307160888383374704113488701031945198513174224239145652562239183939069888686577540822756,-4631.33929290500577405464478433097594230851421110572950626284813160459699637346885964522461941501250447824376509656674284085453835897223305396959904792,24.2665055355681962662393049798598659693197811554558475633249239970175694419891799496510499194358882192686759895756962765396294329541534338910545160723,(0.0 + 396.721320406287105989870403259455476672716568569007588231384107326513877199840565567246074826944928531636517302208883251761933565608540823969049414577j),1032.67894759138906972889825910785135673133709725923891608743509299749208964860463575972326541551074754407425462757246935626625025473624318498109196377,2.75871325152143924186366253203802071352913372354643018569287041591194970029374252198790587276948309974924210391123025402191801721696033756939945624719,0.0000000000000000000000426819721218136,107331332936259.54977331044836506,0.99999999999999999999997657332467
3,111196158593857.796875,nop: mphi_GUT_Im A6_2TeV_neg,117.57521678865761592947560186507,525.81235441742590740221583305456,3.4851738097754911656386431461084,1591.65997618560064396656497330367313944470581852977210617180433125249944752536523039696903233950080361002435448636169876670025495753998981507842124685,-4600.71594682492806638954244261382998377570048298739046037649575259901597040695308098324037746056197991864020658713588694760344288811800473595121815144,22.584058652852633222954187858741804867792070842915731141731889853817804613435644897119527110911459682890213656054092116882250356763989717220715533871,(0.0 + 392.931619802664900706179412968248503794532334299343117026362602033590689109653054183833917775009299381175183527474539786543870776290878733156076871006j),1063.30229367146677739400060082499731526415082537757796197378747200307311561512041442170750736996127210367781313700332524951734572559047150299947286025,2.56744597146229235307977360832594498957749803929922252273498163277904206051656251928023179406509159637331364780404154358618871209805091025667581308746,0.0000000000000000000000644293897306589,111196158593828.95859417460387521,0.99999999999999999999997309972082
4,115200150298797.625,nop: mphi_GUT_Im A6_2TeV_neg,125.80301578607776944297899449524,562.60819014429806750022480679298,3.2370295213608646649457856175627,1592.67852387646305002746030132830726855468599746999082254644676451156700435652728758639681324586343414603660676264877379333916957374588942486741587869,-4567.67908458494571843827026993660740588049285342158415768258355175065574112333988975012620010022901025290824605379605923971448956338655039134470907441,21.0183139165261574418787615515155932950894904334498039707869755963351024467900681496687645063621580169632496050655326060935156250391684457237633527574,(0.0 + 388.782532033762451660882923677192028811951470351629411101502116042789410258717526087383159205563126476766578799055707406769706549622397639837472131963j),1096.33915591144912534527277350221989315935845494338426466769967285143334489873360565482168473029424176940977367034315295740629905032192584760598193728,2.38944585742557422915482350658087994872353622390226791694778657029060270943283673803127919100683948151656503428103913459786403942112854151912011932671,0.0000000000000000000000972590063904554,115200150298765.55793951765403752,0.99999999999999999999996911095876
5,119348319192733.546875,nop: mphi_GUT_Im A6_2TeV_neg,134.60708975213807626631384290182,601.98120587839211228645250241613,3.0065643041989954335207553400554,1593.78665038902612665572055289852851231197865854188180578303602048136547757754605603313994886634335786975487844635424122718210787741008883699745967534,-4532.05990374242991203023173433803340625892734820280364067479998210334515084792636957795130153238290255789537539340261383839805707261783092257291551746,19.561172397911074229730923731849429669045434339593880511874955449222166141645074103809738402014141834380143069801750216027668872322641492724228244145,(0.0 + 384.214589355507183788276283733398800232741218193716818185137963386566658818487845350881343988714329215336557393350498991242257387088904014727702430572j),1131.95833675396493175331130910079389278092396016216478167548324249874393517414712582699658329814034946442264433073659835872273154109064531637777549423,2.2237921908581526500616827877896665690031171966098174799592836850224096754352342074144870157840608599101159800150079368225769429606187534098076251399,0.00000000000000000000014681887505403,119348319192697.88953556966655259,0.99999999999999999999996453062157
6,123645856860303.765625,nop: mphi_GUT_Im A6_2TeV_neg,144.0278346167048758783955746043,644.11205771009893989797427184082,2.7925177855500660211305967866434,1594.99736136271592324764603531470158801996310088056398767308354007725515144589003182187323243829005008407299097597196932154564171322949597665663578803,-4493.67775941540287450105143253984208676503661646434106056345433380330334965760158772180434297629681957910142166912052512220671856879358802153854600708,18.205097504370552010206004132767514229835656623922750561333009375386129420304106622095682362460868048738543281139818927367092167720104271022669618683,(0.0 + 379.157163822426816536422946675031528488381570308177792442866149965984076538863362354263085603798665427806622394444520789779696577303168241098177868704j),1170.34048108099196928249161089898521227481469190062736178682889079878573636447190768314354185422643244321659805501868707491407004491488821741214500461,2.06962818181356945344223476256113629867669110433156356122359161811242839556883997501540446972244504506175890276214691637306320688721695750521954409951,0.000000000000000000000221635942612517,123645856860264.11603329670128883,0.99999999999999999999995927095464
7,128098141826613.5625,nop: mphi_GUT_Im A6_2TeV_neg,154.10848025777411127679894103862,689.19407553113445217557738777495,2.5937195077343880363480826795378,1596.32551642132306867429230515424526201330303421248526687380537416130052558084393867912986744462134167805327000012169474876846730517076426211060939786,-4452.33933289130366200842658612961857081152052020592704668030753716218498259752411009246282461772324194301787570893105634286218248613600388501294480609,16.9430759138661904424697649709808326162742809533562842299115606566813202848169532860255133200617304952488928567629881970316579364013519496830953520355,(0.0 + 373.525880300266506759023737757892645223158697004843155081430636570514287488891096130543405366783798742402277955890467581206352140729947373028280169367j),1211.6789076050911817751164573092087282283307881590413756699756874399041034245493853124850602128000100793001440152081558542586061275724723539377462056,1.92615652783654677647374626701222822489972691973748619052328478310821758138369818058881247491894822078605746916447611876889702696664453585790593459588,0.000000000000000000000334583644814901,128098141826569.47367712778888545,0.9999999999999999999999532311832
8,132710746288656.171875,nop: mphi_GUT_Im A6_2TeV_neg,164.89528946719811563880708073498,737.43415283632012991356653915739,2.4090825090981450875499071584523,1597.78808898980031252947716674969700002669815048610432946434457656213838523829943477663434641832810683613627582612851708177765941697238093369539507209,-4407.83774182532249143058034511884794974130708949006196570794653924708660661071455399735425926006897459268585838823033965758848797615477308768311419801,15.7685812248757457498305414223925009549589077892533799547868214414046997564024184555084066012864992005241822093202351472360570243100453735593066755101,(0.0 + 367.21922650402547505661102338601043724758259636797599415228130389611477804161816784297014684138521225881604179387996676237481170096941223872518191797j),1256.18049867107235235296269831997934929854421887490645664233668535500247941135894140759362557045427742963216133590887253953230063755370315126757681368,1.79263528154047908299414286079773904259450399207150295993673329949003840618381789022967059860685042047398308457818157724802802478315029232886062124898,0.000000000000000000000505097739436873,132710746288607.1467975968575954,0.99999999999999999999994629558013
9,137489443089118.34375,nop: mphi_GUT_Im A6_2TeV_neg,176.43777089563692032784866418632,789.05369904235621303006457691401,2.2375973635656323871609854114687,1599.40446111657572367783347993125389605365935532485101129830780446569163581070780233472213736960146355210535658069734660544676245939154088274677235184,-4359.95158792173987463654968793212278702254637282718645107030378723437821748153527470631822239432893631051943406788518697736583126834192049659709051861,14.6755401328248647016345686435845601728625544888141302952351192064900769720043456275141869885372848246764536901049286769254579806918256330604084530402,(0.0 + 360.114019988515335526866874370911116430909760974385922778316373590892593119834550061404178238529332008251555430623213363943026951202396356882839999446j),1304.06665257465496914699335550670451201730493553778197127997943736771086854053822069862966243619431571179858565625402521975495734536655574235360049308,1.66837400540912669793340382014608564196464182321425298730783422744234235822899063940809820982227122256439365739721689695180739154548417361168527100847,0.000000000000000000000762521905623023,137489443089063.82974718004867412,0.99999999999999999999993833124701
