,phi0,yep_or_nop,mphi_phi0,A6_phi0,lambda6_phi0,mphi_2,A6_2,lambda6_2,mphi_gut,A6_gut,lambda6_gut,dv,phi*,alpha
0,100000000000000.0,nop: mphi_GUT_Im A6_2TeV_neg,93.212676096019163554872251289764,416.85976023073712778177920916063,4.2241834163536173680184674894237,864.508620932502457679637543861723976342290798796754009316157721008303600301356581498468398687326742330919112084937678710131878238177394963060174881111,-1067.03720994586436738713601176115541793065522763503112622912725284009194967864454818913423880374973942311434082122616773358693153837351029872412926274,7.4490131083983649023242272763543344216012296274442071340492006719055535184561305317392924873044499318492549668703970166678149988333018221952839169484,(0.0 + 475.743615239988012640894761223065672785278800256075743321185712964745525597639558690947500438539904010814022670424703237878634416744686314425705585179j),867.974521763126743701202728004173770459511246898902091902473644480337254516203431598370658410739961935492178344950061779528792018057274916427894183033,3.60146918219161351776149632831950228762147735627787295466689281223613620612669701864935609950632935323085423476009931670643864313388160512094957068802,0.0000000000000000000000162535490997455,99999999999976.3414365039121989,0.99999999999999999999998295764162
1,103600836355835.21875,nop: mphi_GUT_Im A6_2TeV_neg,99.730041104392928543995359529305,446.006302616541577017828060197,3.9232026604689671185013700504171,866.015425505596254829619819387439231937226875196263263680947631621340588142324834859589648456630899335622789364380154113155597136797523564321793295655,-1040.50449739445027391661603577892472138825648673069011721485820937850728394646715527292635438923877858477264259373368606963395711617145731099283682546,6.92478607710792393678873649844904810465500909133846743750639900263796888234384485539513278556508741757222418467862100837728616282981916249583804103915,(0.0 + 472.995164768723660906797421790927645760521866176508768156569274485802215373932052679762453736458616598989096992832931053999297116091065528957004930289j),894.507234314540837171722703986404467001909987803243100916742687941921920248380824514578542825250922773833876572442543443481766440259327904159186620313,3.34801446675612628151329440435577105388708854501198083871290908975901061452413354472049111223584859300639805244824252407956738706696603901046106972019,0.0000000000000000000000245279094711777,103600836355808.9113362138630543,0.99999999999999999999998043252283
2,107331332936285.484375,nop: mphi_GUT_Im A6_2TeV_neg,106.70349559680010862609179657511,477.19253918258906847808995671607,3.6436809864734365270989956534889,867.625223443135165335629132864569499003880921408804850069114506449283331995657662422497709565678182436568674287622047175599496571079854415733125678985,-1011.93409559967394664203684592776048125729075134694901639025229003983804785258410035806745024774899730602255629717398094555741886956189564027909004031,6.43747914363484866057637760255855026792027664418850623745478756489055927208345253751220389947969320599621914970615267147970033663374630262772175601384,(0.0 + 470.035759015716546254259299959642487861121641697474013821847376776744745279167760350693358053911210334666002263061663719770444399397583183521492077921j),923.077636109317164446301893837568707132875723186984201741348607280591156342263879429437446966740704052583962869002248567558304686868889574872933405458,3.11240998094942431915963182958826819848383102900536624802810261564697645330825797197054882870035499629246604070247158360686165865944614262272420169356,0.0000000000000000000000370151113871307,107331332936256.23154144442639834,0.99999999999999999999997753318807
3,111196158593857.796875,nop: mphi_GUT_Im A6_2TeV_neg,114.1649837986925852883074309044,510.56132884807757404765812769647,3.3840874156655629679194449383754,869.352614065164999200566637899834787477206965047889261188356029840857094138421266276787449464210349916234980686765418192470036269839587189645340777665,-981.183150192235088951241431482896245528731361681821687249147446835882371983269700652841370298051271940389006041146680071910692232304067061438031513141,5.98449012753114967575877203221752925692761515227087265902488714978644316212489055692191512766969545374063461820278078781249738935721735535595864470642,(0.0 + 466.833134563406135461021867699042452905723916333048079989432923489055207689138055079573179968216311613165247355606606382928133904760155211004209306509j),953.828581516756022137097308282432942861435112852111530882453450484546832211578279134663526916438429418217513125029549441205031324126718153713991932632,2.89339761546849548773118362436754888687943033706328938119487975181225075575851161361744118078029087886460800809080636874916922067757807154001063577832,0.0000000000000000000000558603647982787,111196158593825.26884780634906943,0.99999999999999999999997420416852
4,115200150298797.625,nop: mphi_GUT_Im A6_2TeV_neg,122.14868908664722646995760576125,546.26554432045979528145774431378,3.1430002698930872462842537406445,871.214230811042448392605297009705029018282621844827870935832159526217399687595144390367517100473039438581109297044726563080753499667689521837635992799,-948.09879303412011261039500388285370202675108770690103322653264409350773890712966319868760972450055297787658525949559930481794918751080134158579569419,5.56340039732832604628836289180995440027094373968431926457721784794366779650301015921534042715928223655620209573605679134647448434070121381364296997298,(0.0 + 463.3496596961679392200786700121944602024268905758676448686182262801651612603636519375971948050894653109253828864232340356493073290852266141001324541j),986.912938674870998477943735882475486363415386827032184905068253226921465287718316588817287489989148380729933906680630208297774368919983873566227751583,2.68980800377174192099834557699746641146751309873051080949796533591259050235730171656763536714598640444057354570387859589032075653633288978879940934748,0.0000000000000000000000843013709600157,115200150298761.45508329429701118,0.9999999999999999999999703817718
5,119348319192733.546875,nop: mphi_GUT_Im A6_2TeV_neg,130.69119106393755124214010547283,584.46877455875485713107950636898,2.9190993628167651281254408436449,873.229014290663490410357325773583867660615262332479172166241702003936753393339334231928308260144393041942915249904782532505247977114455087861350827514,-912.517439755404867301568949749290303318673275676501148661970251988550315328862858166590912589306129810204474912791071362041066259404858648377156969886,5.17196191319565271455786256656820331049504037899812811320304634246255809289384523794527904092396583025428083437374860667913987492089820856379155140863,(0.0 + 459.541327531253927177395261134902937895700296097074704506513975161913757458382443875723497668307836527523619097751172311908901330054391571097083715704j),1022.49429195358624378676979001603888507149319885743206946963064533187888886598512162091398462518357154840204425338515815107465729702592656677486647589,2.50055425742805487774340009557889340406268206392447228741067407400911236460573381320311990003104371386804018151507634004266565438165405718984150316898,0.000000000000000000000127224763546665,119348319192693.3273170566629538,0.99999999999999999999996599286254
6,123645856860303.765625,nop: mphi_GUT_Im A6_2TeV_neg,139.83163366303168907887123076422,625.34607655077355684464775778466,2.7111587494577784114809942209399,875.418518883744334876980159310062993728717496311868990592071269710647437378114056754433628923020163378460415530382935409819841098572824926548017654719,-874.264037977144656408145803541213731413368499646847475388418020593084374308665966586274159537227815622286087435739274806657584246320941155087627440614,4.80808518505795913816472469854610557572946049279128496606900681550665693006519224519427332794561549096540145212299840650288682127606126229668204836872,(0.0 + 455.356519557612510021811726427149209393982996663715353638465935411131492741958183491374834105466592541308107177315518715082231686508005562439455331267j),1060.74769373184645468019293622411545697679797488708574274318287672734482988618201320123073767726188573632043173043695470645813931010984406006439600516,2.32462614407474222544981281898303956731505922186911000153075691905785845776931771853341019887327962021477857427451032114482498851397754295510953017708,0.000000000000000000000192005997509365,123645856860259.04302156358160998,0.99999999999999999999996095346214
7,128098141826613.5625,nop: mphi_GUT_Im A6_2TeV_neg,149.61190504967097206233434093822,669.08477986861668723802628099106,2.5180399940843688530243019719957,877.807256087690603656445571881491142039960472638036854552763446719982350346562222482395567440925432748817985288204928083253206814531662103652065171917,-833.151262755991959332508985238822189490946933049703674608185877758425401565892529453544507919725780577919608013114060574694798880893046066517254075947,4.46982808143895898977936834033804526230097182009972221859256620051293235536541988953310614873906147044934037579274443038354286639249849676597991406191,(0.0 + 450.734472020978830996847817646841144055786466799087625760413684700978816256739437724119357981201690855475988757344533629690869846890376843230404100971j),1101.86046895299915175582975452650699889921954148422954352341501956200380262895545033396038929476392078068691115306216893842092467553773914863476936983,2.16108467668656654647187106500989172262752167343560540317153486032295278258443896066096668452488278689851845278836050662962304027343222814171891446616,0.000000000000000000000289777089572221,128098141826563.83268295554189902,0.9999999999999999999999551671408
8,132710746288656.171875,nop: mphi_GUT_Im A6_2TeV_neg,160.07683015764272150990492557464,715.88534771035500344409878249932,2.3386859193534746343071671466298,880.423077839936360474290415521289095558724247110520982375108733685102315334193156017813567785297296559752725234751773509304476723434447674490223008846,-788.978655542633688595845784630990945945368198162267777124177165076043196092193381592955945102603522224433192510435633560200658035388921681970091087711,4.15538542887761388447644935405410829823675959158256364426635748021516890406854130646889005391369640570009727303839525359487033947038498854371925055754,(0.0 + 445.603351777210425110837757768818356824841715219425610913729748742546461820366749816079834579972071723773505289478414222170805020309722576610534171508j),1146.03307616635742249249295513433824244479827637166544100742373224438600810265459819454895211188617913417332665574059595291506552104186353318193235806,2.00905708507319080486982086200431195965006080964886977899457860196722240438431197295587171534944721789591800106988567451744957222658970609937195113304,0.00000000000000000000043734019031041,132710746288600.87422877081284149,0.99999999999999999999994852317108
9,137489443089118.34375,nop: mphi_GUT_Im A6_2TeV_neg,171.27437674163988463104056085707,765.96229839643143448761514745805,2.1721148022785260809556368357747,883.297602965253873504895075890995330523433492461723173218628275522323226706685357790831992769754101594586768520055023943710585815421985842934411902598,-741.531702685505491987879997161235998205379364945442493701835378058745236672306466424715823970129730810193805307784397141129250865576171485242443945536,3.86307934602222349106938870490711325757975831975609493800757707335096089372966142595078597074825960753029785124955005202438248959285265335616769075833,(0.0 + 439.877809970073066961172419593239700891647489586847502668480020710988603352690807691054395282194664069868982503099736204551902086405654873269569367173j),1193.48002902348561910045874260409319018478710958849072442976551926168396752254151336278907324435997054841271385839183237198647269085461372990957950024,1.86773214258061572477219593983047912103609184222133513316135712513900232021985346893860846004066725978563158262343241942356510680679961622376429451277,0.000000000000000000000660056036373873,137489443089056.85489160032791342,0.99999999999999999999994089440762
