,phi0,yep_or_nop,mphi_phi0,A6_phi0,lambda6_phi0,mphi_2,A6_2,lambda6_2,mphi_gut,A6_gut,lambda6_gut,dv,phi*,alpha
0,170000000000000.0625,nop: mphi_GUT_Im A6_2TeV_neg,299.08701909486643653265917428328,1177.7604381420754220418510848973,1.5616822818448890856545881603924,921.148839408454633203934573023735624707955039415827591420993114325288216556081058488758916735954765365556773448605669174552219595541234156065979731491,-345.556595148137342524552067113402335059262245553772069949434665009453359714851626368090930031785539532854689753933780487139689919130984710894994531168,2.79329594917571795149504358952445541191856073046096945503445649204919485762389871008974646752795458403938707604153315497474700743509642550112064754535,(0.0 + 353.824757139304820426001658259434192185908493304053250037292078157446771884982475068089276456606625683590165144439056166248861560322062895635195889495j),1589.4551365608537685637866726519268533309042289801611481821662323109758444799963534194139671827041618257518294122424490259760336372998005042570289146,1.35051034698206411661219743301997648058736153637492812843264501873607552827949068835923961588860135191982820578678840479037992664875262044359376191603,0.0030454653153510902419844449475105,169999999999873.80688800570454042,3.9999999999999999999991847678396
1,176224501537023.1875,nop: mphi_GUT_Im A6_2TeV_neg,316.5756625713397059081637256999,1264.8455005976892677715108904091,1.4392617324144379049982159472148,927.724569762348965320407519846777147939643616921513417101476507496679683643526079066844079338647640722890107204471954471834650832692860152451092204693,-261.159678966311528474523264298238151015924746253942318757387138707105359932445111032850787660310496828281018030739960432623606474332904457717594887165,2.57681900356598427743908140348416563071163480167939361697657047178672638972419779711158341823255529406612515559269625630035678300883038360329091805851,(0.0 + 336.205689671509706945300192704999361381606625900346920684633771578559919365169824515458349668030184442803262764047752856236678590097709197588161753477j),1673.85205274267958261381547546709103737424172827999089937421375861332384426240286875465410955417920453032550113543626908049211708209788075743442855861,1.24584748266391316462414894077062727444198723292854989063607371677556412782694189208043288985942119788069625618039247565918567568354323547337186004425,0.0039319229894330550857327336839033,176224501536885.35415139027793771,3.9999999999999999999990952952406
2,182676911423367.09375,nop: mphi_GUT_Im A6_2TeV_neg,335.44313288077829830047181150371,1357.6787030211599707725016902788,1.3270661830289705327429315467355,935.075752924827966128998305071204465213427770258027058307616594907012231317562579479673821385324925375494159786014382353632625449462975432557067769263,-171.016767408151700437700333956738527420099519469791667362094333695232574373461494502858310463156668103643933055885478222750168919219113272041876140937,2.37824626503165697860688051289384553372285021283738822328228790831549464079239634552224735668848664894593652111008001649209643008435266691061275601725,(0.0 + 315.18324733446266135764737225486127096686062979586388825618209253782197928607047328392230389701976276066918377710866197780583925203094800670689201452j),1763.99496430083941065063840580859066097006695506414155076950656362519662982138648528464658675133303325496258611029075129036555463721167194311014730484,1.14984099323399454821253570739039856571189086315055562809024075288578070664811227706914857456932734667002855046193451214210143480616377615354910023516,0.0051016533183265347978478738768803,182676911423216.3669604269999686,3.9999999999999999999989929946653
3,189365574458270.125,nop: mphi_GUT_Im A6_2TeV_neg,355.79132984821756633520616946276,1456.7292498228917210087336345125,1.2241849523330092476035394734991,943.30543089785319184519131894533922901634283349633650319651240653312711464452227071863586983240359256355520984584439812559112618985238930939650214782,-74.6586611641567694213516633078062323055830265349404383468294677489367432174740133262592899087890318176430573890507897053396773945598350094868798081392,2.19599638018313037924616373760229212278303950405490865796289923176002322965567339561244968608449351270944534874688663134218334937535962034588528948285,(0.0 + 289.623906380061274374085030933636684169355720616908391106495267426192167912487431900070165992183069118139439121415240761541889595726490487315835268983j),1860.35307054483434166698707645752295608458344799899277978477142957149246097737396646124560730570066954096346177712543980777604616187095020566514363763,1.06172632164079790556410112560896196728994414177121658703115673801215364220911340111343345773474469095365444353517158513279462705016253510599281721366,0.006650280148312300628070344584232,189365574458105.03506750256616008,3.9999999999999999999988759842739
4,196299140983415.84375,nop: mphi_GUT_Im,377.7309510467248907949156055685,1562.5066169614460623940886988536,1.1297961577549083278077263197992,952.529628553453587502138797922821484191557648078091503526035159639371022474723261855483140972129649592790232951453943102640172371669308466493729827329,28.4241106005324969407927408692327578098626705143368539678425172822765162340663795073716946324782453301330324690384240399484397624826108058391837732476,2.0286412702350084927955779682506789981206518218577728162587311144641549567480216402189331674636309247045064386892543194910205077310663525619956887161,(0.0 + 257.671204902780545512236802956393718472663259961167463734212350051425970470430569625920039846401706240593766570774043844829148441889642684411363310025j),1963.43584230952360802913148063456194620002914504827007209944341460270572042891435929487659184696794668873955163521465355306416331891339602099120721902,0.98081301645666409973490593525310221469152120790888255245739688903136022519425418723578100066047216652097638389170934343608414878401860215587743509262,0.008708180862952796037028044773198,196299140983234.74350130734710411,3.9999999999999999999987419204598
5,203486578070284.03125,nop: mphi_GUT_Im,401.3792434148622126924326938537,1675.549343717703300154987330756,1.0431482910487971488404750229772,962.877425881203578700511610658299029059880701663801726092822547847999028477651384100292774491824490610905546745613434069848790102968985445938341146392,138.77008202015595946337144602749502505568044386811128562302363367422447192995103338377123528123568946043871407123587190523186792371136399180936954207,1.87487376550427654781487290497563249661249252576302622362587339612111717799548060843647740822469140917912542504827396250655682694790658862812159839058,(0.0 + 215.810578602204506674996682680951905069851592225315752823004208222590524650490144187691051236537850610697344483659917480237010254456920846836842894098j),2073.78181372914707055171018579282421344584691840204450375462453099465367612479901317127613249572539081904523323741210141834759148014214920696139298784,0.906469083716652303376899281482963312608345248405644329320620335901014582048751133127723637902127112173296836668870748143957834960667467243765464521747,0.011450922360908902900153180662207,203486578070085.07937289970069018,3.9999999999999999999985882666396
6,210937181117120.53125,nop: mphi_GUT_Im,426.86045333846104732997427426126,1796.4272553672754475561819632391,0.96355627981358816826649932175295,974.491852270213509496069469364001688466734184373388397609463167293413178567069414508059640739121535600642772907523129090671242755349585906538155002104,256.949073200608205725240011229916078026216785569458696621181560613775350533630612777719075307758912073030056960265407537010531250805507794487205929736,1.73350111185971111012465767191201769194333103667482180436504186212726899595591240524198022029380150224992360324832101791404268422020019309557130463614,(0.0 + 155.154029812955068785576940238537014811779788162869593354539256944346576307669795357995664898011899974726768212063445087504782739771834268092370861266j),2191.96080490959931681357875099524526641638326010339191475278245793420455472847859256522397252224861343163657612644163705012625480723629300963922937551,0.838117847398983229471930148721996925293021779063396240001880816438710797671626274815556486905730086688166529075812407886859477681700879931257151810811,0.015117250401825386859335435238576,210937181116901.67331496990193765,3.9999999999999999999984120073702
7,218660585870526.375,yep!,454.30685792326899776182192994448,1925.746330935129728803567470661,0.89039818355927477023599475823706,987.53095945477298881458589670859152155385612817952595270677389750228422764550485127780404352751377192212276641506594999385827841617620885031801407687,383.567057973922241264818542705070242200425067319137009971837597006567565856573447403045507640726713009592359201886723497194362362798820716327814544296,1.60343958133965215518107107184118841536123479009406468249534036918936143604739970956622506060151528498588887799552544562610112051000275743399183750695,38.8619707867924754200045488059418001617602365948162992780647993737687170359355900725539805966740768068136060627701281586257222292125836441089194482725,2318.57878968291335235315728247039943059059154185307022810343849432699677005142142719055040485521641436819887836806295301031008591922960593147983799007,0.775235343751814707934467544956854447172694013136848764216566265084955112932302371822932560786867721972950829996659019690869519905165345978588617713599,0.020030802359693006015541811337344,218660585870285.31485490202283398,3.9999999999999999999982097325684
8,226666780887217.375,yep!,483.85826834695834454513725319897,2064.1462728460150187562695623768,0.82310801886903892963196036150066,1002.16810998969569866753278456889938675449145954334881511253553360171756771757015841308146179612984163692947835588137024337685103425412449936803932886,519.263733548553836269123149949089046042743914148257957794047114010309589088494698669957504535505727780570830599551191664326769612695738188330923831628,1.48370207314945135034664651869130211215915137372514933679542425419529153217512081818369656575330877003471315133761484751469357918453404023993758465923,175.02507698066535813826643036762480427873864839230094501777599552140351157649926190339722208504894832379548677443956598155448903237843316994098138582,2454.2754652575449473574618897144182344329103886821911759256480113307387932833426784574624017499954291391773497657274211774424931691265234034829472774,0.717344326589657450960307303719434000616530859910490382861363120440011895512329925035674727611926776584894737574202472125134580164533372266118899599448,0.02663252098363406004674114529076,226666780886951.54927282689072794,3.9999999999999999999979774187847
9,234966120452067.78125,yep!,515.66519805282923097613395646232,2212.3152354440262665282365511928,0.761175844012696571357259876943,1018.59382941116834965170719976125253091769916764622318176049800808486344669321962437480556579819845972667015185795623314426281521333891563685401924602,664.727249028802810679771077418011036546006166739460868647547539851452657136822981005655193103960177554244434878827237552527986340230231779663755358167,1.3733987400426084736611283969122939173744488462764977298881625363754519472335902161468315963995203111861820832839585458652456692311914392491699028815,252.638568326923012313698933336845532271646232634011769679946555801462026546896080761234579295602252704971248230573381551761358774358590740175243806806,2599.73898073779392176810981718334022493617264127339408677914843717188186133167096079316009031844987891285095404500346706564370989666101699481577880394,0.664014570137835962212749120734079920527144120259155746562603168707311611257733111383057041232754919813041629093925356778455249252930261242355034704607,0.035521479126951562670903278131649,234966120451774.33102336002748547,3.9999999999999999999977105306023
