,phi0,yep_or_nop,mphi_phi0,A6_phi0,lambda6_phi0,mphi_2,A6_2,lambda6_2,mphi_gut,A6_gut,lambda6_gut,dv,phi*,alpha
0,100000000000000.0,nop: mphi_GUT_Im A6_2TeV_neg,90.503585711136712776900165628763,404.74433971516067067196440281495,4.1014136906412556638591536106233,1588.7133137090631616293616357241240851401584496383817216334964565890905237367497685945539312202409179991722808637455339286345931870969189614914889869,-4710.47609696923658278754100733663817087550970328387945575845947651940416979721023849135647353589157554981665749994437745892750163382719257559805798891,26.4172236317976168544142077661844498698077307599061002824934867352190360318393160888204104068853517031535715609661690619153559988431418579428403086732,(0.0 + 404.681040420058065561145800180085954012170594859169615083381336607799473678388569187934292608052760925095675181273815017381011757181978070302765806977j),953.542143527158260996002036102189128164341605081088966591823748082684916224863256913591411294631676472501362224194834738193286979881283663352633022776,3.00321547305715074029498540170168530975072838811094554019239138782765307025493743401496074236251638379179709283488323982537126756064199346274029655033,0.0000000000000000000000140275721674182,99999999999973.657778555089636388,0.99999999999999999999998369367716
1,103600836355835.21875,nop: mphi_GUT_Im A6_2TeV_neg,96.827158750426904957096584347457,433.02421806823630705964586203812,3.8090084252315941486119821430355,1589.47895879775897487519391580832248209701557873948543456006307068306378269609790527040133315275142576658897274741084878345982961118418908671088459591,-4685.97067543377067829073568965641917527977407360043180171178288030495592369386659373058874275798959527298250764019657558195705641328016533892699768462,24.5833280455472280321427906193839134743543670763352266905745374303519733288780928026095905815667167839923156938552312946240459958079016924037297866276,(0.0 + 401.66326340740303722710689494008501135194726320346911446740195721319600368744758364514095912918399942283582125279236094485587115433190063960777086683j),978.047565062624165492807353782408123760077234764536620638500344297133162328206901674359142072533656749335512083942636615163732200428310900023693327067,2.794730899607536994091811800670203403238348053479588888460319152890124098719153518413934666225394095430918351660060268996525565697906815729085077258,0.000000000000000000000021162689440948,103600836355805.92721166497280608,0.99999999999999999999998127944122
2,107331332936285.484375,nop: mphi_GUT_Im A6_2TeV_neg,103.59295313452363886521560367467,463.28177039748954522650413318287,3.5374630564607020108209315646377,1590.29730259011638543214804902568009490476839909584648770398097348626352812687391854012489461056171221551111137962146528117339019804053627029663600217,-4659.48240752487694223369409998587594230851421110572950626284813160459699637346885964522461941501250447824376509656674284085453835897223305396959904792,22.8768017018132009605482900063420665435040149408606030611316734642687864190765031197199450685823094943928389782969551360947148735996854269559168358801,(0.0 + 398.410877118700930973375922845231771168252020312289780913621351088716046255753893426933577355079806780933275509972226250244626028796419242215259979927j),1004.53583297151790154984894345295135673133709725923891608743509299749208964860463575972326541551074754407425462757246935626625025473624318498109196377,2.6007261702644887000123310810154035743532494737122024990065067226073034497463544435285856460912262876713143814546608418242325626925549698736322339934,0.0000000000000000000000319275259821399,107331332936252.91330957840315147,0.99999999999999999999997850769543
3,111196158593857.796875,nop: mphi_GUT_Im A6_2TeV_neg,110.83192028430272194653876700895,495.65541566507740821984955958566,3.285288485211110060980690223165,1591.17606277311531409954620144423035304679546708998410109389030047398674601748394767425908323225234168986864812931045893167846881049043499055677812653,-4630.87288557727656557190871608272998377570048298739046037649575259901597040695308098324037746056197991864020658713588694760344288811800473595121815144,21.2887941581107579510048437832435426317463559090363102333698692336368372048745371959166524404058812123380899839854695911347649025766114780526570806767,(0.0 + 394.886660815150607310518009492188008178744351642452947557157882549872099845293679029919794728431451059518314399472185896665130839763656527465817527965j),1033.14535491911827821163432735609731526415082537757796197378747200307311561512041442170750736996127210367781313700332524951734572559047150299947286025,2.42019513138430147412093830100655634955134464800229284320316866536440879323090182607742621782823330847299124098617679245581822367795472236762585690563,0.0000000000000000000000481687878965073,111196158593821.57910143809273581,0.99999999999999999999997532548825
4,115200150298797.625,nop: mphi_GUT_Im A6_2TeV_neg,118.57717967236250585820692319667,530.29326865521760782902748821006,3.051101984803348400926426132131,1592.12406211811549555341168428682964358372942985606898230753354659105527982887233074830304984207517720445354530762179994237921254586152711864713256987,-4599.99400607402617810946758851952740588049285342158415768258355175065574112333988975012620010022901025290824605379605923971448956338655039134470907441,19.8110702682046015851798352195177019475442881181349367866135739182435056618971358079707706602838062977047883489853294430265801578809753772143235887496,(0.0 + 391.046938942633739003537151702396533597722503797655029143834726263007873333880058505682426321264191363360161880500947070228633857085558795431194481839j),1064.02423442236866567407545491929989315935845494338426466769967285143334489873360565482168473029424176940977367034315295740629905032192584760598193728,2.25220157865794397353717940341104654523603533060511549927108152959840478337317683670070084192544716380786070692435992128523699646478450907295779063486,0.0000000000000000000000726728502380671,115200150298757.35222707093816137,0.99999999999999999999997167202393
5,119348319192733.546875,nop: mphi_GUT_Im A6_2TeV_neg,126.86417080506911884561395066235,567.35381965855754266829399481024,2.8336195970559318242250032275103,1593.1513852050562086688749792639805936914806275714690214185865229849982081357822233445889660241337959073754226733761839753080047592154530506654557526,-4566.68728996226448164839024194392340625892734820280364067479998210334515084792636957795130153238290255789537539340261383839805707261783092257291551746,18.4359673833344761666075521549209780504826632595499399748401072224589670397456968300022130944056882240531108678986104468144003783401145135449653644696,(0.0 + 386.840278992639826539370402911202282029966086796985251206673415509517287414797803018437172814604570175287789352892877346169638434320945642109159965763j),1097.33095053413036213515280149490389278092396016216478167548324249874393517414712582699658329814034946442264433073659835872273154109064531637777549423,2.09587439157547349009158925632045062933878057849115748566513916864747064849556674624982982921118007886781238491324461553729953135223301920822618049003,0.000000000000000000000109643950687299,119348319192688.76509854365717873,0.99999999999999999999996747750024
6,123645856860303.765625,nop: mphi_GUT_Im A6_2TeV_neg,135.73081586650871677173992886455,607.00666183804102323987330278597,2.6316490723001213278175900436577,1594.26955687720431517855327136148070987399962767713448595434766577903736064870198031278131014961532514377496302802122257381778421496245936600133056938,-4530.78315528746079115915240159469208676503661646434106056345433380330334965760158772180434297629681957910142166912052512220671856879358802153854600708,17.156355532064369270694617872823093218849693822318189898424506907866710777594336117481516651878635195708939821434724942123300593758214694267196306551,(0.0 + 382.205857682028996513777326033318799368394079645049869638074502335275075230447132374881606448925558499510011363864370700255450939951349677179156797034j),1133.23508520893405262439064184413521227481469190062736178682889079878573636447190768314354185422643244321659805501868707491407004491488821741214500461,1.95040300651228134104078173123939058757882689064828527833422046616480260713231416729818569815415211179329884109153899827881391629294292899256171114583,0.000000000000000000000165425762830169,123645856860253.97000983045933376,0.99999999999999999999996266177401
7,128098141826613.5625,nop: mphi_GUT_Im A6_2TeV_neg,145.21769377283420459088280647649,649.4332696236103689997952531536,2.4440833144079886832902332820562,1595.49174528580488149594263335197376005946864631350663473956115383208780668191577944629731133359082624127302192792092905956685667515827500594273947867,-4492.10013879882774518420872075096857081152052020592704668030753716218498259752411009246282461772324194301787570893105634286218248613600388501294480609,15.9656003713370285479936217618975764219250541135726868322555526421382696908259424999866649538151018074833368832378809708470789147130873462673489939585,(0.0 + 377.071383635445246608657843486948021334621064801105604153998574869184032339833716937025260679092115132120895533291145943492017271857604715566221245699j),1171.9181016975670985993343226878587282283307881590413756699756874399041034245493853124850602128000100793001440152081558542586061275724723539377462056,1.8150332048570246150912623376535866038294989561053977230278132308097989789669905035611735366022365463193304298661529928474456885757339598002479715462,0.000000000000000000000249590233101717,128098141826558.19168878329181267,0.99999999999999999999995713282888
8,132710746288656.171875,nop: mphi_GUT_Im A6_2TeV_neg,155.36822643807666335568752375863,694.82783171823887824754353865823,2.2698942946822462120351033885296,1596.83299271267577637827833680434154825602473314499129808072252200233864742845827743493958175662907871873469318176590635291633286546414597143280831501,-4450.44406294340374309660334561800794974130708949006196570794653924708660661071455399735425926006897459268585838823033965758848797615477308768311419801,14.8575287157675542651122039675129671239887774914405895233470654989622318764738437305828272801055295916806368863840584393731175206009469236164919649514,(0.0 + 371.350415397872363106329721048303859901222499894553814646461625616291333278454795619126770431563702322114539995858335118106404526706214542549465248824j),1213.57417755299110068693969782081934929854421887490645664233668535500247941135894140759362557045427742963216133590887253953230063755370315126757681368,1.68906319424407160304106463406130629812167798277448179805313629818320799692819538369338277364657423160084048198000238889026843970645647991680959468853,0.000000000000000000000376580631731178,132710746288594.60165994476438785,0.999999999999999999999950785016
9,137489443089118.34375,nop: mphi_GUT_Im A6_2TeV_neg,166.22887810876010816799403884156,743.39814254942856314782370966711,2.1081274010463731730690368340813,1598.31047771022252934506651245335164183139630571571754958560495833265707756472437882773096671794731600569847700467763188746314483369694789747039226875,-4405.60714441466752451879055517902278702254637282718645107030378723437821748153527470631822239432893631051943406788518697736583126834192049659709051861,13.8263964656554569488879484111823412725392393984518513816766177350152831280035011751790087577263030552909743284056032764685880568358964116598380729691,(0.0 + 364.938836620073994294228214931848543109400661503332311696637295662882234259461424844580403845266729748747394572057684134951237134595997880275294477492j),1258.41109608172731926475248825980451201730493553778197127997943736771086854053822069862966243619431571179858565625402521975495734536655574235360049308,1.57183996248184102533604067692529271093211366629761832427125325957915716299991453999560282949426655150929846496174821069388203269857279251734474557854,0.000000000000000000000568190943455585,137489443089049.88003602060273713,0.99999999999999999999994349703392
