,phi0,yep_or_nop,mphi_phi0,A6_phi0,lambda6_phi0,mphi_2,A6_2,lambda6_2,mphi_gut,A6_gut,lambda6_gut,dv,phi*,alpha
0,100000000000000.0,nop: mphi_GUT_Im A6_2TeV_neg,93.212676096019163554872251289764,416.85976023073712778177920916063,4.2241834163536173680184674894237,1588.86994342357689769871420167203667598941133626215262229269335634297644713436698211357893665024248065902186663954425287399363137082386749897099432633,-4698.36067645366012567772620099095817087550970328387945575845947651940416979721023849135647353589157554981665749994437745892750163382719257559805798891,27.2079839754221668503138882439067963812696342405030626000557072132478052033957846841395094327643374247477094246859214506083259981108934221029218433833,(0.0 + 404.065638872018362613478085218328192142149035276739363974645842844281185500903462258555709478013240224203592709417992308457621128843054902583194860983j),965.657564042734718105816842447869128164341605081088966591823748082684916224863256913591411294631676472501362224194834738193286979881283663352633022776,3.09311226662461458956503071444464384229744120107471166847855308316232249871172884926727584497641068465204157063419865538563504892006752541432116785605,0.0000000000000000000000162535490997455,99999999999976.3414365039121989,0.99999999999999999999998295764162
1,103600836355835.21875,nop: mphi_GUT_Im A6_2TeV_neg,99.730041104392928543995359529305,446.006302616541577017828060197,3.9232026604689671185013700504171,1589.65843591880186720100804925237343694438766892801680333779083880767357509316342605524530585975703869724231455287648160867722923314104802295246191798,-4672.98859088546540833255349149753917527977407360043180171178288030495592369386659373058874275798959527298250764019657558195705641328016533892699768462,25.3203372700884001681852407968787037935464052254189330007260863779985423846905434926786698467504383381285061610732649088776712923208169771469249032089,(0.0 + 400.952359693868501113027423751610302472713240265918464667051673855465968557147579245078872920864502009184710689309377249767840746442237102886412794606j),991.029649610929435450989551941288123760077234764536620638500344297133162328206901674359142072533656749335512083942636615163732200428310900023693327067,2.8785170513159133488869892439628720024158974581368456543595306293871529249866223113228262277864199927137955048562572938962360404776140117633509901262,0.0000000000000000000000245279094711777,103600836355808.9113362138630543,0.99999999999999999999998043252283
2,107331332936285.484375,nop: mphi_GUT_Im A6_2TeV_neg,106.70349559680010862609179657511,477.19253918258906847808995671607,3.6436809864734365270989956534889,1590.50295399249256620386943931893977509380100830988983237964535071859319022686372517667457821033389073789544837032696826498802692822736512715465419778,-4645.57163873977741898210827645267594230851421110572950626284813160459699637346885964522461941501250447824376509656674284085453835897223305396959904792,23.5637138994234248864229183413573944457303391413450524542973565143485039976207671571846586056144680847476758386506141781679117924545109050754918966354,(0.0 + 397.589098156687243791381333988719573475538260831990572588634163695351969756799476695770538009154569426958727486862816639290289627097141361455965111507j),1018.44660175661742480143476698615135673133709725923891608743509299749208964860463575972326541551074754407425462757246935626625025473624318498109196377,2.67881709190137148173564909839249318094723112356460081253231097136592562731299036310817193215020013851372307026368123297184382251536472473222274770602,0.0000000000000000000000370151113871307,107331332936256.23154144442639834,0.99999999999999999999997753318807
3,111196158593857.796875,nop: mphi_GUT_Im A6_2TeV_neg,114.1649837986925852883074309044,510.56132884807757404765812769647,3.3840874156655629679194449383754,1591.41169774323410741470107412848808305069224402199761784256247647243285694178302409013869789776906451082171917262466611737836981914219841577282719363,-4615.96697239427639974410014797191998377570048298739046037649575259901597040695308098324037746056197991864020658713588694760344288811800473595121815144,21.9290149797994782463595669362686014109177162926412181813485682432078941533808430224175379453625220856677785782808183429810060074565902673924375480287,(0.0 + 393.93596677364976897068791716590209973142768173042860051483856934979985481965145649475506420763515021454055584402333205780876078718422573376941506336j),1048.05126810211844403944289546690731526415082537757796197378747200307311561512041442170750736996127210367781313700332524951734572559047150299947286025,2.49297799095606231549333459740738288998856584565605466194092904900785941618827410119472541010952755076568085233683183887304349927666242698387315980918,0.0000000000000000000000558603647982787,111196158593825.26884780634906943,0.99999999999999999999997420416852
4,115200150298797.625,nop: mphi_GUT_Im A6_2TeV_neg,122.14868908664722646995760576125,546.26554432045979528145774431378,3.1430002698930872462842537406445,1592.39404164987491343414299557674274290329879431766626215370563649607618215179935485988757501069394835014183223227886770016440726272046458885021588003,-4584.02173040878399065703733241580740588049285342158415768258355175065574112333988975012620010022901025290824605379605923971448956338655039134470907441,20.407773817449501110585133614259639462082589304161229666539797496281422705784185684720465633881188848507630793336463721451579030610360896784909034642,(0.0 + 389.946090825218105687733980240814239136184297771952635542368184629558483820965516762942539473936660562019637474150356086373660231079608716340099222735j),1079.99651008761085312650571102301989315935845494338426466769967285143334489873360565482168473029424176940977367034315295740629905032192584760598193728,2.32003722092291651246775939187539050942740211816025710397724780417118595366868757383276284145316988350207224345637210180174971412287769337926150418948,0.0000000000000000000000843013709600157,115200150298761.45508329429701118,0.9999999999999999999999703817718
5,119348319192733.546875,nop: mphi_GUT_Im A6_2TeV_neg,130.69119106393755124214010547283,584.46877455875485713107950636898,2.9190993628167651281254408436449,1593.46070104299788138183980541941459112919740485036406083820625365449403640590554299546199951077697647418191420743014627679707038034165552780195717352,-4549.57233506206716718560473038518340625892734820280364067479998210334515084792636957795130153238290255789537539340261383839805707261783092257291551746,18.9921119607996805524142886122509746080682747806588949673505844440759469060136670598301170173201736812499474662675338301910255764780395349429248725116,(0.0 + 385.564173469800665297337921265788150714686184394004707104249540549574071387255835180254727751318064742992385654906214108449937192810375202637842155528j),1114.44590543432767659793831305364389278092396016216478167548324249874393517414712582699658329814034946442264433073659835872273154109064531637777549423,2.15909912796639146155455867313774431263778027492381344201042849053418641319579830584684287173486674357692464730001924396793121885413489835662476313532,0.000000000000000000000127224763546665,119348319192693.3273170566629538,0.99999999999999999999996599286254
6,123645856860303.765625,nop: mphi_GUT_Im A6_2TeV_neg,139.83163366303168907887123076422,625.34607655077355684464775778466,2.7111587494577784114809942209399,1594.62392161365797302902310389400471248034488614992569481630747428083158061529937291876830082043161485320498015580354055270037235793681681760400234555,-4512.44374057472825755437794659600208676503661646434106056345433380330334965760158772180434297629681957910142166912052512220671856879358802153854600708,17.6746983095700991078944908139880779358379882802339810606576659918675843358473514216942091341698367628520088489975147281943077197234953647701091498556,(0.0 + 380.724685631718922605305773476137498643817626221911044482870200115188452133793489672836688053342132196672640111760767977255796302533238018626437964028j),1151.57449992166658622916509684282521227481469190062736178682889079878573636447190768314354185422643244321659805501868707491407004491488821741214500461,2.00933028333174547640579095710628941895040319821815615332745958265205174388364157943258533370810193096939037279591749656193736610113209039910263929843,0.000000000000000000000192005997509365,123645856860259.04302156358160998,0.99999999999999999999996095346214
7,128098141826613.5625,nop: mphi_GUT_Im A6_2TeV_neg,149.61190504967097206233434093822,669.08477986861668723802628099106,2.5180399940843688530243019719957,1595.89769497390865668356543174082677327046686357172882951776475481716944234738576185172523315933551480567881370018828917729577669366704824787846544934,-4472.44862855382142694597769291350857081152052020592704668030753716218498259752411009246282461772324194301787570893105634286218248613600388501294480609,16.4487110679092016245907731229969070122546242126825244108511099485717725577765459227205476781613475038590449709780270286685438777227751417242817683048,(0.0 + 375.349550164720475764430056259178508827787462511792768150818002872711447304198511038418257997835474724473041346722819109113634747176197151776141641248j),1191.5696119425734168375653505253187282283307881590413756699756874399041034245493853124850602128000100793001440152081558542586061275724723539377462056,1.86995515802543331777866225611198701658031917583704382886655489063080830256673705568929745568730097069872563048481086323146592498749496516722268123002,0.000000000000000000000289777089572221,128098141826563.83268295554189902,0.9999999999999999999999551671408
8,132710746288656.171875,nop: mphi_GUT_Im A6_2TeV_neg,160.07683015764272150990492557464,715.88534771035500344409878249932,2.3386859193534746343071671466298,1597.29800362441002431393799914438798905025167181661946671778658256324445843478363681714040417507920754407181263883279421818739215622353878815156441127,-4429.38654695128761790004810177691794974130708949006196570794653924708660661071455399735425926006897459268585838823033965758848797615477308768311419801,15.3078023436415589328182802804620892422498904630364287241547892467746735262565192973475800083174591811308999339404647473622927820102098309528337704776,(0.0 + 369.345130263507101583343997422790960239214488788160212871598459154698025925058011774360627237479793549033245889699101173634193553776942952270706488191j),1234.63169354510722588349494166190934929854421887490645664233668535500247941135894140759362557045427742963216133590887253953230063755370315126757681368,1.7402520983162278921983260748830566508859225390806550568385704157239571805498677755651717986655593655200541523964496504696576808802367558817451115404,0.00000000000000000000043734019031041,132710746288600.87422877081284149,0.99999999999999999999994852317108
9,137489443089118.34375,nop: mphi_GUT_Im A6_2TeV_neg,171.27437674163988463104056085707,765.96229839643143448761514745805,2.1721148022785260809556368357747,1598.8430990466887951203819220371021414552811306090487228355847742645875192373891952941555601131863820831047198133895189629342629056317521139255348334,-4383.04298856766465317899911738808278702254637282718645107030378723437821748153527470631822239432893631051943406788518697736583126834192049659709051861,14.2460652094911409220654761777389376973463211064338183145782722142991735952719407552600030171457010334513173513504938880504578439039115461691772505354,(0.0 + 362.598238085450288167510712570126038033234465402468129345011543356951837102657138358066387823836418048994874016190702678107852839333798248723485460844j),1280.97525192873019060454392605074451201730493553778197127997943736771086854053822069862966243619431571179858565625402521975495734536655574235360049308,1.61954958112354914500893816895554833993992714045769531130474295117834523127842822676176180115282377096062794330953453303006187092952543767310862521302,0.000000000000000000000660056036373873,137489443089056.85489160032791342,0.99999999999999999999994089440762
