,phi0,yep_or_nop,mphi_phi0,A6_phi0,lambda6_phi0,mphi_2,A6_2,lambda6_2,mphi_gut,A6_gut,lambda6_gut,dv,phi*,alpha
0,100000000000000.0,nop: mphi_GUT_Im A6_2TeV_neg,95.984200151510249640061343568438,429.25439260944506332243141782826,4.3497824919682971829719597061844,864.811840437190721281732806949701560054098992327718561809847980165122881914992659559830426910037525788895331517850529917078288593342197559643445656093,-1054.64257756715643184648380309352541793065522763503112622912725284009194967864454818913423880374973942311434082122616773358693153837351029872412926274,7.67049713701189581701602184029451055133260823345860843956969018571641116282411685100769784477619841880148358914926884310470509837557522950639611111175,(0.0 + 475.192196640338314996417609934137117528829215380536620694501601649205421437854635598616242473076302137445564847302760966412177053195695066398290698096j),880.369154141834679241854936671803770459511246898902091902473644480337254516203431598370658410739961935492178344950061779528792018057274916427894183033,3.70855288466220644810248846682567734069102325124474665762131907032008001813806714125987419359575415169156368786206999707617608782606504084956465331521,0.0000000000000000000000187320057019465,99999999999979.025094452733862696,0.99999999999999999999998223263775
1,103600836355835.21875,nop: mphi_GUT_Im A6_2TeV_neg,102.69992649543652585908153247587,459.2880338560556343880419183757,4.0400326761633749075892291586015,866.362459376630133599165951710375298607120539843899130487490028028955680430396815640980292583162472927178272392996720879691664893040004188400367785279,-1027.22276615493621654640217760022472138825648673069011721485820937850728394646715527292635438923877858477264259373368606963395711617145731099283682546,7.13100098265456406111475070187894049804275056185201147475385390320695082117608544144163111043364043321379322797746697550730154119137236524201774520134,(0.0 + 472.359219335356978993618733326034167662576493976427346789879183714253298305499473050550738964645026426681652340453763594471137629781659148518147169003j),907.788965554054894541936562165104467001909987803243100916742687941921920248380824514578542825250922773833876572442543443481766440259327904159186620313,3.44771581194471919145528979814810021960355255326780751657321531021393465095979115781571283560010426974370698415160382046410028857120418472278238078837,0.0000000000000000000000282755607447678,103600836355811.89546076275222991,0.99999999999999999999997959831457
2,107331332936285.484375,nop: mphi_GUT_Im A6_2TeV_neg,109.88594487338364743947853410035,491.42488501736071340555344883777,3.7523543701770096476331168542002,868.0223575823898052451239947497755118472014975240485015219788216305240829472419739362351948097056863217374858991819978182828728933530719134372077933,-997.701749764902301714573353806060481257290751346949016390252290039838047852584100358067450247748997306022556297173980945557418869561895640279090040315,6.62947801610943250733772425040870901044695313303730353215853639342754283897572273051171471814410596007517419597632109341225266946563504758502407650094,(0.0 + 469.301960197633085441391534014970042018321664071377798731377927594032859472459689609571891306991508664938690840899807639117012674302212478794299435268j),937.309981944088809373765385959268707132875723186984201741348607280591156342263879429437446966740704052583962869002248567558304686868889574872933405458,3.20523811968006325433395903297030597562206797069305873744732726567890975424756398462191484897707266666912648237053830220976758941543351319715294293393,0.0000000000000000000000426819721218136,107331332936259.54977331044836506,0.99999999999999999999997657332467
3,111196158593857.796875,nop: mphi_GUT_Im A6_2TeV_neg,117.57521678865761592947560186507,525.81235441742590740221583305456,3.4851738097754911656386431461084,869.807022079656365442166030955143207114494568012526982432485287516835048408901535192707641816582333736516545847078829697844115765690274806941968819055,-965.932124622886755596683726124806245528731361681821687249147446835882371983269700652841370298051271940389006041146680071910692232304067061438031513141,6.16325339610930785722959481963591476954783777147736743686537635646657554061184829514650498261651370848851630246423662882613166710133343913250166725715,(0.0 + 465.985930527039802121497900538203106049728610620607944533342340079335311547624506410127392477082467148755506183376059627059827229151411211440066299298j),969.079607086104355491655013640522942861435112852111530882453450484546832211578279134663526916438429418217513125029549441205031324126718153713991932632,2.97982656831410361580709542543651393861678392583610295718285638152065406026839115754292615663477406568172342236079743521110267276895882161158841931357,0.0000000000000000000000644293897306589,111196158593828.95859417460387521,0.99999999999999999999997309972082
4,115200150298797.625,nop: mphi_GUT_Im A6_2TeV_neg,125.80301578607776944297899449524,562.60819014429806750022480679298,3.2370295213608646649457856175627,871.734095067390412906951886215134523242761643981765414859147551385918279628335015717777659499331807162036700250402035828282607967732399171981302561366,-931.75614721028184039162794140365370202675108770690103322653264409350773890712966319868760972450055297787658525949559930481794918751080134158579569419,5.72984084596185816582335942916258514038976330101806871681675078558933709484679358493926812855852391889601713432789176936230537498237261072535945817576,(0.0 + 462.37085830020571784133478726153460509666268796305240068474232185962258202451323015807696754305205002484828691768165602612577332637471533421717886449j),1003.25558449870927069671079836167548636341538682703218490506825322692146528771831658881728748998914838072993390668063020829777436891998387356622775158,2.77027908600785540930313602057188054691262395923790661460023679989131378067404729113077688294004869673250441054166890997122224625840850795169982696902,0.0000000000000000000000972590063904554,115200150298765.55793951765403752,0.99999999999999999999996911095876
5,119348319192733.546875,nop: mphi_GUT_Im A6_2TeV_neg,134.60708975213807626631384290182,601.98120587839211228645250241613,3.0065643041989954335207553400554,873.823662181834778118158792855796924398985555285315039566652781765745652272901551359128365570056776714713343588905071802184816885676901322487989941989,-895.005008435767612146195953702140303318673275676501148661970251988550315328862858166590912589306129810204474912791071362041066259404858648377156969886,5.32692934984100164032084011315231673504617495495513634601204115060472871482209768181003880885289017432615944279513076193621818930951050270364803936276,(0.0 + 458.409588162548879246706262540662026981451986008145874000078164713658626694315933809638210565657461156260543492846522123506167718723386379868534916399j),1040.00672327322349894214278606318888507149319885743206946963064533187888886598512162091398462518357154840204425338515815107465729702592656677486647589,2.57547833652414556917025424026631539890275098809756131437022837202823822329645878440389417716865517780624322143208194340753889385828071422039525960128,0.00000000000000000000014681887505403,119348319192697.88953556966655259,0.99999999999999999999996453062157
6,123645856860303.765625,nop: mphi_GUT_Im A6_2TeV_neg,144.0278346167048758783955746043,644.11205771009893989797427184082,2.7925177855500660211305967866434,876.098575832716001870463049003701369090567351023091867343634992763442570533559115920934890805633629832938887923393480633414657837870855493645566940404,-855.498056817819273354819289485053731413368499646847475388418020593084374308665966586274159537227815622286087435739274806657584246320941155087627440614,4.95237078846799870792822666646283111931805157455907842454949685528783479327073837104125206969439407679882721869722689549080119393795590170476887083697,(0.0 + 454.046725053840411518631675878174286567452859524569541155007424676068097241336822324607459940156638901509272979468153596809186061406360644630483364741j),1079.51367489117183773351945028027545697679797488708574274318287672734482988618201320123073767726188573632043173043695470645813931010984406006439600516,2.39438574129297132737711096129926896810020761939073005403832593596627607070604057609391516289535068257364615699133783490764052162264394166536067830746,0.000000000000000000000221635942612517,123645856860264.11603329670128883,0.99999999999999999999995927095464
7,128098141826613.5625,nop: mphi_GUT_Im A6_2TeV_neg,154.10848025777411127679894103862,689.19407553113445217557738777495,2.5937195077343880363480826795378,878.584816847508139803907924238888929175508729242097174441057733624872527334147363826503773173030985487463390611496679669490109574921731944319600850332,-813.041967093474194394957878454932189490946933049703674608185877758425401565892529453544507919725780577919608013114060574694798880893046066517254075947,4.60416844779422213499368147775487045338224373693643567463483291274777917993602986971703891120285099548216162838927781825965079332721702308371511304146,(0.0 + 449.21694392939093379235446258499236681072450863683465867049757410117085733792804784203883924611288118121498908423761599449251770966349883897067738688j),1121.96976461551691669338086131039699889921954148422954352341501956200380262895545033396038929476392078068691115306216893842092467553773914863476936983,2.22603592355809198909411912385091823867141667877703370222380938775698917870815233560296173178382239575858790237873491826570477593556495133024870149164,0.000000000000000000000334583644814901,128098141826569.47367712778888545,0.9999999999999999999999532311832
8,132710746288656.171875,nop: mphi_GUT_Im A6_2TeV_neg,164.89528946719811563880708073498,737.43415283632012991356653915739,2.4090825090981450875499071584523,881.311897643676942082505478619773845726549034260601846647655618964200681575282285099852679891246565951116185665168457565799200491369734911893527414489,-767.429850416668562126378027972920945945368198162267777124177165076043196092193381592955945102603522224433192510435633560200658035388921681970091087711,4.28046633899338815133505588314188224323799506214894432792300300847430625579557060687417941823074920110067811101331250678536057459466196764823622538163,(0.0 + 443.842857529477517895549027253608995660694726588075153462365015390904759429574821888821946504891286605704408617343259218482488884025003286291420204562j),1167.58188129232254896196071179240824244479827637166544100742373224438600810265459819454895211188617913417332665574059595291506552104186353318193235806,2.06953154477773256322467784856280018028276132988127293441587209353667769429635741685644622803707241359436331421071904129239745415223702666416299018089,0.000000000000000000000505097739436873,132710746288607.1467975968575954,0.99999999999999999999994629558013
9,137489443089118.34375,nop: mphi_GUT_Im A6_2TeV_neg,176.43777089563692032784866418632,789.05369904235621303006457691401,2.2375973635656323871609854114687,884.313310017748934340107213611378222472534172510211050403007225138823974730772151279142591054427947156741996613876477371953819095684539328553530319517,-718.440302039580713445430567705275998205379364945442493701835378058745236672306466424715823970129730810193805307784397141129250865576171485242443945536,3.97953927243472149486142929496626778278332937266833198363567743958739095654010582293461567795924730866680372448995674421492619127523942213877228729181,(0.0 + 437.832288477772780201378301886497386414339452711411998859971982291187539127688732157196607308673574727049452433206213544854318236012115704495127111159j),1216.57142966941039764290817206005319018478710958849072442976551926168396752254151336278907324435997054841271385839183237198647269085461372990957950024,1.92403850556204655268024731136827664608728786099749651052281483861537220035795240323342991501518509379598056335995595486908358489666493014990731698569,0.000000000000000000000762521905623023,137489443089063.82974718004867412,0.99999999999999999999993833124701
