,phi0,yep_or_nop,mphi_phi0,A6_phi0,lambda6_phi0,mphi_2,A6_2,lambda6_2,mphi_gut,A6_gut,lambda6_gut,dv,phi*,alpha
0,170000000000000.0625,nop: mphi_GUT_Im A6_2TeV_neg,284.35971032352819997462755110725,1119.7143084936941376298214245896,1.4983136351592515753162846368,1617.13926463139720894253025819481056315795807660567454385790502467458603792370005430819645250862917801655781773055988633869231234076388924553405157301,-4051.58497875916000904826124411599447017337808914424669978845733290359594185654727624646138048190814707889846927733060605051480084328014377317186627603,9.94562121312345901554270807938216371622244037344610702656701859466425783761550086384917367020418031015102357760114461778013801810751330163866692521661,(0.0 + 269.513147024995195685569815699960087931134838403914986958243117120937451019578918417022340308217091483090104301741160832425341711000948187152616278854j),1612.43326173723483473528179932283282886647321922072172256182589169849314416552621915848650434861510494341955044680860614660598777042833246577882473566,1.13065793486585678078278429531323779859644927007492258663599229288970759023844381533916440379929720975971832184031813150374593404856523028285089802162,0.0025327115088048609926670634511113,169999999999840.11498227348192619,3.9999999999999999999992493307518
1,176224501537023.1875,nop: mphi_GUT_Im A6_2TeV_neg,300.88849122303008401794243570477,1202.4009330000185780734346776469,1.3800796984802138930472973464526,1620.50704568706307777000011964805814394570844936140501222830003073034769299737552467736240962265317146170386058748090330237462362866815616362390830232,-3972.65752141842005179211403347589257659643715468928381099755904836902049778454386458369638734465103079334386483220969130518025744147168986964094756619,9.17942570539744239207205560074682586852982316170422673130228047463397825741918637301836350479968067781392935603321448862900934917960691041572602303517,(0.0 + 248.462577686217502093189636115134647615072667776901650124590723154766422895845718643069711257704878177905532992350332782715803517610224451751718500009j),1691.3607190779747919914290099629347224434141536756846113527241762330685882375296308212514974858722212289741548919295208919405311722367863693097434455,1.04355376993688415604774826089076757707443614218763523848102258689831505776432268371670492323509212370586617520924953231255245945559934181784569799584,0.0032650726272938822580896555427098,176224501536848.64687203713325015,3.9999999999999999999991676634737
2,182676911423367.09375,nop: mphi_GUT_Im A6_2TeV_neg,318.73472179308345401008103708953,1290.5675164327322702627882202887,1.2718397182303648687107017790104,1624.29328445870393411665843544263019004231341749741127878623035098880112729139137329879870698938777403022609535394011164418204544535967935128224914728,-3888.24493236896894199543191732729572799766969347283716066024810142355451554807726173499556307695021360284099014195704231195417573792478180832057749591,8.47667223713819765678766111168471951562258750958458554135346506786366869962794921130651965421049388442520377828717749079265047901904190689855298664045,(0.0 + 222.369205813774298663945926347223146668459066432211776718359568449728265038036384321781186951477561849077290745330232451869708481224975167869360833123j),1775.77330812742590178811112611153157104218161489213126169003512317853457047399623366995232175357303841947702958218216988516661287578369443063011351578,0.963661949394456997054172195532529078969548865033777582047541843151867923095019058205903662851194103746393284430834864423526761987120567630494386006439,0.0042308022174641094574021288167358,182676911423176.29175948827143366,3.9999999999999999999990743064459
3,189365574458270.125,nop: mphi_GUT_Im A6_2TeV_neg,337.99616524176430228261264230835,1384.6664880956915307683670768799,1.1726899198780296073102700194706,1628.55866387811987386285972852531594270339967850469049694815196141472210280248812341660389095998751778227109130282504521475216574058737076427547259355,-3797.89479371908186007737680782961867971080980628906082398747256645527826321171059218512811661512333942597311921950689217160335618284704152004812811833,7.83172386852330921093766998481283633899208418237943232862012683984159445052752732288044063508880038385157927943444574705771388063975016479855893263284,(0.0 + 188.609161864968222928790752469291680258051692153047560137447513702375751745402189477647469229875842267565947802299930647776241284434359319178381687362j),1866.12344677731298370616623560920861932904150207590759836281065814681082281036290321981976821539991259634490050463232002551743243086143471890256289336,0.890341643409849710839694893551320039515762820964988926550807202484700017808867118236258487116683432620578829612820211845254918725375784483552959281012,0.0055093466708674447807868499437724,189365574458061.19475271656299879,3.9999999999999999999989674076719
4,196299140983415.84375,nop: mphi_GUT_Im A6_2TeV_neg,358.77779026277042376881575733774,1485.1830165597505424530248863149,1.0818116925195887227950730879588,1633.37255389494254789806348560934881216907997698623439957520487496123860522186162485117502189846739172198074417508299538940794747839382679377538279624,-3701.12194828023726413164816955436893537853411586547301693133082440134510462260369223851784711147861232642251977746857831201741225856675340497542593032,7.23946574481862186579430670812460008682707961838985362900393088997598042898764041016130092588239016755392388206103445656273007626793883310613975972883,(0.0 + 140.963959275432563743066916390180099621074519215290491078551141873990920713777635862757972927568869950905093385217930146107145927744925501277183721878j),1962.89629221615757965189487388445836366131719249949540541895240020074398139946980316643003771904463969589549994667063388510337635514172283397526508137,0.82301137487198674532709288680098985454733491545421594339388678756794528374147340899624947683718013132726022887299572000131434664016121667255631402432,0.0072076947766392340107727265397058,196299140983186.69481075195007427,3.9999999999999999999988449384455
5,203486578070284.03125,nop: mphi_GUT_Im A6_2TeV_neg,381.19091487845810054559952293193,1592.6307065763177286688805051423,0.99845977430498940930659823339154,1638.81384577798626929170146579351656623997439086171465687213948825596100303397438070133393738435816948464452825052311409186235982397459315946079966348,-3597.41280265368057961452908326826395590999649203705454642196411095404616308671336726253419413518665420802345048535757803158047661863644628362133648347,6.69523147681081476280266374321833884470855435918644620681720337622023707308540935644358819858085880396091245862827946594385799058179189057176768742046,(0.0 + 45.4523543753175050409557014093937565588683317182127307247119608992370028104900636429053706343073076643357455918223713593319802657060112220856000347683j),2066.60543784271426416901396017056334312985481632791387592831911364804292293536012814241369069533659781429456923878163416554031199507202995532935452822,0.761140650021036209991542193550217665676671372213544972903478480100119634886489526235263607504144436597607593542861263700345219443385140015428889428743,0.0094711096128249489730172734575877,203486578070032.32771394418767155,3.9999999999999999999987045009617
6,210937181117120.53125,nop: A6_2TeV_neg,405.35351083955026365326671574122,1707.5530593433166578533082093157,0.92195694696890913925536761122966,1644.97207316207143512380131283016260463619953131008434856061050068575809056015851965101731465844786116351381192663263518843403464841524193467311344479,-3486.22386696458143510988142948187481337025830033264294977282470722650664692723772483687656885697631205615621795522155080300920168549010090323326089395,6.19477231812702614859385432315060663226725124519774025482227411384537429498835517795789457319518778981865881102597486123530801929040502013477362254592,134.745626464202872940424332872561913529198157660512921449961657640369643099569108676266308553624713474374176026931115766116747472779808176493236972629,2177.79437353181340867366161395695248566959300803232547257745851737558243909483577056807131597354693996616180176891766139411158692821837533571743011774,0.704246454403022133055856763758663018952951432927976004373330990053948764266504827172478165924260827669296141773725795531508678210638261241784650852025,0.012496643127971724511081420627889,210937181116843.66399353980735801,3.9999999999999999999985433407928
7,218660585870526.375,nop: A6_2TeV_neg,431.3907918542654087017044466704,1830.5262213437792390416529824674,0.85168931109681521140112304430744,1651.94868418753959334327918356655125049525795859452682937434892920844904105034611229372334628218441588660181178390361991327004205388260342786929421778,-3366.97900602355812749023320456219298856056624957970198076270505673908185785163220261966099074098716912994812829233897281734364161177499585950828052907,5.73422984060210831657364403043153942465767379471717638564450948715461690030305457384170859165434378022624708616209224008273667272842675662228539815204,202.87364924270134560323723613779078165071561094298987205707001558393793547739616191720593118057431767157569799342998302755381066559310924346738488973,2297.03923447283671629330983887663431047928505878526644158757816786300722817044129278528689408953608289236989143180023937977714700193348037944241048262,0.651890146496459896857048084947257579529612493451147989167679386783227963180491003790933705698646568220549724962171673476556867891377521846395561067958,0.01655173581909587860072076966122,218660585870221.42847821508054829,3.9999999999999999999983583105239
8,226666780887217.375,nop: A6_2TeV_neg,459.43558576535172182351331942413,1962.1606434025009094638295686688,0.78710083790322378160066697348855,1659.85834747789816579736254386903115061189464761076808899648942794590447899937351102815691124626180556078802295585843517174813031861715887711983474595,-3239.06778027014142055665713542375566613310323204911166652294444662037900844430040993595151659253396218286286698656337066577309020440966886564320252849,5.31010336214662081421737221024879970466972944088544172894470280843595319746994104416444957304323658892961124576693062610964523449657163262627289940064,259.524557720779325169810803221993621183541155396642693815868825354098833140850028061371005801665667550748382542064631132303378231947399746320784402376,2424.95046022625342322688590801507163290674807631585675582733877798171007757777308546899636823798928983945515273757584153134769840929880737330748848321,0.603673754782321019627407046522336012079579892793516698491052052212928519523158360295595924302112465461435124943353266992966516231312616377650168751551,0.022000057179008771946906306237336,226666780886881.09601977889266413,3.9999999999999999999981457759901
9,234966120452067.78125,nop: A6_2TeV_neg,489.62848124961048430565471629694,2103.1016689816726641310592403771,0.72768786018108310171272773752068,1668.83025457201994821237017138321238505001794008343971662269667403876889030212280297525345475066069715567576314212426156249446001222264400447606356113,-3101.84485747726109508849837675115702822825284758873478763129291295929382994346707874265200132971448225418472838361527304819283269991231884240849984008,4.9192165356476837415957021057842799870702269900106947454167566623144602731562429681656427715309213769310294610586970103259008615441032404675447989367,311.797499898604220101378222567549651790540776976191093207373513591828671023994122575940110595466026104011127297493556414230757093661314283668121210017,2562.17338301913374869504466668767027081159846077623363471899031164279525607860641666229588350080876976813329134052393914892795591379615739654219117161,0.559236179436863266403004335702032988887375829479753623466233294717061682641118038802443956492641642179610124735715209257964298882100162680594064758559,0.029336373084397776666704875798189,234966120451696.53879460506411808,3.9999999999999999999979015568595
10,243569337969140.875,nop: A6_2TeV_neg,522.12251940586194965423324979626,2254.0511788797703712994504594625,0.67300014952056944625311662939015,1679.01085476870739369043046412298571463247306796775312595705499424137196075076704445752273538233825268148743575933591975007964498434629708483156056752,-2954.6083680524731719887385257756145827845052527849595180363716366312353102615187510788162011808883416870437194406663969851027127114972253878426932308,4.55872811656074996731054375378515422281528929761830380189588309081313112799174905321885910411487746493825009484759286951829241176523693551762585248068,362.354402207635146986466789034872148949819413222628814740172076603208656621791983143328490043358209813167605452296861972411899719073506585338043751999,2709.40987244392167179480451766321271625534605558000890431391158797085377576055474432613168364963491033527430028347281521201807590221125085110799778089,0.518254416434461006950225596476286882817213383721430228651414299752805118906868298006525515962799236271147240119118348679251055645917934561062138586768,0.039235204318397092390392721223868,243569337968730.61917512125744253,3.9999999999999999999976208258051
11,252487559843027.9375,nop: A6_2TeV_neg,557.07572229627900925196747716529,2415.7326561552412880026488663754,0.62262378916199125179415620466957,1690.56307556085641660993118326683169136668509848178131253507087176005445699300526840995249540718396566805249112791075217561328515476384306348116536325,-2796.63484011438953442591410185863533803744962755888462803113882741084003255445924643147710660003050319459443421008877173602030879163422897672766053267,4.22601927351202438721316596789612969543311754662393736041242227296014642598455895993174912694462783132716978496942127273624231386056837253070702956136,412.585475771856410716458683330773712119840757106949644633275992921479318215381894251158279346246656764801203795456331149040512829682459470490291358311,2867.38340038200530935762894158019196100240168080608379431914439719124905346761424897347077823049274882772358551405044046110047982207424726222303047902,0.480430746566891231401010307737357638028307364692312284199436809159208953755891702049677264785845426442153274915556270680318893872433161799476984473993,0.052614457067555125417872730101517,252487559842574.15179754337265536,3.9999999999999999999972980692655
12,261732319868452.3125,nop: A6_2TeV_neg,594.66039185196252220841082475396,2588.9342077796255621026763783364,0.57618965224917077623765205904779,1703.67051932984353339788535612381323130025632286523880097575154841316217408435523798214134885955076807004377358155895152826854497071821668301488299972,-2627.13617783967384368141784705387936298805179640411338414292407646625128944490827373619954869279494185721810632650705851960824368597437198694194631913,3.91875365144871754072120253128909563399106699714088240890406015109577730534689052708231357152723048679066790138151307916038701420701739164507514034688,463.375118885041085839656054716684657998281511407910154732791837277081041310312647805608193473965271196774168774895545111689313633027025404563175478442,3036.88206265672100010212519638494793605179951196085503820735914813583779657716522166874833613772831016509991339763215367751254492773410425200874469256,0.445499563662101592779726385551978403366636639511899152546084033400283655877796189076575446169445106510099904408769012286770864096645323470691209939018,0.070727151666986760863837556601961,261732319867949.9625534965208932,3.9999999999999999999969269013197
13,271315574146745.3125,nop: A6_2TeV_neg,635.05931430477047955159306174113,2774.4907103144315081037741047624,0.5333625214364756427178433564368,1718.53780263785245364797463492927889905274715924392812745629058198751312850982984185887586236631463746706184424431762028999675020300936967197479000111,-2445.27751578628339057517233028619177633535822376833730081659406753233021327750351472084096632749558111544475244117873858927640076592046695907810480363,3.63480621724317746888281792874578498602465383391548332196793783358577983849664381620868514441959187769113934938278806007435174215960764735140570780755,515.359526411849209713444319293345393013245719876488529389259409749484613420632023336284100175366208960329506651384912767011529176007346910759451464006,3218.74072471011145320837071315263552270449308459663112153368915706975887274456998068410691850302767090687326728296047360784438784778800927987258620806,0.413219285468350781881586193983315182279198759834617515307334281619565410910994432120366264185146029405165986025022595920044262516615194667504573753811,0.095281902920146531181763953557389,271315574146188.78745812703761427,3.9999999999999999999965000116623
