,phi0,mphi_phi0,A6_phi0,lambda6_phi0,dv,phi*,alpha
24,4961538461538462.0,170898.13353616470155552040277207,764279.68762940154433825897142645,0.0012780259170680577595154826863444,0.00110645379498421,4961538458976639.1196568639024993,0.99999999999999992330626502754381
25,5164102564102564.0,184560.09163516351756157469209244,825377.8216596318448690024200376,0.0011760509878792339214629744948964,0.00176562323056011,5164102561213982.7314239404978604,0.99999999999999991028980791080913
26,5366666666666667.0,198725.90955584130682843237459067,888729.28531467235664741905242433,0.0010856849031051430423165213512197,0.00276731268457256,5366666663424660.5317669445912026,0.99999999999999989569498494577646
27,5569230769230769.0,213394.146228161996244322091058,954327.63393340108431284715865494,0.001005239248724618417325381542506,0.00426571776776014,5569230765607624.5037625288759423,0.99999999999999987940088418309975
28,5771794871794872.0,228563.41932116960603756207232156,1022166.6855438480815018417391251,0.00093332084006712519156271612099777,0.00647464473244475,5771794867761830.6304883088877861,0.99999999999999986128232094657839
29,5974358974358974.0,244232.40083150528541406858504248,1092240.5011344438710524947683916,0.00086877199580899658296052809904202,0.00968707229842414,5974358969886230.8950229029816551,0.99999999999999984120985017363653
30,6176923076923077.0,260399.81314419499090612257831556,1164543.3670373263869684691133007,0.00081062442813114665986945340564676,0.0143000791915668,6176923071979781.280445940644341,0.99999999999999981904977827134875
31,6379487179487179.0,277064.42550106288914224877731152,1239069.7791346055747493756894031,0.00075806331717397189945164684417047,0.0208463419525768,6379487174041433.7698381040483919,0.99999999999999979466417452313389
32,6582051282051282.0,294225.05082278222431079538002649,1315814.4286461428126126798848073,0.00071039908048513137861014478596834,0.0300336223659209,6582051276070144.3462811332612158,0.99999999999999976791088207759718
33,6784615384615385.0,311880.54283918832049854577783369,1394772.1892959205096551052677987,0.0006670450117890752749754675713372,0.0427939077337202,6784615378064865.992857866698525,0.99999999999999973864352854785513
34,6987179487179487.0,330029.7934895051977599541344229,1475938.1056855020807225655071224,0.00062749943624977520506138636111539,0.0603441429512911,6987179480024551.6926522575972065,0.99999999999999970671153624692224
35,7189743589743590.0,348671.73055989503831783846003082,1559307.3827288319722959014043036,0.00059133137006718109069205801636382,0.0842608038659636,7189743581948157.4287493871557106,0.99999999999999967196013208233639
36,7392307692307692.0,367805.31553049465103765882389948,1644875.3760238900254607905096933,0.00055816892025699984857870120093864,0.116570909819674,7392307683834635.1842355084128406,0.99999999999999963423035713108501
37,7594871794871795.0,387429.54160805459472016919766069,1732637.5830543861627227631460772,0.00052768984278632883641816317077453,0.159862462858162,7594871785682940.9421980431806867,0.99999999999999959335907591402047
38,7797435897435897.0,407543.4319235879627267564133707,1822589.6351294007141903704968849,0.00049961381250705220474786203266269,0.217417735277151,7797435887492026.6857256307998992,0.9999999999999995491789853873082
39,8000000000000000.0,428146.03787720836216467434752673,1914727.2899812748329370270875871,0.00047369605955903549303810085726981,0.293373309586442,7999999989260848.3979081215406441,0.99999999999999950151862366696891
