,phi0,mphi_phi0,A6_phi0,lambda6_phi0,dv,phi*,alpha
0,100000000000000.0,93.847835441376367457466551735865,419.7002791762630745202553235022,4.2529673724180920035534007924465,1.64685619541197e-23,99999999999976.341436503912187185,0.99999999999999999999998296139067
1,103600836355835.21875,100.4096351983477685075111005737,449.04553979892237912278113902053,3.9499366849205542009178292506,2.48524045470099e-23,103600836355808.91133621386304038,0.99999999999999999999998043682299
2,107331332936285.484375,107.43063567666245373821147611496,480.44440847806272766427918891166,3.6685111616113600959287454308924,3.75048427329925e-23,107331332936256.2315414444263818,0.99999999999999999999997753812038
3,111196158593857.796875,114.94299912259203355527845703354,514.0407191516289402082089812387,3.4071494069977357087919413048572,5.65994828033086e-23,111196158593825.26884780634904978,0.99999999999999999999997420982594
4,115200150298797.625,122.98114222335074873067169640641,549.98838792396379722297237292852,3.1644200694250867366529212526272,8.54168867742835e-23,115200150298761.45508329429698782,0.99999999999999999999997038826096
5,119348319192733.546875,131.58189425574735855185070574772,588.45212032808038328629884080789,2.9389939792672254685699272411539,1.2890838221931e-22,119348319192693.32731705666292604,0.99999999999999999999996600030576
6,123645856860303.765625,140.78466633712916215337593816752,629.60816823889426250339749801882,2.7296368491925282867847757463296,1.94547074193008e-22,123645856860259.04302156358157699,0.99999999999999999999996096199974
7,128098141826613.5625,150.63163255856933206159141765883,673.64513992546319652652395672342,2.5352024962904708101637633923007,2.93612376202073e-22,128098141826563.83268295554185982,0.99999999999999999999995517693374
8,132710746288656.171875,161.16792383508049281687735068148,720.76486697549717385924079932997,2.3546265487225494310573535980477,4.43128928156338e-22,132710746288600.8742287708127949,0.99999999999999999999994853440401
9,137489443089118.34375,172.44183536631524313028566704764,771.18333208781646439312205708669,2.1869206022349918662678071721374,6.68793309683304e-22,137489443089056.85489160032785806,0.99999999999999999999994090729234
10,142440212941306.6875,184.50504866405620325641890011955,825.13166200947285857527177899374,2.0311667943519000247558209203712,1.00939184793655e-21,142440212941238.31425149635416755,0.99999999999999999999993214963181
11,147569251914226.375,197.41286916998987896475694395623,882.85719019473971143382976164629,1.8865127663720619726934273367535,1.52346928902746e-21,147569251914150.34657415812083873,0.99999999999999999999992209381138
12,152882979187187.90625,211.22448055926571450998402504047,944.62459408520186772535843491898,1.7521669854307331325658131183702,2.29939527886824e-21,152882979187103.36556102445918986,0.99999999999999999999991054736594
13,158388045083644.15625,226.00321690234543547553560437895,1010.7171122545476872441176625908,1.6273944008736883585331458580109,3.47056010322671e-21,158388045083550.15025141042789177,0.99999999999999999999989728929016
14,164091339394312.6875,241.8168539401029898289635429565,1081.4378470304162873116315313263,1.5115124110340300276031838783894,5.2383135490758e-21,164091339394208.15644072061184771,0.9999999999999999999998820658055
15,170000000000000.0625,258.73792081538383198940630993947,1157.1111586003121251377639646064,1.4038871182135280649194144327228,7.90659292436543e-21,169999999999883.82797754386639767,0.99999999999999999999986458549939
16,176224501537023.1875,277.15393230833213494060482924065,1239.4700657456117138153419050782,1.302337878668072296600636071354,1.20157444040407e-20,176224501536893.71210519538051435,0.9999999999999999999998441578746
17,182676911423367.09375,296.88183175163107802382481265759,1327.6959141626051032951012954193,1.208138628912743297830017155913,1.82607291816563e-20,182676911423222.86914696832522971,0.99999999999999999999982064809105
18,189365574458270.125,318.01514849511667581344459326753,1422.206979819541668369906275814,1.1207570511179457384889135776468,2.77518323899487e-20,189365574458109.47103056408800604,0.9999999999999999999997935910186
19,196299140983415.84375,340.65408509334847117068568346838,1523.4513821634499477118738605292,1.0396994053504878615402263886659,4.21765748998335e-20,196299140983236.88886052218988942,0.9999999999999999999997624513211
20,203486578070284.03125,364.9059937833654002433750801298,1631.9092149934414052495269895836,0.96450773188880974244423246473641,6.40998526895228e-20,203486578070084.69068854073121137,0.99999999999999999999972661285769
21,210937181117120.53125,390.88588700792207216321306006119,1748.0948295900312593476525464115,0.89475725656889593686104901314853,9.7420154806846e-20,210937181116898.48277980257738913,0.99999999999999999999968536648376
22,218660585870526.375,418.71698441850660067020018052342,1872.5592809870020208909639238976,0.83005398441608405186052749988947,1.48063033355738e-19,218660585870279.03184637348778585,0.99999999999999999999963789600999
23,226666780887217.375,448.53129896661859742492224863888,2005.8929490512807188297058781136,0.77003246788960357292960685031819,2.25035220491919e-19,226666780886941.85571544238421941,0.9999999999999999999995832620411
24,234966120452067.78125,480.47026487840187612792271466502,2148.7283468708726439266456559319,0.71435373706041463201952635191513,3.42026972583106e-19,234966120451760.87614650251329799,0.99999999999999999999952038337428
25,243569337969140.875,514.68541050772192706002795750572,2301.7431298453015547664518123188,0.6627033799642967875440714749094,5.19847797216503e-19,243569337968799.00875748256920496,0.99999999999999999999944801558871
26,252487559843027.9375,551.33907927712433216432943240084,2465.6633198315912377004077125543,0.61478976222647666906137429686465,7.90129056875615e-19,252487559842647.12751528124721366,0.99999999999999999999936472640179
27,261732319868452.3125,590.60520214578577529210734922877,2641.2667597259633046208744059664,0.57034237584635825928143919959346,1.20095245551522e-18,261732319868028.12249108416289336,0.99999999999999999999926886730396
