,phi0,mphi_phi0,A6_phi0,lambda6_phi0,dv,phi*,alpha
0,100000000000000.0,93.212676096019163554872251289764,416.85976023073712778177920916063,4.2241834163536173680184674894237,1.62535490997455e-23,99999999999976.3414365039121989,0.99999999999999999999998295764162
1,103600836355835.21875,99.730041104392928543995359529305,446.006302616541577017828060197,3.9232026604689671185013700504171,2.45279094711777e-23,103600836355808.9113362138630543,0.99999999999999999999998043252283
2,107331332936285.484375,106.70349559680010862609179657511,477.19253918258906847808995671607,3.6436809864734365270989956534889,3.70151113871307e-23,107331332936256.23154144442639834,0.99999999999999999999997753318807
3,111196158593857.796875,114.1649837986925852883074309044,510.56132884807757404765812769647,3.3840874156655629679194449383754,5.58603647982787e-23,111196158593825.26884780634906943,0.99999999999999999999997420416852
4,115200150298797.625,122.14868908664722646995760576125,546.26554432045979528145774431378,3.1430002698930872462842537406445,8.43013709600157e-23,115200150298761.45508329429701118,0.9999999999999999999999703817718
5,119348319192733.546875,130.69119106393755124214010547283,584.46877455875485713107950636898,2.9190993628167651281254408436449,1.27224763546665e-22,119348319192693.3273170566629538,0.99999999999999999999996599286254
6,123645856860303.765625,139.83163366303168907887123076422,625.34607655077355684464775778466,2.7111587494577784114809942209399,1.92005997509365e-22,123645856860259.04302156358160998,0.99999999999999999999996095346214
7,128098141826613.5625,149.61190504967097206233434093822,669.08477986861668723802628099106,2.5180399940843688530243019719957,2.89777089572221e-22,128098141826563.83268295554189902,0.9999999999999999999999551671408
8,132710746288656.171875,160.07683015764272150990492557464,715.88534771035500344409878249932,2.3386859193534746343071671466298,4.3734019031041e-22,132710746288600.87422877081284149,0.99999999999999999999994852317108
9,137489443089118.34375,171.27437674163988463104056085707,765.96229839643143448761514745805,2.1721148022785260809556368357747,6.60056036373873e-22,137489443089056.85489160032791342,0.99999999999999999999994089440762
10,142440212941306.6875,183.25587589801508607287968105092,819.5451915684541008214344085252,2.017414985059075376823898965247,9.96204000150484e-22,142440212941238.31425149635423333,0.99999999999999999999993213485231
11,147569251914226.375,196.07625806997182694920793242204,876.87968363649744205426077776694,1.8737398710969955979752530878717,1.50356356954493e-21,147569251914150.34657415812091691,0.99999999999999999999992207685838
12,152882979187187.90625,209.79430562525337350027399184787,938.22865734086612662396173351167,1.7403032786476366052199566758811,2.26934920262085e-21,152882979187103.36556102445928277,0.9999999999999999999999105279197
13,158388045083644.15625,224.47292317087036834701175903646,1003.8734306363075680051414044875,1.616375126526939965829438801762,3.42520735957396e-21,158388045083550.15025141042800218,0.99999999999999999999989726698387
14,164091339394312.6875,240.17942685130311066435976607873,1074.1150504729040586135450173259,1.5012774281262738005828983215176,5.16985538259936e-21,164091339394208.15644072061197891,0.99999999999999999999988204021839
15,170000000000000.0625,256.98585396426321245650097797174,1149.2756774398527074146835544541,1.3943805716865029858951920567109,7.8032566399013e-21,169999999999883.8279775438665536,0.99999999999999999999986455614877
16,176224501537023.1875,275.27709327138459746158555169699,1231.0765864067318474186881152961,1.2935186692503237580186468517801,1.18586921277002e-20,176224501536893.71210519538070018,0.9999999999999999999998441241302
17,182676911423367.09375,294.87132768450926809310326938902,1318.7046666363567693716955767131,1.1999570314982268985880769018184,1.8022035088978e-20,182676911423222.86914696832545118,0.99999999999999999999982060929492
18,189365574458270.125,315.86145223936583788481490831652,1412.5753573580503764080169676393,1.1131669401561840060113378527513,2.73890508908963e-20,189365574458109.47103056408827,0.99999999999999999999979354641423
19,196299140983415.84375,338.34698989762188411305927610421,1513.1337387870342857628344128287,1.0326579941123792828802836767392,4.162519034316e-20,196299140983236.888860522190204,0.99999999999999999999976240003863
20,203486578070284.03125,362.43456479020291438118943777124,1620.856648532891042568852335289,0.95797533063114627404957018188743,6.32618024494266e-20,203486578070084.6906885407315863,0.99999999999999999999972655389696
21,210937181117120.53125,388.23840927488333527254584236528,1736.2549492300479462392643635791,0.8886970482268306970396755666151,9.61463834348755e-20,210937181116898.48277980257783598,0.99999999999999999999968529869479
22,218660585870526.375,415.88090722591193537919148782607,1859.8759582028451513762905615678,0.82443181655228450426310705893038,1.46126973107599e-19,218660585870279.03184637348831842,0.99999999999999999999963781807049
23,226666780887217.375,445.49317614642803248205454925234,1992.3060507514017712532243756937,0.76481665972109229576866093009683,2.22092478477383e-19,226666780886941.85571544238485415,0.99999999999999999999958317243066
24,234966120452067.78125,477.21569087977196482860684377829,2134.1734494733930657637148070444,0.70951490046966467716371203433793,3.37554049475407e-19,234966120451760.8761465025140545,0.99999999999999999999952028034471
25,243569337969140.875,511.19895189442973360166858149754,2286.151212925179561910042504881,0.65821425348049934745205553638882,5.13048929698884e-19,243569337968799.00875748257010662,0.99999999999999999999944789712986
26,252487559843027.9375,547.604201330240751992397094483,2448.9604378777981695308762163864,0.61062505703648717719019485791789,7.7979460109427e-19,252487559842647.12751528124828831,0.99999999999999999999936459020229
27,261732319868452.3125,586.60419022161194072530136413581,2623.3736904434834482387950316725,0.5664786329630715058142254319201,1.1852436011398e-18,261732319868028.1224910841641742,0.99999999999999999999926871070612
28,271315574146745.3125,628.38400055789368059977568426982,2810.2186824414320852528899267524,0.52552576554480974248639653282583,1.80152774355386e-18,271315574146272.80082518951124822,0.99999999999999999999915836085771
29,281249716548480.15625,673.14192610300463981934778306346,3010.3822105429169549380815018797,0.48753529077951539413939743056224,2.73829486996632e-18,281249716547953.81833977234355853,0.99999999999999999999903135635858
30,291547594742265.6875,721.09041617713165324330639129289,3224.8143769913608194285203280077,0.45229278796055547555682594394503,4.16222330573903e-18,291547594741679.39173100355938924,0.99999999999999999999888518313164
31,302222526810434.0625,772.45708690414028154406632015946,3454.533112038240490456555357394,0.41959936615972030982022391540233,6.32668816619571e-18,302222526809780.9787641269029649,0.99999999999999999999871694752356
32,313288318473107.9375,827.4858047506447361574102848813,3700.629019677120087526116996323,0.38927053872264142251769586853889,9.6168613226216e-18,313288318472380.4576363946019844,0.99999999999999999999852331898632
33,324759280942916.625,886.43784752809938597247985907389,3964.2705698028482946928220617298,0.36113517938903687862879971944013,1.46182751654022e-17,324759280942106.27416306818042139,0.99999999999999999999830046410171
34,336650249433457.5,949.59314839949900898317056465049,4246.7096615786508163584867358694,0.33503455411396939516632734537878,2.22210588479591e-17,336650249432554.83793089250672341,0.99999999999999999999804397064131
35,348976602345444.375,1017.2516288289677490758503490302,4549.2875845679133528317742668766,0.31082142309653589529343754575194,3.37784088206774e-17,348976602344438.88605142260082352,0.99999999999999999999774876015644
36,361754281155352.1875,1089.734626837573712349712871057,4873.4414060883629937455214226616,0.28835920792138113753077480105997,5.13475149764741e-17,361754281154232.15813318403108716,0.99999999999999999999740898736569
37,374999811032272.4375,1167.3864273842311973733218719975,5220.7108152835259266830283721611,0.26752121908838246309898645478148,7.80558505746298e-17,374999811031024.81982672271229888,0.99999999999999999999701792434531
38,388730322209649.125,1250.575902178807725806743355255,5592.745456589882868396862542034,0.24818993954889790195929966998073,1.18658065066464e-16,388730322208259.38477997455120553,0.99999999999999999999656782722674
39,402963572139540.0625,1339.6982667577098439459871221444,5991.3127876177719798442086761549,0.23025636018512396849060467603616,1.80382673002486e-16,402963572137992.00982286623837154,0.99999999999999999999604978275858
40,417717968458051.1875,1435.1769632128026516805527616476,6418.3064989710834091476811022264,0.21361936346414960222306793963814,2.74219359745874e-16,417717968456326.78817942982600875,0.99999999999999999999545353169107
41,433012592791637.1875,1537.4656775652867781955370463939,6875.7555362175091915308533075784,0.19818515177187952633151939067181,4.16876226001451e-16,433012592789716.35298273513354847,0.9999999999999999999947672654812
42,448867225435062.0625,1647.0505014200752673251745466423,7365.8337671008044005195271005497,0.18386671718569531358779906446287,6.33755658307808e-16,448867225432922.415842347613571,0.999999999999999999993977392288
43,465302370932943.5,1764.4522482262146399399811536847,7890.8703401722973235083329264142,0.17058334968000624324905684350417,9.63479015591611e-16,465302370930560.11518550714551142,0.99999999999999999999306826761785
44,482339284597958.875,1890.2289352082087280623105232075,8453.3607843252006200134391879931,0.15826018097704557261220525927336,1.46476631312622e-15,482339284595303.98656146334853694,0.99999999999999999999202188427917
45,499999999999999.9375,2024.9784428254655105195649037004,9055.9789022588243786896545275429,0.14682776145760232249997191825794,2.22689675948816e-15,499999999997042.61706302509414776,0.9999999999999999999908175154981
46,669855006956597.25,3545.6104000810458894410089238499,15856.451752622888926748038473797,0.079806005088745255051304039839182,6.72198722440853e-14,669855006949486.24808925935139488,0.99999999999999999997118700556367
47,897411460689642.375,6209.5266738587683836966554468667,27769.847501692744907977776695677,0.043387021950456790490139855553892,2.03076577749305e-12,897411460672543.67053020627568814,0.99999999999999999990957219530799
48,1202271120486381.0,10877.293695937793850750753044989,48644.736230693670248570827538186,0.023592772784313087525500411567098,6.14013976406569e-11,1202271120445266.4428373021329214,0.99999999999999999971614350230341
49,1610694659554241.75,19057.948279114680538540427783811,85229.735727551122456853131529667,0.012831902756151465433878175625077,1.85799650685849e-9,1610694659455380.0605864945561221,0.99999999999999999910879652920757
50,2157863764761321.5,33398.155205695089959833007544511,149361.0907260453848633975232161,0.0069806229374270623047945791202653,5.62667612458643e-8,2157863764523604.3918025661619781,0.99999999999999999720144370944405
51,2890911694311157.0,58540.715785108196144942268402506,261802.03989399379374894469446545,0.0037982759642160036984733313618178,1.70526436655811e-6,2890911693739556.1719773703518097,0.99999999999999999121041446407169
52,3872983346207417.5,102631.58004647272903663394162865,458982.37924424808853565046087665,0.0020671228496380374060688688641341,5.17198055760366e-5,3872983344832979.1641809709727674,0.99999999999999997238926337191147
53,5188674572633110.0,179965.6880396206758996115813066,804831.02414822535948235400442453,0.0011252053004251555764485690329098,0.0015697851097242,5188674569328214.9643481659482847,0.99999999999999991325170291817532
54,6951319283893344.0,315633.02467932260121118818972667,1411553.7982536680000135557531127,0.0006126060491544564168403381388528,0.0476798255954813,6951319275946584.2860483854243281,0.99999999999999972740652341937579
55,9312752054539772.0,553678.3738204792123066740794389,2476124.9630682618589115558085344,0.00033359012806070670748432892914703,1.44921693719904,9312752035431452.5917078354223219,0.9999999999999991432784201220821
56,12476387184557560.0,971434.43917039099551837233364015,4344386.8833387515005066094295229,0.0001816878605487394116553182511539,44.0788011008722,12476387138610798.829607622692814,0.9999999999999973070272585584137
57,16714740848610012.0,1704702.9213267292081592073365765,7623663.2270580527121895474586493,0.000098973266976561153649662815813599,1341.58225015953,16714740738129083.887131262150817,0.99999999999999153376122014432763
58,22392905694846760.0,2992000.7998735945542769887730461,13380634.354502025105679719574762,0.000053924694266500893814985550116187,40859.1878987545,22392905429190701.151724545041795,0.99999999999997337965212334265448
59,30000000000000012.0,5252318.8024364974943319368643977,23489083.7634956096987266586325,0.000029385551820899972564671149213264,1245205.58295922,29999999361218794.478885067970116,0.99999999999991628562919948967906
