,phi0,mphi_phi0,A6_phi0,lambda6_phi0,dv,phi*,alpha
14,281249716548480.15625,664.81057168769266408081825353657,2946.9864555451510442753781900842,0.48253525578721145718485158953918,0.11874390368204360377670587303192,281249716547879.89735889779975988,3.9999999999999999999961715756685
15,291547594742265.6875,711.40636669841561329607849998002,3157.3484297823502003642189014228,0.44730558179145598497151530506345,0.16164266872031983588112974199162,291547594741598.296962356929478,3.9999999999999999999956103941472
16,302222526810434.0625,761.37504018895243067992032269747,3382.7198862725993665132023849948,0.4146856415296741889286942197997,0.22020203154636688385585054053219,302222526809691.88826775465516434,3.9999999999999999999949645510725
17,313288318473107.9375,814.95495199869311188824897453156,3624.1749546445104380103130916039,0.38447594127979587189699502233976,0.30016166792881697549384092880259,313288318472282.40307638135325549,3.9999999999999999999942214476668
18,324759280942916.625,872.40085361986441865253883408368,3882.8608791107364600180747507271,0.35649293484700182340465020109898,0.40938439610328354903609426626463,324759280941998.19628293310220233,3.999999999999999999993366329081
19,336650249433457.5,933.98565500365197562650193517814,4160.0059605099305445829675409234,0.33056793965757881923892914047372,0.55862322463455778323364311263627,336650249432435.55554467940451651,3.9999999999999999999923823101694
20,348976602345444.375,1000.0015139357196471863499901567,4456.9244410737376161140307416976,0.30654573832541624143482219636119,0.76259159151204685571728435109398,348976602344307.08365881846151531,3.9999999999999999999912499451752
21,361754281155352.1875,1070.7627786238352880564757262219,4775.0297213637532455051382050176,0.28428383616057671252623168392802,1.0414253346883046706770352853747,361754281154086.37212111987901451,3.9999999999999999999899468558929
22,374999811032272.4375,1146.6045068164145894283604388436,5115.8276856399646715039972296633,0.26365044954929121176095740148878,1.4226670322992461077841577631053,374999811030863.39337420990687522,3.9999999999999999999884473708866
23,388730322209649.125,1227.8869644402288827834015614338,5480.9369151721066285273674509604,0.2445244212718436591351148656489,1.9440512165135230255438252664441,388730322208080.52797022202745602,3.9999999999999999999867216478941
24,402963572139540.0625,1314.9963573445714206642196760706,5872.0919586812201704821875977667,0.22679397993112879087387591303648,2.6572015818488318666732404250295,402963572137793.7245387399701412,3.9999999999999999999847355733518
25,417717968458051.1875,1408.3457529099816907845558113875,6291.1474651822853385144216589691,0.21035580502584672428542597465629,3.6327350063159126920108310801978,417717968456106.7960660536564171,3.9999999999999999999824500802467
26,433012592791637.1875,1508.3785784023946752788686809849,6740.0938854271423144247970152527,0.19511459967405784651023008098517,4.9673747262342031334247297316547,433012592789472.14509591707133831,3.9999999999999999999798198757741
27,448867225435062.0625,1615.5698198068549849112824880792,7221.0628454092826879883018759727,0.18098226459372006153846461955256,6.7935000896480473333742874820191,448867225432651.19694408599003412,3.9999999999999999999767929564726
28,465302370932943.5,1730.4283624774640179416945341648,7736.3376468784448426892898470143,0.16787734008288493879944997213003,9.2923308464777308007065237040173,465302370930258.77252951723675063,3.9999999999999999999733094600837
29,482339284597958.875,1853.4994359066088279755334505459,8288.3642332767620170126899759557,0.15572448347255577760559420421643,12.711948222584400649122264254891,482339284594969.052814849921898,3.9999999999999999999693004971473
30,499999999999999.9375,1985.3677117354741408341213514555,8879.7650839919008505483633552721,0.14445402478076048783902913298182,17.391986778066891571570464579932,499999999996670.23082214699131075,3.9999999999999999999646867755446
31,669855006956597.25,3474.0037044511139249221740483322,15552.951276694101281511134407377,0.078450697490981537992358962115398,223.22114608166314011654376006718,669855006948597.73520623919948161,3.9999999999999999998895300108445
