,phi0,mphi_phi0,A6_phi0,lambda6_phi0,dv,phi*,alpha
34,1.0368686868686868e+16,1234602.5342657678431499259246511,5521310.3836235338800958329380596,0.00048406080460187459307291021905238,58.4180065290522,10368686896476932.360675338717144,0.99999999999999756063510848442972
35,1.067070707070707e+16,1305422.7128472461460191051653545,5838027.8505972528688057162347902,0.00045629547668267894884681517340879,81.8941853462868,10670707100996972.080116812637737,0.99999999999999726847024642980792
36,1.0972727272727272e+16,1378160.3820945576069371658419208,6163320.5965210202235126265617288,0.0004308332490018377362626305601654,113.728004396638,10972727305662602.864716430458356,0.99999999999999695095022076862577
37,1.1274747474747474e+16,1452812.6575001225878619621226067,6497175.7214847765550960968502209,0.0004074272862966604251808970310465,156.535176834302,11274747510477945.476677614441101,0.99999999999999660666352192350093
38,1.1576767676767676e+16,1529376.7398522347987755589080595,6839580.707033204485488119937942,0.00038586287844101926409165279558095,213.644245497492,11576767715447120.678229640881557,0.99999999999999623416154753425739
39,1.1878787878787878e+16,1607849.9105203342381767694518043,7190523.3950808282467490906047466,0.000365952558591319426038291796956,289.263684888373,11878787920574249.23162824531684,0.99999999999999583195865838790193
40,1.218080808080808e+16,1688229.5271157496198271470792337,7549991.9685062638696208393005488,0.00034753206446796586234065449168475,388.68217005892,12180808125863451.899156225179045,0.99999999999999539853223274050201
41,1.2482828282828282e+16,1770513.0194893229187576291567032,7917974.9332530520102194906107178,0.00033045698050360978638660064431501,518.507469362777,12482828331318849.443124039966611,0.9999999999999949323227191175122
42,1.2784848484848484e+16,1854697.886032143294304576994219,8294461.1017860371200368183724,0.00031459993287448482654573697599602,686.95014056752,12784848536944562.625870409002238,0.9999999999999944317336876723779
43,1.3086868686868686e+16,1940781.69024973066876489363409,8679439.5777706506527157491025847,0.00029984823585625410476952529807942,904.159006033249,13086868742744712.209762906842446,0.99999999999999389513188017720033
44,1.3388888888888888e+16,2028762.0575835369124443893520269,9072899.7418582322306793653672793,0.0002861019084477967049711240230656,1182.61625793819,13388888948723418.957198556400586,0.99999999999999332084725871379374
45,1.369090909090909e+16,2118636.6724566696846468737485149,9474831.2384741050133157610921715,0.00027327199621302313732638290518363,1537.60100450155,13690909154884803.630604419842028,0.99999999999999270717305312853352
46,1.3992929292929292e+16,2210403.2755233681608060313345278,9885223.9635168572010788533912196,0.00026127914586262230899873847032895,1987.73111870144,13992929361232986.992438187307474,0.99999999999999205236580730992255
47,1.4294949494949494e+16,2304059.6611040350729747790054713,10304068.052887456600230196989263,0.00025005239002800814499819662343995,2555.5943982491,14294949567772089.80518876351766,0.99999999999999135464542434374002
48,1.4596969696969696e+16,2399603.6747896085838636097159818,10731353.871775675945806708079716,0.00023952810756631294656683841247529,3268.48129595973,14596969774506232.831376852310284,0.99999999999999061219521059693623
49,1.4898989898989898e+16,2497033.2112007844312580195323302,11167072.004639029686389942493644,0.00022964913103123257929148247301441,4159.2328398183,14898989981439536.833555539157698,0.9999999999999898231619187780602
50,1.52010101010101e+16,2596346.2118891101637154674002551,11611213.245816182049295408449015,0.00022036397799562284601357419410197,5267.21883891041,15201010188576122.574310871711764,0.99999999999998898565579001891881
51,1.5503030303030302e+16,2697540.663368299829695745710435,12063768.590722718677635642930296,0.00021162618698336217530714197008568,6639.4630721828,15503030395920110.816262438420257,0.99999999999998809775059501933674
52,1.5805050505050504e+16,2800614.5952652849821191705419538,12524729.227582395348725074695791,0.00020339374206499501980729745505978,8331.9338892027,15805050603475622.322063945257346,0.99999999999998715748367429428977
53,1.6107070707070706e+16,2905566.0785815480898584286701518,12994086.529651584609734656534755,0.0001956285728530613805950576473551,10411.020523474,16107070811246777.854403790608894,0.99999999999998616285597756029607
54,1.6409090909090908e+16,3012393.2240561958416275814800542,13471832.047898717044191483606912,0.00018829611882286678595909706717142,12955.2174375,16409091019237698.176005638351666,0.99999999999998511183210229575072
55,1.671111111111111e+16,3121094.1806230380484195705595412,13957957.504104128355716299074624,0.00018136494868004411456048568095659,16057.0411930142,16711111227452504.049628989163992,0.99999999999998400234033150785985
56,1.7013131313131312e+16,3231667.1339546562478326860068216,14452454.784348936225291205605482,0.00017480642697426602536256886619619,19825.2066782834,17013131435895316.238069750103946,0.99999999999998283227267073695575
57,1.7315151515151514e+16,3344110.305087086101358665449857,14955315.932864433010497862635627,0.0001685944213795729443778210764258,24387.0920360744,17315151644570255.504160802489714,0.99999999999998159948488432723974
58,1.7617171717171716e+16,3458421.949119309042129624072149,15466533.146216035583497079636318,0.00016270504507424445191360452273166,29891.5243300371,17617171853481442.610772568115532,0.99999999999998030179653099139169
59,1.7919191919191918e+16,3574600.3539822597937326694346674,15986098.767798119595451210604756,0.00015711642949549993764826233076119,36511.9208734505,17919192062632998.320813573835332,0.99999999999997893699099869499301
60,1.822121212121212e+16,3692643.8392725146001855708599729,16514005.282618114674922740191232,0.00015180852344747153309384209789933,44449.8242324186,18221212272029043.397231014545047,0.99999999999997750281553888532371
61,1.852323232323232e+16,3812550.7551462357602966768233286,17050245.312350074011622964881966,0.00014676291512972946664179222457117,53938.8722158729,18523232481673696.60301126327151,0.99999999999997599698130008781409
62,1.8825252525252524e+16,3934319.4812693247905171050473924,17594811.610639616568620085228992,0.00014196267414826549249222933079397,65249.2476877016,18825252691571084.701180687650342,0.99999999999997441716336089214835
63,1.912727272727273e+16,4057948.4258200487945842441649074,18147697.058643536609310758817335,0.00013739221098756758218405064459614,78692.6567928238,19127272901725324.454805749783567,0.99999999999997276100076234917092
64,1.942929292929293e+16,4183436.0245407442915706753914374,18708894.660788894290704440143546,0.00013303715177452499414831725111032,94627.888190283,19429293112140532.62699380270576,0.99999999999997102609653979821756
65,1.973131313131313e+16,4310780.7398354416706643979779129,19278397.540737469542586814232949,0.00012888422646324153905961382554984,113467.010143971,19731313322820833.980893878180236,0.99999999999996921001775414392739
66,2.0033333333333332e+16,4439981.0599105059138415765827664,19856198.937542590544973190283135,0.00012492116882329387378207415219383,135682.266847295,20033333533770353.279697035923442,0.99999999999996731029552260063445
67,2.0335353535353536e+16,4571035.4979556258413741760045015,20442292.20198640628526083880383,0.00012113662682986531957833995450671,161813.740164214,20335353744993207.286636669285555,0.99999999999996532442504892141038
68,2.0637373737373736e+16,4703942.5913626886740314716367855,21036670.793086587402332481689923,0.00011752008223854669612041198587006,192477.848068149,20637373956493512.764989274764325,0.99999999999996324986565312799063
69,2.0939393939393936e+16,4838700.9009802485641628313104342,21639328.274762208098672781031428,0.00011406177828541486460986949573698,228376.756465302,20939394168275394.478075263593643,0.99999999999996108404080075725621
70,2.124141414141414e+16,4975309.0104014659966530177487853,22250258.312649314333084771595986,0.00011075265458841804606155271820543,270308.7868131,21241414380342977.189259277804846,0.99999999999995882433813163926959
71,2.1543434343434344e+16,5113765.525283563231931187706355,22869454.671057436038231844261482,0.00010758428844256156973174359547227,319179.908001652,21543434592700377.661950460214352,0.99999999999995646810948822098213
72,2.1845454545454544e+16,5254069.0726969827630248166708321,23496911.210058935255259836905881,0.00010454884180177572767228669393352,376016.407370092,21845454805351712.659603247126145,0.99999999999995401267094344906293
73,2.2147474747474744e+16,5396218.3005025504362091957029782,24132621.882703594931390492686373,0.00010163901332706558376871510454808,441978.842495069,22147475018301106.945718205813013,0.99999999999995145530282822493957
74,2.2449494949494948e+16,5540211.876755062360142437931563,24776580.732351378492066214390666,0.000098847994955609430644673160146443,518377.382530102,22449495231552685.283842316011372,0.99999999999994879324975844462327
75,2.275151515151515e+16,5686048.4891318379970676769345383,25428781.890116841573574520786663,0.000096169432510586532506916819052307,606688.655407289,22751515445110564.437569202802212,0.99999999999994602372066163511074
76,2.305353535353535e+16,5833726.8443848822782526123088692,26089219.572419126521824750227075,0.000093597389928108338238732719201438,708574.22515246,23053535658978861.170539954571493,0.99999999999994314388880319861358
77,2.335555555555555e+16,5983245.6678153760850739675795586,26757888.078631812377939707355825,0.000091126316726910486022656555210663,825900.831927235,23355555873161700.246443988443849,0.99999999999994015089181227567022
78,2.3657575757575756e+16,6134603.7027692980468563704659225,27434781.788827266985279203160907,0.000088751018389460154983758271366368,960762.536213006,23657576087663206.429019295768829,0.99999999999993704183170723779511
79,2.395959595959596e+16,6287799.7101530739418168957679064,28119895.161610565260402848974751,0.000086466629360715092628778144206717,1115504.91780919,23959596302487496.482052636444397,0.99999999999993381377492081960119
80,2.426161616161616e+16,6442832.467968222540995415504112,28813222.7320383621397247403094,0.000084268588403678046789148467848618,1292751.49004859,24261616517638687.16938038416901,0.99999999999993046375232489988366
81,2.456363636363636e+16,6599700.7708640170909697886443512,29514759.109618333912128071155261,0.000082152616079754715846289419603865,1495432.4998537,24563636733120903.254889421853631,0.99999999999992698875925494109611
82,2.4865656565656564e+16,6758403.4297072421516346842895054,30224498.97638507230362127460771,0.000080114694147283773576165370998732,1726816.29498717,24865656948938269.502517349624705,0.99999999999992338575553409634051
83,2.516767676767677e+16,6918939.2711681985708086326652673,30942437.085048642438903403629445,0.000078151046693926113769017337557967,1990543.4511064,25167677165094902.676252639108201,0.99999999999991965166549699230542
84,2.546969696969697e+16,7081307.137322162718268555695465,31668568.257212254352171006759671,0.000076258122838274009039824531957843,2290663.86303411,25469697381594919.54013550797718,0.99999999999991578337801319620903
85,2.577171717171717e+16,7245505.8852655381262579037757249,32402887.381655640937179061566345,0.000074432580853409989129544877623199,2631677.01702433,25771717598442444.858258847339152,0.99999999999991177774651037486895
86,2.6073737373737372e+16,7411534.3867459821492314791321812,33145389.412680934083300082366602,0.000072671273580502878719076907209414,3018575.67375442,26073737815641603.394768390753458,0.99999999999990763158899715378272
87,2.6375757575757576e+16,7579391.5278058493941253591055012,33896069.368518095219850985861025,0.000070971235014127800582278713053791,3456893.20533106,26375758033196511.913862826967239,0.99999999999990334168808568342342
88,2.6677777777777776e+16,7749076.2084383335309171400958957,34654922.3297871347434845401614,0.000069329667953057228842866690845905,3952754.84377919,26677778251111287.179794705736752,0.99999999999989890479101391963105
89,2.6979797979797976e+16,7920587.3422557079699490614309168,35421943.438014439222643823296357,0.000067743932620980722038046682485572,4512933.11331145,26979798469390053.956871399162498,0.99999999999989431760966762515648
90,2.728181818181818e+16,8093923.8561690989948982051753662,36197127.894200673311563395189691,0.000066211536171135689003784337671146,5144907.73417086,27281818688036937.009455230194983,0.99999999999988957682060209923468
91,2.7583838383838384e+16,8269084.6900792744028015937661045,36980470.957437944509431219303702,0.000064730122997313227992701101448299,5856930.30202507,27583838907056053.101963542291228,0.99999999999988467906506364137334
92,2.7885858585858584e+16,8446068.7965779609385843581881659,37771967.94357405412000855988791,0.000063297465781266267933390168234291,6658094.06378734,27885859126451518.998869638466075,0.99999999999987962094901075525932
93,2.8187878787878784e+16,8624875.1406592130495173482373333,38571614.223921699080499535241058,0.000061911457213300106177428081218743,7558409.128371,28187879346227459.464703778526352,0.99999999999987439904313509896775
94,2.8489898989898988e+16,8805502.6994403804142671593995947,39379405.224010600815397350270326,0.000060570102328862131010218858917271,8568883.46927382,28489899566387999.264053265518569,0.9999999999998690098828821875243
95,2.879191919191919e+16,8987950.461892264391036495087436,40195336.422380728185779998586007,0.000059271511409350686192604635103137,9701610.09505972,28791919786937255.161562470754839,0.99999999999986344996847185315431
96,2.909393939393939e+16,9172217.4285780767914051291639087,41019403.349414885635857236979307,0.000058013893400205293937064348077459,10969860.7837823,29093940007879343.921933808031436,0.99999999999985771576491846829978
97,2.939595959595959e+16,9358302.6114008164044360844832489,41851601.586208946663136842870802,0.000056795549803685153924439168572877,12388186.7982017,29395960229218390.309928768694868,0.99999999999985180370205093686936
98,2.9697979797979796e+16,9546205.0333586976594722627482158,42691926.763478097547541087680057,0.000055614869007645362535506864610618,13972527.0203098,29697980450958519.090367964467321,0.99999999999984571017453245909116
99,3e+16,9735923.728308303750403799631532,43540374.560497625922397457077022,0.000054470321015129639773401923212075,15740323.9662217,30000000673103847.02813110627375,0.9999999999998394315418800745812
