,phi0,mphi_phi0,A6_phi0,lambda6_phi0,dv,phi*,alpha
0,170000000000000.0625,(273.00876292590883860173179083504 + 0.0j),(1156.1386155125327097086457370537 + 0.0j),(1.4620431139714237899194419902699 + 0.0j),(0.002023383165198627817512347775743 + 0.0j),(169999999999871.84814254373260678 + 0.0j),(3.9999999999999999999993559092267 + 0.0j)
1,176224501537023.1875,(290.6806667310994443542019608635 + 0.0j),(1239.0362605410708766767623843598 + 0.0j),(1.3513470340989263061050727571548 + 0.0j),(0.0026869825855372112905150136275165 + 0.0j),(176224501536881.84893170073947371 + 0.0j),(3.9999999999999999999992727840582 + 0.0j)
2,182676911423367.09375,309.70124369556653215797363765764,1327.7679615989494760149451289403,1.2494826826776568041411044490402,0.0035796933427368778086720086528702,182676911423211.11442750298494407,3.9999999999999999999991773073079
3,189365574458270.125,330.1661256402164743808779794641,1422.7706921204369854909357305858,1.1556859744549696643369172266681,0.0047831536354741415840199805259778,189365574458097.81610064381696073,3.9999999999999999999990675865319
4,196299140983415.84375,352.17751881091094984644712282415,1524.5109386414656124446710183543,1.0692651290167056379153769722077,0.0064082525184555018224444436654181,196299140983225.31998820025300349,3.9999999999999999999989415058412
5,203486578070284.03125,375.84272566013167911151667352271,1633.4777930167858094176717720358,0.9895882033838349263757381813055,0.0086065713998136228205799765822177,203486578070073.19072258140687982,3.9999999999999999999987965413196
6,210937181117120.53125,401.27815056379377729299914392202,1750.2013504749098904146578156173,0.91608823342426694241889904903942,0.011584523086581609770165248367872,210937181116887.03183985637098749,3.9999999999999999999986298530549
7,218660585870526.375,428.60783890447347031964617716616,1875.2458024358559055057303215951,0.84824993930207663884199987599848,0.015623941980833329276664662407656,218660585870267.605330313695212,3.9999999999999999999984381473812
8,226666780887217.375,457.96199550759987998778408104511,2009.2026183996015053726060279124,0.78560143636644918218912946225239,0.021109468535013581453359245385842,226666780886930.42680744688710222,3.9999999999999999999982176282203
9,234966120452067.78125,489.48503479841873973757014677108,2152.7272039230632164382636940732,0.72772340576346860614596687185331,0.02856634364557822813550024491872,234966120451749.41081887653781847,3.9999999999999999999979639692055
10,243569337969140.875,523.32377724061930626345391215342,2306.4849885126852036651583785141,0.67422273091799656876084538344518,0.038712101245256290563196220467943,243569337968787.47097750343444065,3.9999999999999999999976721259625
11,252487559843027.9375,559.6423950606897805627429430225,2471.21942018220985678982214312,0.62475198209248831292490512320265,0.052527250656102945507731511637323,252487559842635.4766105432910355,3.9999999999999999999973363510256
12,261732319868452.3125,598.62183086373183063310929392085,2647.7490053516514398016490423226,0.57899835948217654675942346343011,0.071354132189413968866955497813954,261732319868016.31202648487024531,3.9999999999999999999969499950223
13,271315574146745.3125,640.43860887173207897301402478577,2836.8713437030456116707906737127,0.53665905280030321259339359887345,0.097023807328193568299414172887446,271315574146260.77899132107488721,3.9999999999999999999965054236594
14,281249716548480.15625,685.29541289623108164690564555076,3039.5016275524841874897231904667,0.49747088303783442045724345354924,0.13204360400019984960241785050916,281249716547941.52705351545078171,3.9999999999999999999959938418176
15,291547594742265.6875,733.4065790904786650700052064177,3256.606811426346593736795704472,0.46119012661368334045309854339241,0.17984229122917207015988362229922,291547594741666.76532434462093667,3.9999999999999999999954051321037
16,302222526810434.0625,785.00003862606186988559553727923,3489.2144065962608043117600179558,0.42759241597408997162454709112306,0.24511008857307810824817380682979,302222526809767.94799980742549203,3.9999999999999999999947276365758
17,313288318473107.9375,840.32234613911192782599035239095,3738.4351317295117247186773014581,0.39647333310402398689340410996779,0.33426387782327874562737338594184,313288318472366.94229315480559392,3.9999999999999999999939479683713
