,phi0,mphi_phi0,A6_phi0,lambda6_phi0,dv,phi*,alpha
32,897411460689642.375,6561.0291573473704268096093689278,29428.293524644848423476291591902,0.046132871830644860424565997418269,3709.1269285431153852309570972923,897411460674176.21469415339989768,0.99999999999999999990396271385224
33,1202271120486381.0,11497.957240973574173975512650229,51590.108189207017707513056836544,0.025088442918790364655595666759389,47924.791449066615352304992623126,1202271120449195.3790131737693777,0.99999999999999999969844032953878
34,1610694659554241.75,20153.516556080728416329199674646,90441.320929722244907382933752243,0.013648011111272084071419532801732,619730.75971245904446513612828122,1610694659464829.7044892062094598,0.99999999999999999905262898320094
35,2157863764761321.5,35330.935526643409744004936032376,158563.75638564067711747383829974,0.0074263011382629736477298935345204,8018744.4681227626793215397300415,2157863764546332.9659229795620269,0.999999999999999997022920276464
36,2890911694311157.0,61949.252288479812504497469303499,278034.86159269880159858090200659,0.0040417806072122256427270065773133,103812756.68725366622223980749972,2890911693794231.3513971165621417,0.99999999999999999064261161983355
37,3872983346207417.5,108641.72237179165285725671249546,487601.27579991368239234592481473,0.0022002123089641473112361182013616,1344727607.1111793406104136451747,3872983344964519.0952973696242645,0.99999999999999997058274699657772
38,5188674572633110.0,190563.00331428040401627839650635,855277.06787252285121321925931723,0.001197966945506202382696428059761,17428404609.328912381070186748966,5188674569644701.838997133515861,0.99999999999999990750284513875842
39,6951319283893344.0,334320.05159965589550347166903672,1500472.5585366586738336986484062,0.00065239564836515272064825979059851,226005993221.02550271938448983589,6951319276708084.6912556980027761,0.99999999999999970910859843943858
40,9312752054539772.0,586634.81945917935401918914897702,2632870.1740478783761362507499802,0.00035535403347859715443715755242185,2932372753340.2576844956366595163,9312752037263731.542180875958041,0.99999999999999908502819039009586
41,12476387184557560.0,1029565.5618317053536010087869233,4620732.7628707330872827288451007,0.00019359477748609906829095611820597,38067310102785.745269000503412826,12476387143019538.068947159216646,0.99999999999999712156026011361704
42,16714740848610012.0,1807256.6958868829838705230355033,8110946.9594574557939839474649339,0.00010548885508131468432040019362212,494441961352264.28531196175146079,16714740748737127.103800263880998,0.99999999999999094314242028128493
43,22392905694846760.0,3172956.4560871557609323366580837,14240018.480116756688063725798228,0.000057490824078780818464828695441439,6425465803820593.5980994718520378,22392905454714908.811873051351128,0.99999999999997149852515665574123
44,30000000000000012.0,5571672.0266009317917590678978014,25004989.276542079410314917504327,0.000031337767622401820732094595400607,83544155808784155.869503817593795,29999999422632351.788475210314207,0.99999999999991029327037803172583
