,phi0,mphi_phi0,A6_phi0,lambda6_phi0,dv,phi*,alpha
0,100000000000000.0,183.62354554923214915146334556957,821.18946023522408348018929541238,8.3213954201047302087451870831546,2.5760222371597e-22,99999999999976.341436503966569965,0.99999999999999999999996555890096
1,103600836355835.21875,196.2762208198593489050257290601,877.77394423993001709297362644913,7.721157869585478165016870919379,3.87317202359379e-22,103600836355808.91133621392761557,0.99999999999999999999996049097863
2,107331332936285.484375,209.8021451145318311722018758121,938.26371660273715088821123673355,7.1642647019155883522423153646408,5.82365176613891e-22,107331332936256.23154144450306027,0.9999999999999999999999546770321
3,111196158593857.796875,224.26167907392029834076630818567,1002.9287183150557429412538010503,6.6475823034170478456611389601912,8.75659775939915e-22,111196158593825.26884780644010075,0.99999999999999999999994800720107
4,115200150298797.625,239.71936156168856184237532804379,1072.0575759495715402424417385186,6.1682038810300121671421356117497,1.31669974902304e-21,115200150298761.45508329440510611,0.99999999999999999999994035544117
5,119348319192733.546875,256.24419927668085798344143916962,1145.9588968453216798974854418902,5.723433023638976463538407129912,1.9799280713658e-21,119348319192693.32731705679131189,0.99999999999999999999993157713889
6,123645856860303.765625,273.90997646519194877994535409574,1224.9626541830735116120363535967,5.3107684563490118140452805403669,2.977305092577e-21,123645856860259.04302156373403088,0.99999999999999999999992150637501
7,128098141826613.5625,292.79558613002747428148258028267,1309.4216681972720209457145928351,4.9278899010209823257851735303173,4.4772205995627e-21,128098141826563.83268295572289512,0.99999999999999999999990995278451
8,132710746288656.171875,312.98538423023117988723926068558,1399.7131902053752136353636935545,4.5726449626834471443200550778389,6.73294134874221e-21,132710746288600.87422877102777159,0.99999999999999999999989669795361
9,137489443089118.34375,334.56956846927068632873655954811,1496.2405966001190265949204514512,4.2430369672883014545453302210162,1.0125402912594e-20,137489443089056.85489160058314161,0.99999999999999999999988149128548
10,142440212941306.6875,357.64458338069547896068832093705,1599.4352004476532764856824512134,3.9372136816991418378858226313476,1.52275803691138e-20,142440212941238.3142514966573176,0.9999999999999999999998640452565
11,147569251914226.375,382.31355353911345263779103956912,1709.7581888659259665392598635019,3.6534568518304430072138042428026,2.29013218754205e-20,147569251914150.34657415848083317,0.99999999999999999999984402997299
12,152882979187187.90625,408.68674685161154886914093067713,1827.7026949269031608099891763238,3.3901724995155586484532166585275,3.44430200986357e-20,152882979187103.36556102488669099,0.99999999999999999999982106692527
13,158388045083644.15625,436.88207002075859990182520013266,1953.7960134344783752600253993476,3.1458819230042151882173293440253,5.18027581425456e-20,158388045083550.15025141093556243,0.9999999999999999999997947218207
14,164091339394312.6875,467.02559841588092071838695534768,2088.6019705808556742222474440781,2.9192133499968988798670014581265,7.79139974198327e-20,164091339394208.1564407212147267,0.99999999999999999999976449635986
15,170000000000000.0625,499.25214274497818489608462425447,2232.7234581803993473274223488527,2.7088941958387384696333616310982,1.17189579227269e-19,169999999999883.82797754458234576,0.99999999999999999999972981879981
