,phi0,mphi_phi0,A6_phi0,lambda6_phi0,dv,phi*,alpha
0,170000000000000.0625,(280.55774729411948643145770325587 + 0.0j),(1191.6280299389974588784114981369 + 0.0j),(1.5041003011535744888382517161897 + 0.0j),(0.0022125215101906203951552589517335 + 0.0j),(169999999999886.92667572476577412 + 0.0j),(3.9999999999999999999993333527239 + 0.0j)
1,176224501537023.1875,(298.81696717959632753027739469354 + 0.0j),(1277.0659197586590983409374171033 + 0.0j),(1.3904915689779186081417838856403 + 0.0j),(0.0029427958639082084239105663351221 + 0.0j),(176224501536898.40962486577840871 + 0.0j),(3.9999999999999999999992465950058 + 0.0j)
2,182676911423367.09375,318.46904384718462846907171082567,1368.539641689281439062442108742,1.2859218298576649939510093401342,0.0039263015901471634546117940028632,182676911423229.32932899363285535,3.9999999999999999999991469187427
3,189365574458270.125,339.61099932926765577691692017757,1466.4921079234635416713768950645,1.1896042396229330603419942360913,0.0052534576005918942702411603565893,189365574458117.87414579141389436,3.9999999999999999999990323496381
4,196299140983415.84375,362.34675259235139968168500903012,1571.3973165652303040178279697084,1.100829625119630442282139530894,0.0070471684316079830718740581804511,196299140983247.43591952020059886,3.9999999999999999999989006696905
5,203486578070284.03125,386.80157455298171001021551579878,1683.8265589811345582130652509523,1.018995130239253926104061449845,0.0094762190799802220113800024996039,203486578070097.60463650156733503,3.9999999999999999999987492414935
6,210937181117120.53125,413.05804977163148293540651905419,1804.1542007710313211692514997488,0.94342144924271250700662651865902,0.012767883827104781042803309062902,210937181116914.00338158553552239,3.9999999999999999999985750858306
7,218660585870526.375,441.27926761819465786884663677334,1933.1232466150615991625989358892,0.87367834001704000036441718321982,0.017236631089379451220473625005395,218660585870297.43291957847989498,3.9999999999999999999983747648095
8,226666780887217.375,471.59101706582562509940562959437,2071.3042934080781969319744490263,0.80925918554846235910062732421061,0.023309253439153574993203761514524,226666780886963.43930256966995084,3.9999999999999999999981443044373
9,234966120452067.78125,504.13670198872788232134150261341,2219.347707532667438573940498346,0.74972600040856306090874416299911,0.031568736798302720814765536931381,234966120451785.97715966968398582,3.9999999999999999999978791688455
10,243569337969140.875,539.07519367273317889776012921455,2377.9733337829076746617801837644,0.69468906713494392279141456087394,0.042810717669452391153433036212163,243569337968827.94869510420028532,3.9999999999999999999975742215173
11,252487559843027.9375,576.57260742077843390273995415035,2547.9329660957699149324438990255,0.64378753618433763800836105122353,0.058131855553061735753415071762927,252487559842680.42485764899520486,3.9999999999999999999972230419317
12,261732319868452.3125,616.81016113587477220530942381841,2730.0459812656881865679943461499,0.59669625816368802963053989850878,0.079016245437174175377537932199531,261732319868066.18635475678395929,3.999999999999999999996819064853
13,271315574146745.3125,659.97839054045227460067080416963,2925.1730543650299705436284151959,0.55311460017666135374755907937691,0.10750417534174417928343162747161,271315574146316.14798084320034663,3.9999999999999999999963541665816
14,281249716548480.15625,706.28378575004287608823400613778,3134.2461637164574109962475419893,0.5127700765294997352026390904675,0.14638422912598098365180909290019,281249716548003.02035354460331319,3.9999999999999999999958191352811
15,291547594742265.6875,755.94712676399524192101300565957,3358.2609918735622554995316765122,0.47541278198522100665164654024974,0.1994711679615903907094281987532,291547594741735.08764092540409187,3.9999999999999999999952033747029
16,302222526810434.0625,809.20512491646265129091221806423,3598.2843020428811202284126505932,0.44081374267790745129676647576403,0.27198279839135373195328622738874,302222526809843.86529621018003702,3.9999999999999999999944947283012
17,313288318473107.9375,866.31248145728393946050718610409,3855.4631795413520582542562133414,0.40876332702885730197926874095054,0.37106939434802310937140403025283,313288318472451.35542620601984682,3.9999999999999999999936790316539
18,324759280942916.625,927.53979955125721071118790058802,4131.0156032463050656798145612578,0.37906781201345011595209732842133,0.50650193565393395059014545102159,324759280942186.05169832795271955,3.9999999999999999999927402293576
19,336650249433457.5,993.17970623007248693373779377945,4426.257990929752562953327469342,0.35155024008493849646190602721402,0.69166600639366008948296831364916,336650249432644.47912977760330824,3.9999999999999999999916596847789
20,348976602345444.375,1063.5439333801351080463956896653,4742.5920352571128548420123015807,0.32604698940112056290176903779123,0.94488108902102191866488554562222,348976602344539.48658103458709765,3.9999999999999999999904159796016
21,361754281155352.1875,1138.9674525116282375858026950852,5081.5232913580099631025757609731,0.30240767489981598082469695147413,1.291226804048290809571205083088,361754281154344.93857389753886825,3.9999999999999999999889844682652
22,374999811032272.4375,1219.8094223450767017762651562314,5444.6654169489931311626138129465,0.28049368601464237878502136991997,1.7650434066816162741229436083528,374999811031151.14075479756583809,3.9999999999999999999873367550695
23,388730322209649.125,1306.455508742045872715478866864,5833.7505823994609777759436217437,0.26017728050910187219126933354434,2.4133490321199400587885226240052,388730322208400.76144487906070683,3.9999999999999999999854401810619
24,402963572139540.0625,1399.3169195803089778209080378941,6250.6251307088200525782051450394,0.24134010255326605350671318473851,3.3005169887065434067576737274567,402963572138150.13085104464605613,3.9999999999999999999832571459128
25,417717968458051.1875,1498.8359856934567858202208332057,6697.2746327017998947424726977022,0.22387317462145244865835776546149,4.5147038914585760007426399658286,417717968456503.5342337516909265,3.9999999999999999999807443532765
26,433012592791637.1875,1605.4865561078399316761709850124,7175.8256501237076586156065252915,0.20767574015327805693341790474906,6.1766163234026539869439028130131,433012592789913.81086991324130582,3.9999999999999999999778520170622
27,448867225435062.0625,1719.7762496245135510821510425139,7688.5558368109824510960984129156,0.19265461790764295052634436334496,8.4516003843464166283645136939832,448867225433142.9369959115511631,3.9999999999999999999745226643202
28,465302370932943.5,1842.2493140766023753457332629577,8237.9067641534708811780828257788,0.17872365306062234470192562313662,11.566024412099432776508278086885,465302370930806.29151034658577653,3.9999999999999999999706903746954
29,482339284597958.875,1973.488498349297165317854080903,8826.4923164319473139334760625721,0.16580308489367688274747080045598,15.829947084941370992684944627971,482339284595578.71484386850974273,3.9999999999999999999662791108206
30,499999999999999.9375,2114.119006714037131732653374779,9457.1164249653273342049048521637,0.15381915697552790945738970080699,21.668166333652919670618482722207,499999999997349.17616929994175493,3.999999999999999999961201099378
31,669855006956597.25,3702.2951866334164360748244073629,16576.070322748382998171659466325,0.083604034119815423441288426726469,279.07932046124585547808838359588,669855006950227.95010043162042631,3.9999999999999999998783958208348
32,897411460689642.375,6486.7812695290756138413723001522,29053.667296134686591547269545946,0.045464122951723319945945523949519,3603.1852323548921713712878248219,897411460674329.12724035922566714,3.9999999999999999996182839411188
33,1202271120486381.0,11368.538667396506855194485206549,50927.349193578152857911010761789,0.02473158281618325219997889162849,46572.960101295873843044992504828,1202271120449558.3271415313925264,3.9999999999999999988010370749851
34,1610694659554241.75,19928.32116152245295158141098303,89280.24534453110042187444602825,0.013456933792018420042886128430468,602418.77496581732719221579675328,1610694659465693.6826308240432453,3.9999999999999999962328179926206
35,2157863764761321.5,34939.913096473686945901230013949,156540.99950156545892123236400696,0.0073238463018914260143764534147572,7797061.1219165643901841471700959,2157863764548388.1970016348470615,3.999999999999999988160590084189
36,2890911694311157.0,61271.338759764112024748027986153,274522.01757183266567468916533409,0.0039868092478019721311685577335818,100975751.27278904068822775853354,2890911693799114.61177819228086,3.9999999999999999627838906842752
37,3872983346207417.5,107467.56513454404582850895168286,481511.4373238166650426740116864,0.0021707081561493241441540825794444,1308434991.4408566952496554007708,3872983344976110.7271782128348791,3.9999999999999998829926215523681
38,5188674572633110.0,188530.50452764352128539475084044,844730.20431269288933133625000527,0.0011821286347143516807704326414421,16964184805.637293213668013626069,5188674569672198.7323560657462679,3.9999999999999996320627430900309
39,6951319283893344.0,330802.88727122469183263939268609,1482216.7281762065119580533293261,0.00064389248052173913517432471061349,220067719217.05790012647927017531,6951319276773279.6377004488991547,3.9999999999999988427948410185974
40,9312752054539772.0,580549.62352378618959727632564264,2601280.4404975683247249614951845,0.00035078862458709326456706691637825,2856396368906.478307450074558993,9312752037418253.3252073126613513,3.9999999999999963598338303419881
41,12476387184557560.0,1019038.4472156480111936084185811,4566079.7953271716299270988197944,0.00019114349683706431067610123417985,37094997469765.314350508624436031,12476387143385673.725441086910395,3.9999999999999885473861598426364
42,16714740848610012.0,1789046.5357494658621806172718974,8016402.7505898521552901127529725,0.00010417268669819384385917278883453,481995256398779.11136899314567472,16714740749604462.932170120377267,3.9999999999999639621425085261612
43,22392905694846760.0,3141457.5945566757779262702237077,14076478.496744130128557529905643,0.000056784136928470356457512791891423,6266088176458446.0272145531325805,22392905456769063.055490786774995,3.9999999999998865818174769989184
44,30000000000000012.0,5517189.902193193757300701976818,24722119.626083088672597682033758,0.000030958336177152468375556393901839,81502780071098390.754191275991616,29999999427496217.788361240477794,3.9999999999996429950149375018743
