,phi0,mphi_phi0,A6_phi0,lambda6_phi0,dv,phi*,alpha
16,4932323232323232.0,163277.34282192996845108364346023,730198.47547074547280572342277265,0.0012502233216920695068351495303948,0.000869012813780372,4932323229484378.6357478025272719,0.99999999999999992885936576747907
17,5234343434343434.0,183020.42196705224328359192696102,818492.20957804914610765221277059,0.0011048885850910309233750751418014,0.00173883159483017,5234343430950503.1112657140727156,0.99999999999999991022409832981039
18,5536363636363636.0,203842.47483852249890479741767958,911611.2608814534978497613706101,0.00098325020178131238271041182473104,0.00334655472354881,5536363632348851.9162346969742455,0.9999999999999998881760449098078
19,5838383838383838.0,225738.92833482511553369214705944,1009535.1778492446609085337905813,0.00088044792515340818680947879655473,0.00622073971284449,5838383833675514.4127772986081014,0.99999999999999986232815815477413
20,6140404040404040.0,248705.47669399300147759775111078,1112244.7045285159338402805048851,0.00079280310870497615536786560791411,0.011207603933391,6140404034926579.9630159249930723,0.99999999999999983227353063086733
21,6442424242424242.0,272738.05313646649685262945133801,1219721.6537281775031989929681806,0.00071749064934629316573237200287623,0.0196297000629793,6442424236098137.9290727480778482,0.9999999999999997975854802662065
22,6744444444444444.0,297832.80573615863710114276073508,1331948.7991110798526595353799383,0.00065231234395916217342093106595543,0.0335095795237604,6744444437186277.6730696091885564,0.99999999999999975781763105467028
23,7046464646464646.0,323986.07672392010751718130727116,1448909.7826362952422265357113341,0.00059553738306961349917438093560473,0.055879846626864,7046464638187088.5571279188441779,0.99999999999999971250398949908626
24,7348484848484848.0,351194.38460579056909708355314288,1570589.0345895065242886919366714,0.00054578819958107893134998342635488,0.0912065143552383,7348484839096659.9433685531270441,0.99999999999999966115901720434688
25,7650505050505050.0,379454.40861088530656012877173333,1696971.7040318418459861189968886,0.00050195752455938431031588160206234,0.145959141063029,7650505039911081.1939117467779816,0.9999999999999996032776999751059
26,7952525252525252.0,408762.97508361015127660200891661,1828043.5979440097381128542564785,0.00046314727664652589217138528567491,0.229368997573348,7952525240626441.6708769831703811,0.9999999999999995383356137264716
27,8254545454545454.0,439117.04551111196663930174331677,1963791.1276834299577160304184241,0.00042862296180860611507132014228315,0.354425639304232,8254545441238830.7363828813041352,0.99999999999999946578898747753096
28,8556565656565656.0,470513.70593572424497720478246801,2104201.261635250766520774034832,0.00039777924665966234043146051224698,0.53917290295907,8556565641744337.7525470799486886,0.99999999999999938507476366509616
29,8858585858585858.0,502950.15754809641955167081931687,2249261.4831435443030576036720282,0.00037011368554897696867030360894174,0.808377688875451,8858585842139052.0814861190541275,0.99999999999999929561065598759096
30,9160606060606060.0,536423.70829289022671945028815523,2398959.7529708394666880502485676,0.00034520646899051639518965645518426,1.19565911765466,9160606042419063.0853153185400875,0.99999999999999919679520496557689
31,9462626262626262.0,570931.7653477080120113980509571,2553284.4756628667750692831898106,0.00032270466801886944108289429422376,1.74618196528335,9462626242580460.1261486545641166,0.99999999999999908800783138533778
32,9764646464646464.0,606471.82835899637715981945266778,2712224.4692985998609225855434386,0.00030230987009013318789551262083469,2.52003689981059,9764646442619332.5660986333638483,0.99999999999999896860888777462533
33,1.0066666666666666e+16,643041.48333731815240819267342658,2875768.9381890817638844100803974,0.00028376839798617804229310718651132,3.59645119340695,10066666642531769.767276162760803,0.99999999999999883793970804465856
34,1.0368686868686868e+16,680638.39712956559220895427918138,3043907.4481564108113920477477043,0.00026686351357071190897531657207636,5.0789975087361,10368686842313861.09179042140775,0.99999999999999869532265541939677
35,1.067070707070707e+16,719260.31239812713623024729128596,3216629.9040798917665021483357001,0.00025140915955783590552250003723862,7.10199531455372,10670707041961695.901748725856229,0.99999999999999854006116876166734
36,1.0972727272727272e+16,758905.04304727841994919991492243,3393926.5294422346222322868680077,0.00023724490242784059924766064927098,9.83832974328709,10972727241471363.559256395516025,0.99999999999999837143980739567943
37,1.1274747474747474e+16,799570.47004557819616568404429302,3575787.8476467411963858319836899,0.00022423182034644961427734485243513,13.5089465487765,11274747440838953.426416615573967,0.99999999999999818872429451658878
38,1.1576767676767676e+16,841254.53760014887953669181291808,3762204.6649081676009982143050911,0.00021224913974520469140273873467953,18.3943195561882,11576767640060554.865330297935444,0.99999999999999799116155926992881
39,1.1878787878787878e+16,883955.24964467464853688000711119,3953168.0545465742800628291809462,0.00020119146891205215292869580730053,24.8482289345457,11878787839132257.238095940248354,0.99999999999999777797977757674768
40,1.218080808080808e+16,927670.66660796716577657137569316,4148669.342535912581121348582718,0.00019096651061626475761668668057539,33.3142350972962,12180808038050149.906809483065839,0.99999999999999754838841177407279
41,1.2482828282828282e+16,972398.90243419704111755447354235,4348700.0941780947438611726928582,0.00018149316136410788742818587065361,44.3452843957585,12482828236810322.233564165201092,0.9999999999999973015782491347623
42,1.2784848484848484e+16,1018138.121829502023461278370034,4553252.1017894513963833134181833,0.00017269992444417164356434380791792,58.6269393784818,12784848435408863.580450377324646,0.99999999999999703672143932581532
43,1.3086868686868686e+16,1064886.5377127684801658887662743,4762317.3733002797521251231932076,0.00016452357899108278157404540982049,77.0047886273629,13086868633841863.309555513851959,0.99999999999999675297153085972497
44,1.3388888888888888e+16,1112642.4088510284931648507209989,4975888.1216800179440880450144176,0.00015690805898223285177624650996812,100.516659446702,13388888832105410.782963823166673,0.99999999999999644946350658941182
45,1.369090909090909e+16,1161404.0376621921707489844357308,5193956.7551107651935707577532462,0.0001498035052011987708095021477926,130.430331389294,13690909030195595.36275625622266,0.99999999999999612531381829361574
46,1.3992929292929292e+16,1211169.7681698019518403161702155,5416515.8678406649974750829372329,0.0001431654603602181017178403670952,168.287530186802,13992929228108506.411010313565896,0.99999999999999577962042039630769
47,1.4294949494949494e+16,1261937.9840962008418327526603473,5643558.2316562942356441750350159,0.00013695418322595878046140230115318,215.955070560541,14294949425840233.289799890815259,0.99999999999999541146280286066937
48,1.4596969696969696e+16,1313707.1070819894197729586259183,5875076.7879198328332233971277965,0.00013113406207937862218157012843772,275.684113091969,14596969623386865.36119512263953,0.99999999999999501990202329544566
49,1.4898989898989898e+16,1366475.5950209401122870292354444,6111064.6401225740169004880510318,0.0001256731114205085764722167078486,350.178605316775,14898989820744491.987262225266186,0.99999999999999460398073830897108
50,1.52010101010101e+16,1420241.9405006691757734426440856,6351515.0469113974208011632270539,0.00012054253869988826865527137523932,442.674090978116,15201010017909202.530063337556005,0.99999999999999416272323414388351
51,1.5503030303030302e+16,1475004.6693403601213206183726518,6596421.4155492694388774557075837,0.00011571637017155812919112092246484,557.028194458223,15503030214877086.351656360676025,0.99999999999999369513545662344172
52,1.5805050505050504e+16,1530762.3392177063362143796081931,6845777.295774743954241392192225,0.00011117112683480961206034352605101,697.824220347148,15805050411644232.814094796401993,0.99999999999999320020504043843988
53,1.6107070707070706e+16,1587513.5383780117507337407280535,7099576.3740288850168245235080562,0.00010688554295396291437744948787127,870.48945146671,16107070608206731.279427584080186,0.99999999999999267690133780194363
54,1.6409090909090908e+16,1645256.8844190704098675135803974,7357812.4680210830863637962697704,0.00010284032088797956969989650819013,1081.42988303011,16409090804560671.109698936277211,0.99999999999999212417544649744384
55,1.671111111111111e+16,1703991.0231460504933279310768726,7620479.5216079406856258793856027,0.0000990179169801435239783782120523,1338.18329658696,16711111000702141.666948173145285,0.99999999999999154096023734452199
56,1.7013131313131312e+16,1763714.6274911457026320484239946,7887571.5999618065246054108203607,0.000095402354096009301181424837432469,1649.59275560369,17013131196627232.313209555529396,0.99999999999999092617038110473368
57,1.7315151515151514e+16,1824426.3964932355654847837886891,8159082.8850076776614079601265382,0.000091979057089861240216047095390027,2026.00279560542,17315151392332032.410512116841734,0.99999999999999027870237484913265
58,1.7617171717171716e+16,1886125.0543332234382589859183332,8435007.671109099898683776076433,0.000088734708053509456804971492993393,2479.4807864227,17617171587812631.320879493727802,0.99999999999998959743456780766857
59,1.7919191919191918e+16,1948809.3494211031309797357821723,8715340.3609854056126647802934127,0.00008565711867828391953418114043361,3024.06616293328,17919191783065118.406329755547733,0.99999999999998888122718671958769
60,1.822121212121212e+16,2012478.0535311475800292255905487,9000075.4618441599220404225995293,0.00008273511745914713327754123021729,3676.05045447191,18221211978085583.028875232695453,0.99999999999998812892236070294043
61,1.852323232323232e+16,2077129.9609819201271244081746971,9289207.5817140596459422458430927,0.000079958449803068295333733774841869,4454.29129253305,18523232172870112.5505223924825,0.99999999999998733934414566035121
62,1.8825252525252524e+16,2142763.8878580891224623532040628,9582731.4259647824109768201727081,0.000077317689383610989011912001821783,5380.56384226238,18825252367414802.333271421672841,0.99999999999998651129854823727444
63,1.912727272727273e+16,2209378.6712712643323757559570312,9880641.794001346573236961466197,0.000074804159319346977863176461943201,6479.9533862994,19127272561715737.739116486559872,0.99999999999998564357354934827602
64,1.942929292929293e+16,2276973.1686573194072644820384564,10182933.576121641762329159479178,0.000072409861952757519783229472263319,7781.29309059253,19429292755769004.13004532946464,0.99999999999998473493912728585333
65,1.973131313131313e+16,2345546.2571078500987931964799769,10489601.75052661913704418123855,0.000070127416174880671707235237840069,9317.65130168018,19731312949570694.868038871014172,0.99999999999998378414728042579968
66,2.0033333333333332e+16,2415096.8327336053220491259220201,10800641.380473468550556982721332,0.00006795000138415042305528766699773,11126.8730644588,20033333143116903.315071226222538,0.99999999999998278993204954242106
67,2.0335353535353536e+16,2485623.8100579022251876763229695,11116047.611562888273587507129072,0.000065871307289799312570423575375162,13252.180909511,20335353336403714.833109759530574,0.99999999999998175100953974618988
68,2.0637373737373736e+16,2557126.1214381889348922319852374,11435815.669152234950619227985938,0.000063885488874280628205072739316808,15742.8403405333,20637373529427214.784114697338649,0.99999999999998066607794205580881
69,2.0939393939393936e+16,2629602.7165140497359940461425847,11759940.855886927716662220506166,0.000061987125918238000065645790002307,18654.8958561948,20939393722183496.530038698323141,0.99999999999997953381755461620155
70,2.124141414141414e+16,2703052.5616800731668444751298525,12088418.549343042653497888985267,0.000060171186567955385790821100283054,22051.9837678224,21241413914668653.43282689176252,0.99999999999997835289080357344233
71,2.1543434343434344e+16,2777474.6395821261511494060996245,12421244.199774582223149777132364,0.000058432994490911543276422487345144,26006.2285255975,21543434106878770.854416957373698,0.99999999999997712194226361703109
72,2.1845454545454544e+16,2852867.9486356828965869686004088,12758413.32795937661686450973832,0.000056768199221669250230077536046044,30599.2297424633,21845454298809934.156738706908406,0.99999999999997583959867819943747
73,2.2147474747474744e+16,2929231.502564945819045358602056,13099921.523137969869445189924788,0.000055172749349213120287399000024256,35923.1476076794,22147474490458236.701713621108815,0.99999999999997450446897944252078
74,2.2449494949494948e+16,3006564.3299615835338685456518459,13445764.441040236164281865938582,0.000053642868239153164015205495025956,42081.8949119757,22449494681819771.851254912186405,0.99999999999997311514430774004249
75,2.275151515151515e+16,3084865.4738619997980594081562637,13795937.801994869070438526606697,0.000052175032020895097786277327125729,49192.4444646024,22751514872890624.967267630355164,0.99999999999997167019803106496621
76,2.305353535353535e+16,3164133.9913421220062829317681732,14150437.389117220606204390039777,0.000050765949601752977511444794531815,57386.2612703387,23053535063666881.411648213069761,0.99999999999997016818576398985049
77,2.335555555555555e+16,3244368.9531287580287070570892856,14509259.046571236179891550212001,0.000049412544497729163383655031762614,66810.8694528337,23355555254144634.546283987191562,0.9999999999999686076453864284358
78,2.3657575757575756e+16,3325569.4432266326696860077313621,14872398.677901510926762524350488,0.000048111938294890014960714361759963,77631.5645606336,23657575444319977.733053257499673,0.99999999999996698709706210622214
79,2.395959595959596e+16,3407734.5585602813441885335539146,15239852.244431789543625577869425,0.000046861435576414949564032337827009,90033.2825750894,23959595634188996.333825441793981,0.99999999999996530504325676736761
80,2.426161616161616e+16,3490863.4086300324609999344749286,15611615.7637264727355520051427,0.000045658510168910228702220878402652,104222.637656214,24261615823747775.710460586327308,0.9999999999999635599687561249187
81,2.456363636363636e+16,3574955.1151813508433528889209658,15987685.308111876038474349234241,0.000044500792577813649438746714075784,120430.141414701,24563636012992409.224808831728135,0.99999999999996175034068356127159
82,2.4865656565656564e+16,3660008.8118868597745289486191747,16368057.003254189176375381631134,0.000043386058495976597269773030851561,138912.617286983,24865656201918990.238710529399293,0.99999999999995987460851758552452
83,2.516767676767677e+16,3746023.644040410273780655660101,16752727.026791312270351586466581,0.000042312218282056505252433225854431,159955.82441663,25167676390523604.113996407040956,0.9999999999999579312041090539497
84,2.546969696969697e+16,3832998.7682626057633040332450846,17141691.607015922113871090757364,0.000041277307316409590648432906335241,183877.306310976,25469696578802336.212487048806929,0.99999999999995591854169815954641
85,2.577171717171717e+16,3920933.3522172176235451646795455,17534947.021607243981331846547501,0.000040279477151932971814150430866026,211029.480447797,25771716766751279.89599232350931,0.99999999999995383501793119660455
86,2.6073737373737372e+16,4009826.5743379604137618512622788,17932489.596409153268088302578366,0.000039316987385932157887397864519791,241802.985954635,26073736954366528.526311530740019,0.99999999999995167901187710602047
87,2.6375757575757576e+16,4099677.6235651359918543381686353,18334315.70425241218973503621012,0.000038388198186727237456271165860475,276630.307474312,26375757141644167.465233598644334,0.99999999999994944888504380669255
88,2.6677777777777776e+16,4190485.6990916852672695735456511,18740421.763818978695509469517464,0.000037491563415482431832940959591671,315989.694365711,26677777328580282.074536527312771,0.9999999999999471429813943180988
89,2.6979797979797976e+16,4282250.0101182040245269117191017,19150804.238546403924223394995732,0.00003662562428975575071475461621183,360409.395470469,26979797515170965.715986777774836,0.99999999999994475962736267919528
90,2.728181818181818e+16,4374969.7756165040614289266164134,19565459.635570445469244063413346,0.000035789003540610663857942094611344,410472.230805337,27281817701412311.751339449661245,0.99999999999994229713186966862809
91,2.7583838383838384e+16,4468644.2241013339571543705175862,19984384.504704171617650198459937,0.00003498040001989042163179221612852,466820.522718069,27583837887300405.542338513041901,0.99999999999993975378633833084281
92,2.7885858585858584e+16,4563272.5934098961119621726654398,20407575.43745193157597418177944,0.000034198583718498057418671298451448,530161.410273418,27885858072831332.450716213548681,0.99999999999993712786470931248062
93,2.8187878787878784e+16,4658854.1304888073911125613420753,20835029.066056614505997919719846,0.000033442391160312100642678616926289,601272.571916583,28187878258001185.838192420649953,0.99999999999993441762345601355129
94,2.8489898989898988e+16,4755388.0911881694206129997824196,21266742.062578703890101486605479,0.000032710721139752631083853321528489,681008.382796003,28489898442806059.066474838656356,0.99999999999993162130159955776019
95,2.879191919191919e+16,4852873.740062442434831289580444,21702711.13800575830553813127538,0.000032002530774041029573630910111369,770306.534517264,28791918627242037.497259274422676,0.99999999999992873712072358595222
96,2.909393939393939e+16,4951310.3501778337060840769854018,22142933.041391026294992774869127,0.000031316831843910483858141154975958,870195.146546776,29093938811305206.49222900268294,0.99999999999992576328498887646521
97,2.939595959595959e+16,5050697.2029259170693522448140559,22587404.559019927541695977031912,0.000030652687398958633406475725402405,981800.399989415,29395958994991659.413054072083918,0.9999999999999226979811477963467
98,2.9697979797979796e+16,5151033.5878432143262435661889941,23036122.513603196379078448932833,0.000030009208606019839531008910102379,1106354.72603033,29697979178297489.621391551324339,0.9999999999999195393785585873015
99,3e+16,5252318.8024364934511826424237445,23489083.763495591617213327535572,0.000029385551820899996961035853383251,1245205.58295921,29999999361218782.478885834507582,0.99999999999991628562919948981025
