,phi0,mphi_phi0,A6_phi0,lambda6_phi0,dv,phi*,alpha
0,170000000000000.0625,(284.29541727828430308388751551227 + 0.0j),(1117.9707746587681911436902150107 + 0.0j),(1.498707888022502544954848545923 + 0.0j),(0.0025351176420157675403299302141464 + 0.0j),(169999999999840.0645666920326471 + 0.0j),(3.9999999999999999999992480695384 + 0.0j)
1,176224501537023.1875,(300.82714218768139908040974522881 + 0.0j),(1200.6921597402798164818516902977 + 0.0j),(1.3804391210532518459241369758199 + 0.0j),(0.0032680006342017544150148474453712 + 0.0j),(176224501536848.59379427552183782 + 0.0j),(3.9999999999999999999991663603822 + 0.0j)
2,182676911423367.09375,(318.6746219634602897272185376787 + 0.0j),(1288.8857709633339235962996170491 + 0.0j),(1.27216000642013472019297311397 + 0.0j),(0.0042344556934606386170665529534596 + 0.0j),(182676911423176.23541276287929041 + 0.0j),(3.9999999999999999999990729312687 + 0.0j)
3,189365574458270.125,(337.93709191795707651930562325698 + 0.0j),(1383.0112902137737585415378482058 + 0.0j),(1.1729748949759631038564760808393 + 0.0j),(0.0055137876509027408340723827647898 + 0.0j),(189365574458061.13638857522009252 + 0.0j),(3.9999999999999999999989659775263 + 0.0j)
4,196299140983415.84375,(358.71923282392918923570754165521 + 0.0j),(1483.5523718357065696148153713514 + 0.0j),(1.0820639209024126218383823345183 + 0.0j),(0.0072130629034795703086458474464362 + 0.0j),(196299140983186.63578952575146581 + 0.0j),(3.9999999999999999999988434533646 + 0.0j)
5,203486578070284.03125,(381.13221529219482390796828279738 + 0.0j),(1591.0218247848495640115493138997 + 0.0j),(0.99868148738382870796585154461748 + 0.0j),(0.0094776811957220850813254574548942 + 0.0j),(203486578070032.26872670210905526 + 0.0j),(3.9999999999999999999987029435196 + 0.0j)
6,210937181117120.53125,(405.29428912256070990597497608991 + 0.0j),(1705.9643852609077660774239144209 + 0.0j),(0.9221511905853242249849625396781 + 0.0j),(0.012504498779584495767045482053777 + 0.0j),(210937181116843.60520791782699423 + 0.0j),(3.9999999999999999999985417272207 + 0.0j)
7,218660585870526.375,(431.33039672664744622416746144836 + 0.0j),(1828.9548147924882871766496627523 + 0.0j),(0.85185836177729285442870969501003 + 0.0j),(0.016561058048697243985821502361581 + 0.0j),(218660585870221.3697193376469448 + 0.0j),(3.9999999999999999999983566402878 + 0.0j)
8,226666780887217.375,459.37338206068474800954027683017,1960.6035572271664860364315212637,0.78724701198260442527272172404424,0.022011092160063756514030664799325,226666780886881.03750697781815537,3.9999999999999999999981440431659
9,234966120452067.78125,489.56515104219864787453173970141,2101.5620011397433422537012197696,0.72781542066970620258802482277207,0.029349595291634591696489882691956,234966120451696.48163103605875337,3.9999999999999999999978997517451
10,243569337969140.875,522.05612866099156097955064021164,2252.5197558101826003518582911321,0.67310900325470035614019680449163,0.03925038979009089676981686293816,243569337968730.56421426203502854,3.9999999999999999999976189663425
11,252487559843027.9375,557.00668300303993638587182985298,2414.2111316216387872462042856091,0.62271719621732421758496340657634,0.052632088855994309030509749363232,252487559842574.09973761379371119,3.9999999999999999999972961421611
12,261732319868452.3125,594.58853854646438118089284624131,2587.4214657773692176287743525768,0.57626967961050481440360021241903,0.070747129422592882687111165706153,261732319867949.91358993951851761,3.999999999999999999996924918953
13,271315574146745.3125,634.9846501253592903960885666706,2772.986334118332440744088848101,0.53343110884511898519765447320211,0.095304433198582109875960991753891,271315574146188.74200711667487604,3.9999999999999999999964979681657
14,281249716548480.15625,678.389370113218978648055409923,2971.7921889198982511406056835731,0.49389721934691797905263238719693,0.12863652610064168244387290229152,281249716547863.16136553378296418,3.9999999999999999999960068498398
15,291547594742265.6875,725.01325504522934641013756147221,3184.7981961226561481894772576783,0.4573945178431337820119064570938,0.17392925088867317896606675358554,291547594741581.30115683977582083,3.9999999999999999999954418658576
16,302222526810434.0625,775.07995075968737744318771739971,3413.0217842290107291525535276499,0.42367370705532711281205931526267,0.23553344320753425535246918587779,302222526809674.52204113739537558,3.9999999999999999999947918705056
17,313288318473107.9375,828.8287842994506606160611800565,3657.5503816642032522308474100124,0.39250846242324399718168637647549,0.31939592377518171624335784155702,313288318472264.59629424063818522,3.999999999999999999994044000065
18,324759280942916.625,886.51674212253175441500220404411,3919.5502865095313594780472317078,0.3636933664230821679037775464988,0.43364364799390687401471591052008,324759280941979.84807334284978987,3.9999999999999999999931834908407
19,336650249433457.5,948.41801022055680395023958704276,4200.2644679191485965503344938795,0.33704094343446098159331694681794,0.58938741452861573673278711592111,336650249432416.55629024495348528,3.9999999999999999999921933313381
20,348976602345444.375,1014.8297868234853640916287284853,4501.0388232711405722264976698521,0.31238142559303869350351000357288,0.80182505156256337093625278145632,348976602344287.31061768756914049,3.9999999999999999999910539479979
21,361754281155352.1875,1086.0655668544419518893487103116,4823.2916712484892978172553781376,0.28955814404877101769120757326982,1.0917341860691916920556181660095,361754281154065.68695059176843212,3.9999999999999999999897428272944
22,374999811032272.4375,1162.4651327829761874421232549239,5168.558934315882240715879997144,0.26842900597965941183025157446053,1.4875447152922521943601543312664,374999811030841.670139862222605,3.9999999999999999999882340391417
23,388730322209649.125,1244.3909782754435953733700144131,5538.4778773874614032950067185986,0.24886344393770158016266284307334,2.0281455504162130334958714816086,388730322208057.57010858587369242,3.999999999999999999986497761565
24,402963572139540.0625,1332.2325238061615672308453981851,5934.806114964187005753072611306,0.23074194879736168737561212478497,2.7667484212139321448286586481142,402963572137769.31834223618226597,3.9999999999999999999844996716357
25,417717968458051.1875,1426.405585864266238819987723529,6359.4191779974143241499893593265,0.21395455973132164272431577963018,3.7761605555933898997059708891811,417717968456080.75751265875485792,3.9999999999999999999822002623747
26,433012592791637.1875,1527.3600754553585025943789769384,6814.3451912949555516267366523089,0.19840085675704626531552914019277,5.1560439413709343037482366220367,433012592789444.24182298470002262,3.9999999999999999999795540578448
27,448867225435062.0625,1635.5716154254489519164379183592,7301.7270680695905474557469936592,0.18398756860645570848168494161162,7.0427466306998283673146783716123,448867225432621.17029350539050283,3.9999999999999999999765087514191
28,465302370932943.5,1751.5574373492254151861548611077,7823.8941117579265963543819633614,0.17062972460102747432667526329615,9.6229539022717512718289577865554,465302370930226.33732093579730748,3.9999999999999999999730041127842
29,482339284597958.875,1875.8650950146726105661879042188,8383.3111627643210750483577317322,0.15824829945257331402946707549283,13.152124038657532545169619067379,482339284594933.88917873089007658,3.999999999999999999968970844121
30,499999999999999.9375,2009.085572693993173915609794084,8982.6376043145455141016516232192,0.14677083533790779987825351582789,17.979986753751964636341079571904,499999999996631.98580667657943824,3.999999999999999999964329178538
31,669855006956597.25,3513.9067767883797149793983415631,15745.28630021470681067899978655,0.079639701699288134075147190981689,229.98647046358993507763722715639,669855006948515.29592640153880207,3.9999999999999999998887194620986
32,897411460689642.375,6151.3924776874351495984544888989,27588.378990707327241000275761685,0.043255867427364395577833249780629,2956.7406928448839211520884925413,897411460670218.84997210726232886,3.9999999999999999996516222788824
33,1202271120486381.0,10772.076685716969968759777827485,48330.864324525148801395280247595,0.023505667423299715006157606798264,38080.474905049498965688952843066,1202271120439681.1834546247933943,3.9999999999999999989079956283122
34,1610694659554241.75,18867.184881148222313125013681756,84666.554350795157188434186910621,0.01277724586928749133666902923225,490856.4798407910960971306523806,1610694659441952.7372941605779626,3.9999999999999999965752990469428
35,2157863764761321.5,33051.196961197746463010223101329,148330.14757029203246490459695071,0.0069472185753181118970260997454147,6330817.5928665127291807416704491,2157863764491324.7162578830434673,3.9999999999999999892565978905574
36,2890911694311157.0,57908.474941828880779121019489217,259897.00698633682304972385582535,0.0037781743497918721927302991747068,81694851.104927954814621457525531,2890911693661965.1423291973320953,3.9999999999999999662908603877327
37,3872983346207417.5,101478.7848424517228118741437521,455450.10393939614061305525704444,0.0020551548711923563600990843147501,1054767659.8027094402457906089851,3872983344646493.4068902648984053,3.9999999999999998942140391956716
38,5188674572633110.0,177864.23559980817052143990844445,798279.56781970996042466707092185,0.001118137340798720786989286721547,13625322923.965095246416338030382,5188674568880038.5178362367394927,3.9999999999999996679696057327789
39,6951319283893344.0,311804.93362676154382254900903022,1399417.2239634247231964906818024,0.0006084589341951461898402856225873,176101964955.22590544709764626141,6951319274869535.4741598196250311,3.9999999999999989576964206009342
40,9312752054539772.0,546711.41640254163701777167326773,2453683.9368574750281739173557464,0.00033116990853127520383271720395718,2277230597575.45611516233912619,9312752032843157.3146951381097379,3.9999999999999967275346643189961
41,12476387184557560.0,958767.67142587531894339929176746,4302979.3080816837409530754850689,0.00018028190325438871969255686414546,29462672997440.426254553898615995,12476387132390805.91325180818152,3.9999999999999897241344752485559
42,16714740848610012.0,1681696.641771655402178587144849,7547419.8246727089683161929498241,0.000098159743924356526095299321444694,381378205289444.02566731254739807,16714740723181641.336548769653092,3.9999999999999677282518865971212
