,phi0,mphi_phi0,A6_phi0,lambda6_phi0,dv,phi*,alpha
0,100000000000000.0,183.62354554923214915146334556957,821.18946023522408348018929541238,8.3213954201047302087451870831546,2.5760222371597e-22,99999999999976.341436503966569965,0.99999999999999999999996555890096
1,302564102564102.56,1482.4056561691377531184525251563,6629.5196348487449965954297517554,0.80161392524062672845654656472089,9.1063265071754e-17,302564102563447.26188978710112906,0.9999999999999999999974634985661
2,505128205128205.1,3906.1597590404918235894872301152,17468.877504377476826148293289312,0.27190131988166147818554103955564,3.39880465840644e-14,505128205125155.87362082868215098,0.99999999999999999998140296675746
3,707692307692307.8,7394.0096657253123562329758154054,33067.016477704590567207553128965,0.13358875564187230466236063456728,1.67730106620184e-12,707692307683922.38837523290650833,0.99999999999999999993098300214273
4,910256410256410.2,11909.703513208566617885618267414,53261.813294804838874136526909143,0.0786165093136519626115484818613,3.08464405902193e-11,910256410238566.76789904834349423,0.999999999999999999816247970151
5,1112820512820512.8,17427.554996196485475272891924552,77938.395306222860768163594036197,0.051499588945886551656679870605992,3.15479423322853e-10,1112820512787909.2864389089086958,0.99999999999999999959841302009901
6,1315384615384615.5,23927.783595010961164698007211714,107008.30133869761380494025307497,0.036220899442909392805848970410097,2.18585730175155e-9,1315384615330770.3432421664944774,0.99999999999999999923009170682932
7,1517948717948718.0,31394.373391566798170590536195613,140399.90602910796708962827071122,0.026797310668449172622134453542595,1.1475806355462e-8,1517948717865969.5875570176081821,0.99999999999999999865547044567414
8,1720512820512820.5,39813.911292256909240903357215868,178053.22419926589070146818825264,0.020590693906389314046509606843809,4.89461464886135e-8,1720512820392327.4186326249206909,0.9999999999999999978104494561648
9,1923076923076923.0,49174.887045186952685357865365849,219916.78043782359711906874727592,0.016293880851948591811010133572762,1.77643485555425e-7,1923076922908663.9857192350965996,0.99999999999999999662276066774825
10,2125641025641025.5,59467.239543780374092494045539922,265945.58010831299459110882021537,0.013200363047244617437924026563143,5.66676662511881e-7,2125641025413799.4380682931442436,0.9999999999999999950120688377802
11,2328205128205128.0,70682.046404185917735961352856835,316099.72109710857471160841552147,0.010901642588055160092313848540051,1.62663075371413e-6,2328205127906553.9249325538754868,0.99999999999999999289005991001435
12,2530769230769231.0,82811.302490573533730467366325662,370343.40334844011591688546790258,0.0091484437803317849539946585232491,4.27624371445657e-6,2530769230385748.0955661905742069,0.99999999999999999016051935973364
13,2733333333333333.5,95847.756533189221147865399089492,428644.1981981213496127465297015,0.007781787227882218893239391836715,1.04360944566035e-5,2733333332850201.0992249024761467,0.99999999999999998671940248000173
14,2935897435897436.0,109784.78726449920607171144390469,490972.49443754681396521416336762,0.0066964778513212904773374848070603,2.38965380637537e-5,2935897435298733.5851660180620794,0.99999999999999998245489804838293
15,3138461538461538.5,124616.30735324144293261719769451,557301.06869370952188121414866764,0.0058207028057479747243580072410127,5.17782521001417e-5,3138461537730165.7026485985297975,0.99999999999999997724748646398933
16,3341025641025641.0,140336.68744828260298560829777593,627604.74574300279608465410478499,0.0051041070808112767721635843461652,0.000106899477899862,3341025640143317.6009335385533319,0.99999999999999997096999319935695
17,3543589743589743.5,156940.69512158509799949418722707,701860.12545586779015898942209797,0.0045105512161274253900925914725116,0.000211490012083473,3543589742537009.4292836656493095,0.99999999999999996348763823441692
18,3746153846153846.0,174423.44507878519159106455645427,780045.3601317296815979383495278,0.0040135642083171785225179955744598,0.000402854631704196,3746153844910061.3369638380733633,0.99999999999999995465808200866561
19,3948717948717948.5,192780.35804473336464122664684752,862139.97062954446960004704606633,0.0035934045880470572831540794647041,0.000741795107530343,3948717947261293.4732410413469485,0.99999999999999994433146832853235
20,4151282051282051.0,212007.12643365120656457844919215,948124.69284007327901654628396362,0.0032351117227058527180857504331668,0.0013248582752502,4151282049589525.9873844835026865,0.99999999999999993235046459069575
21,4353846153846154.0,232099.68539982696335501735563556,1037981.3482206570485322671499372,0.00292718402906397088820155975919,0.00230179664360378,4353846151893579.5286656884534843,0.99999999999999991855029962249991
22,4556410256410256.0,253054.18820864069430770995688665,1131692.7336510925992571856241021,0.0026606640224409942436587219432016,0.00390001745262467,4556410254172272.7463585922638128,0.99999999999999990275879939337769
