,phi0,mphi_phi0,A6_phi0,lambda6_phi0,dv,phi*,alpha
0,100000000000000.0,179.77781200801735063464352029364,803.99081699220952619818551999306,8.1471156490596394667822441073718,2.33424305168784e-22,99999999999973.657778555143323901,0.99999999999999999999996651367303
1,302564102564102.56,1449.390767008571992067921051856,6481.8725619834529747593258454936,0.78376105562882477142700062897426,8.19034890658111e-17,302564102563372.92928325097213588,0.99999999999999999999753965348352
2,505128205128205.1,3816.7529871279498892637337924932,17069.038265086951531343854990223,0.26567786237122153918095894872477,3.04615688967568e-14,505128205124809.98838970211591264,0.99999999999999999998198174843038
3,707692307692307.8,7221.7593642274729206067794588917,32296.689711116584922102671917802,0.13047668188536924525694396907533,1.49974063833399e-12,707692307682971.21302645480206332,0.99999999999999999993318166751483
4,910256410256410.2,11628.629070499205356642716219161,52004.810173532834984847529442374,0.07676112378549141258443493273703,2.75322452703287e-11,910256410236542.73112239061135412,0.99999999999999999982220364065603
5,1112820512820512.8,17012.014963083818097567439911805,76080.043783397985202368764043461,0.050271640395413867641751518021465,2.81183686893143e-10,1112820512784210.9831068242059955,0.99999999999999999961160836192894
6,1315384615384615.5,23352.40084075833719009327859232,104435.11143551776698746066551765,0.035349908579914712972211325243352,1.94591657678112e-9,1315384615324662.5344095928275769,0.99999999999999999925567751471032
7,1517948717948718.0,30633.986846999286759644507538847,136999.35402344970921328169276425,0.026148267153270822519163243893051,1.02056603400865e-8,1517948717856583.2004611399022357,0.99999999999999999870058582466948
8,1720512820512820.5,38843.542277046721140880143236835,173713.60203672687477240406982229,0.020088844911404405794622628546631,4.34896727911921e-8,1720512820378659.5466925935934879,0.99999999999999999788454004440464
9,1923076923076923.0,47969.714460286822007945046202321,214527.08478891193955810759685626,0.015894552257937726356738481859223,1.57713529160861e-7,1923076922889577.8885358417210021,0.99999999999999999673789520739205
10,2125641025641025.5,58002.580852812433883653727713139,259395.4273146326515153661383688,0.01287524241596249833619780379532,5.02737100647196e-7,2125641025388024.5414236032336822,0.99999999999999999518325431987034
11,2328205128205128.0,68933.342601308136924777611117319,308279.27994561435425832464231919,0.010631931327258706388834136732493,1.44214305674297e-6,2328205127872685.8207894968366074,0.99999999999999999313555546586486
12,2530769230769231.0,80754.105928774831744408534114648,361143.3406379186266713003799064,0.0089211783404137305618737821006367,3.78894930292969e-6,2530769230342248.5420681068377173,0.99999999999999999050214903512446
13,2733333333333333.5,93457.720873495130492940315372308,417955.63379067226792781850335525,0.0075877425298787728203730985831251,9.24168198649797e-6,2733333332795398.0206950479634965,0.99999999999999998718286700241454
14,2935897435897436.0,107037.65904051859720621445453204,478686.96353408899555190984060486,0.0065289128929604846065104200771937,2.11505464284783e-5,2935897435230821.0721070257768877,0.99999999999999998307008567824552
15,3138461538461538.5,121487.91879381872677079187614923,543310.48973590585508968744993092,0.0056745789119169317840027807853545,4.58059882188491e-5,3138461537647204.0117418975343933,0.99999999999999997804878300623901
16,3341025641025641.0,136802.95029875251142930321302605,611801.39278107154913990617108567,0.0049755835055823167606759710032107,9.45260680793782e-5,3341025640043233.1550387302427878,0.99999999999999997199659124022889
17,3543589743589743.5,152977.59527063482830113067905978,684136.60411917961579920517319875,0.0043966498163758221251389973309633,0.000186929732055217,3543589742417594.8174378573680292,0.99999999999999996478384565931855
18,3746153846153846.0,170007.03784445333317235768197366,760294.58654715392579618487130405,0.0039119406335903923864392578148629,0.000355925842113778,3746153844768975.3143809340958391,0.9999999999999999562736298497051
19,3948717948717948.5,187886.76400640588333236886258762,840255.15278156855210025891708659,0.0035021885355004316747791232347904,0.000655129019374111,3948717947096060.9613109912428933,0.99999999999999994632181798430511
20,4151282051282051.0,206612.52772129567442991203798667,923999.31397575367195805401669347,0.0031527931241416812496326535764894,0.00116963992956153,4151282049397538.0736724879054925,0.99999999999999993477711445599436
21,4353846153846154.0,226180.32236987051642093913548947,1011509.1519836935724012650938196,0.0028525304814140819009510843328689,0.00203140733173516,4353846151672093.4669113621735503,0.99999999999999992148109116147804
22,4556410256410256.0,246586.35644965219820737372049977,1102767.7106908319751733735308534,0.0025926599029037451117936256874268,0.00344073050604853,4556410253918411.9564750852214431,0.99999999999999990626822268620338
