,phi0,mphi_phi0,A6_phi0,lambda6_phi0,dv,phi*,alpha
0,170000000000000.0625,(284.35971032352819997462755110725 + 0.0j),(1119.7143084936941376298214245896 + 0.0j),(1.4983136351592515753162846368 + 0.0j),(0.0025327115088048609926670634511113 + 0.0j),(169999999999840.11498227348192619 + 0.0j),(3.9999999999999999999992493307518 + 0.0j)
1,176224501537023.1875,(300.88849122303008401794243570477 + 0.0j),(1202.4009330000185780734346776469 + 0.0j),(1.3800796984802138930472973464526 + 0.0j),(0.0032650726272938822580896555427098 + 0.0j),(176224501536848.64687203713325015 + 0.0j),(3.9999999999999999999991676634737 + 0.0j)
2,182676911423367.09375,(318.73472179308345401008103708953 + 0.0j),(1290.5675164327322702627882202887 + 0.0j),(1.2718397182303648687107017790104 + 0.0j),(0.0042308022174641094574021288167358 + 0.0j),(182676911423176.29175948827143366 + 0.0j),(3.9999999999999999999990743064459 + 0.0j)
3,189365574458270.125,(337.99616524176430228261264230835 + 0.0j),(1384.6664880956915307683670768799 + 0.0j),(1.1726899198780296073102700194706 + 0.0j),(0.0055093466708674447807868499437724 + 0.0j),(189365574458061.19475271656299879 + 0.0j),(3.9999999999999999999989674076719 + 0.0j)
4,196299140983415.84375,(358.77779026277042376881575733774 + 0.0j),(1485.1830165597505424530248863149 + 0.0j),(1.0818116925195887227950730879588 + 0.0j),(0.0072076947766392340107727265397058 + 0.0j),(196299140983186.69481075195007427 + 0.0j),(3.9999999999999999999988449384455 + 0.0j)
5,203486578070284.03125,(381.19091487845810054559952293193 + 0.0j),(1592.6307065763177286688805051423 + 0.0j),(0.99845977430498940930659823339154 + 0.0j),(0.0094711096128249489730172734575877 + 0.0j),(203486578070032.32771394418767155 + 0.0j),(3.9999999999999999999987045009617 + 0.0j)
6,210937181117120.53125,(405.35351083955026365326671574122 + 0.0j),(1707.5530593433166578533082093157 + 0.0j),(0.92195694696890913925536761122966 + 0.0j),(0.012496643127971724511081420627889 + 0.0j),(210937181116843.66399353980735801 + 0.0j),(3.9999999999999999999985433407928 + 0.0j)
7,218660585870526.375,431.3907918542654087017044466704,1830.5262213437792390416529824674,0.85168931109681521140112304430744,0.01655173581909587860072076966122,218660585870221.42847821508054829,3.9999999999999999999983583105239
8,226666780887217.375,459.43558576535172182351331942413,1962.1606434025009094638295686688,0.78710083790322378160066697348855,0.022000057179008771946906306237336,226666780886881.09601977889266413,3.9999999999999999999981457759901
9,234966120452067.78125,489.62848124961048430565471629694,2103.1016689816726641310592403771,0.72768786018108310171272773752068,0.029336373084397776666704875798189,234966120451696.53879460506411808,3.9999999999999999999979015568595
10,243569337969140.875,522.12251940586194965423324979626,2254.0511788797703712994504594625,0.67300014952056944625311662939015,0.039235204318397092390392721223868,243569337968730.61917512125744253,3.9999999999999999999976208258051
11,252487559843027.9375,557.07572229627900925196747716529,2415.7326561552412880026488663754,0.62262378916199125179415620466957,0.052614457067555125417872730101517,252487559842574.15179754337265536,3.9999999999999999999972980692655
12,261732319868452.3125,594.66039185196252220841082475396,2588.9342077796255621026763783364,0.57618965224917077623765205904779,0.070727151666986760863837556601961,261732319867949.9625534965208932,3.9999999999999999999969269013197
