  1.0000000000000000E+012  3.2781154886161700E-002  2.5241859360970540E-046  9.5538863732995766E-001  1.7790905094969553E-008  1.4855663053424276E+005  2.0732622754205731E-001
  1.1583884695655033E+012  4.2999702879992978E-002  5.8279015199203041E-046  9.5527744500222666E-001  2.1930359871567597E-008  1.0822219582221746E+005  2.7195399962255943E-001
  1.3418638464223090E+012  5.6601414253072961E-002  1.3550156535839571E-045  9.5592290204903922E-001  2.7080319588707951E-008  7.9115443253174030E+004  3.5797877565285744E-001
  1.5543996074224181E+012  7.4229149386819434E-002  3.1271388617244414E-045  9.5567062258919852E-001  3.3377553366169295E-008  5.7622429194412047E+004  4.6946636167848090E-001
  1.8005985823352741E+012  9.7326236623007555E-002  7.2138401054477920E-045  9.5533544991681694E-001  4.1134794809184272E-008  4.1959480806097284E+004  6.1554516764239672E-001
  2.0857926360931731E+012  1.2805462186099392E-001  1.6757360737152418E-044  9.5575849595021853E-001  5.0783088728767364E-008  3.0660450329735297E+004  8.0988853998466087E-001
  2.4161581395549676E+012  1.6785244698265098E-001  3.8634821355382415E-044  9.5528233714270647E-001  6.2576582385263108E-008  2.2319992496985356E+004  1.0615920865956690E+000
  2.7988497295073127E+012  2.2074592368894150E-001  8.9663851890786263E-044  9.5551493166817428E-001  7.7236405727249131E-008  1.6302047572411829E+004  1.3961198061095471E+000
  3.2421552547077989E+012  2.9014805210358597E-001  2.0786423782171991E-043  9.5558252448722245E-001  9.5304334172718141E-008  1.1900144062349504E+004  1.8350574066170817E+000
  3.7556752635947217E+012  3.8125618106477470E-001  4.8159580717892706E-043  9.5554664240685023E-001  1.1758133359119526E-007  8.6842546356499611E+003  2.4112758083644954E+000
  4.3505309207805080E+012  5.0082149000469347E-001  1.1151242862923926E-042  9.5540990523159804E-001  1.4504358510875776E-007  6.3355118547170885E+003  3.1674732191481669E+000
  5.0396048551203326E+012  6.5767611335232354E-001  2.5804173408249792E-042  9.5517343773444482E-001  1.7889170166435908E-007  4.6205525801113365E+003  4.1595089617608390E+000
  5.8378201553377222E+012  8.6646202372139323E-001  6.0099842212314866E-042  9.5559565260078004E-001  2.2099682798610371E-007  3.3807610553504480E+003  5.4799870019968923E+000
  6.7624635553403128E+012  1.1370514328565631E+000  1.3888103292923258E-041  9.5515081956629986E-001  2.7247611706851452E-007  2.4639287784819336E+003  7.1913446891695106E+000
  7.8335598083631573E+012  1.4957683571140668E+000  3.2249267396867631E-041  9.5518700785890711E-001  3.3635483162589937E-007  1.8000952169137030E+003  9.4600697209771437E+000
  9.0743053576596353E+012  1.9728817002753158E+000  7.5283831002411313E-041  9.5573769542755679E-001  4.1576041279678519E-007  1.3186066966543395E+003  1.2477599453871279E+001
  1.0511570695629392E+013  2.5925368105599057E+000  1.7444476343628897E-040  9.5548957183114946E-001  5.1295845369354340E-007  9.6232608975720261E+002  1.6396642478395543E+001
  1.2176482290839725E+013  3.4062134553008798E+000  4.0407338553694585E-040  9.5518067554464070E-001  6.3282374832142534E-007  7.0218619175105659E+002  2.1542785430925834E+001
  1.4105096685577283E+013  4.4903022914244219E+000  9.4227167483243483E-040  9.5551981671234942E-001  7.8200898185860141E-007  5.1408993359285702E+002  2.8399165247148666E+001
  1.6339181362679322E+013  5.9182800602002265E+000  2.1964658493024035E-039  9.5578614101828569E-001  9.6627072276582530E-007  3.7630685497176239E+002  3.7430489641982295E+001
  1.8927119292667295E+013  7.7713564460533336E+000  5.0820102887328043E-039  9.5528792294181771E-001  1.1917264873900112E-006  2.7442681309986596E+002  4.9150373757119976E+001
  2.1924956750716579E+013  1.0238624730759527E+001  1.1836780238785735E-038  9.5541875748815557E-001  1.4722314916106073E-006  2.0079571222407438E+002  6.4754748513856680E+001
  2.5397617095752428E+013  1.3503423140486991E+001  2.7627815010561189E-038  9.5572409531369249E-001  1.8197190512322840E-006  1.4707531331705287E+002  8.5403146665925503E+001
  2.9420306798159319E+013  1.7733460171031562E+001  6.3937287167390974E-038  9.5518347089820761E-001  2.2444309988306471E-006  1.0726856859753335E+002  1.1215624987267767E+002
  3.4080144166067346E+013  2.3368012428054891E+001  1.4897700514774626E-037  9.5527214956838825E-001  2.7729849770810077E-006  7.8502569599659514E+001  1.4779228732755006E+002
  3.9478046043102470E+013  3.0789465904474812E+001  3.4704712608819326E-037  9.5531425830562321E-001  3.4258222040020318E-006  5.7444353908356405E+001  1.9472968039647341E+002
  4.5730913337305944E+013  4.0563325597235341E+001  8.0827603172818008E-037  9.5531094943248341E-001  4.2321166707601503E-006  4.2030237440812922E+001  2.5654499671654701E+002
  5.2974162712634497E+013  5.3433666711177899E+001  1.8820493191023694E-036  9.5526336986173337E-001  5.2278781483661566E-006  3.0748671960877969E+001  3.3794418108328134E+002
  6.1364659271202626E+013  7.0379392303914678E+001  4.3812750913676443E-036  9.5517266095663920E-001  6.4575508827716785E-006  2.2492617336393991E+001  4.4511836003779150E+002
  7.1084113738576985E+013  9.3018166059837385E+001  1.0269599209878920E-035  9.5568330752808217E-001  7.9901711078325243E-006  1.6509934527886733E+001  5.8829853704171265E+002
  8.2343017724050362E+013  1.2248817044968560E+002  2.3895421571751042E-035  9.5550405730199046E-001  9.8683917140443465E-006  1.2074101495592926E+001  7.7468321009587483E+002
  9.5385202280767813E+013  1.6127487049451502E+002  5.5586362695972106E-035  9.5528485918154933E-001  1.2187363639656607E-005  8.8289787665315307E+000  1.0199918402227067E+003
  1.1049311848921458E+014  2.1307287273582722E+002  1.3019659537274327E-034  9.5565368159982026E-001  1.5077092933347775E-005  6.4782100858945205E+000  1.3475911708808131E+003
  1.2799395442424110E+014  2.8047190441373487E+002  3.0271258994701987E-034  9.5535162977382530E-001  1.8617669875966072E-005  4.7358651332429949E+000  1.7738600752648697E+003
  1.4826672097913343E+014  3.7045455464106680E+002  7.0864721776368619E-034  9.5562793766933336E-001  2.3029007706759024E-005  3.4739854693558122E+000  2.3429603244981435E+003
  1.7175046000251388E+014  4.8750626563240573E+002  1.6467552797822170E-033  9.5524666419372992E-001  2.8433149512465388E-005  2.5389629113226535E+000  3.0832603460029368E+003
  1.9895375250948324E+014  6.4372861702751043E+002  3.8528557124815043E-033  9.5543322865186152E-001  3.5165223964283625E-005  1.8619245030712402E+000  4.0712972496743649E+003
  2.3046573288377421E+014  8.4988452650756882E+002  9.0116726884528825E-033  9.5557294844568419E-001  4.3487961677602364E-005  1.3652188295154391E+000  5.3751417037953314E+003
  2.6696884760252730E+014  1.1200263092663678E+003  2.1001507287672233E-032  9.5538772321522438E-001  5.3731666996359791E-005  9.9920285831619902E-001  7.0836683531877501E+003
  3.0925363479595769E+014  1.4774183801396659E+003  4.9035370828649074E-032  9.5534398905392971E-001  6.6419417413500084E-005  7.3200161153217494E-001  9.3440142764756399E+003
  3.5823584471885851E+014  1.9486792253441777E+003  1.1446998635485079E-031  9.5526926571215545E-001  8.2099516767855646E-005  5.3620639700666128E-001  1.2324529562280233E+004
  4.1497627190738380E+014  2.5700306827675805E+003  2.6717510521388093E-031  9.5516436163567692E-001  1.0147678208217211E-004  3.9274714801541482E-001  1.6254301228126414E+004
  4.8070372852079249E+014  3.4012224453089042E+003  6.2791071956376355E-031  9.5560537313286258E-001  1.2564411730211938E-004  2.8866415884511104E-001  2.1511219512127230E+004
  5.5684165639563200E+014  4.4849111624992629E+003  1.4650213921686710E-030  9.5543781026788087E-001  1.5528470144069709E-004  2.1139502821292439E-001  2.8365068754022430E+004
  6.4503895414245602E+014  5.9133293556034209E+003  3.4175026944608205E-030  9.5524231164341069E-001  1.9190879983415651E-004  1.5479470069435442E-001  3.7399178636885153E+004
  7.4720568689921251E+014  7.8236126473205860E+003  8.0272698078562363E-030  9.5558143611627248E-001  2.3757986415160133E-004  1.1374032277023043E-001  4.9480870992865365E+004
  8.6555445209781943E+014  1.0313400803855914E+004  1.8718257779259713E-029  9.5532727290848278E-001  2.9358509959686264E-004  8.3270679430742809E-002  6.5227673924792325E+004
  1.0026482970912008E+015  1.3642382812302408E+004  4.3949156878331607E-029  9.5559970292613995E-001  3.6341703245898474E-004  6.1173529769058314E-002  8.6282004797617947E+004
  1.1614562263799342E+015  1.7980351840234335E+004  1.0244125908811910E-028  9.5528941152649544E-001  4.4904136688324306E-004  4.4776958486264104E-002  1.1371772989268089E+005
  1.3454175005435767E+015  2.3779055394057841E+004  2.4042309591535615E-028  9.5549705450117421E-001  5.5579117933252074E-004  3.2887745222432057E-002  1.5039195130507102E+005
  1.5585161193813186E+015  3.1333820874015509E+004  5.6017297481394491E-028  9.5513315565692967E-001  6.8667006700600289E-004  2.4067775579988671E-002  1.9817248351523377E+005
  1.8053671023232929E+015  4.1429830035593081E+004  1.3141053856519873E-027  9.5527791751624592E-001  8.4981637427935966E-004  1.7673348632928187E-002  2.6202525197225786E+005
  2.0913164346641867E+015  5.4772331337492452E+004  3.0820153491020505E-027  9.5538941110324372E-001  1.0516620572549998E-003  1.2976274255311557E-002  3.4641063956778566E+005
  2.4225568441278321E+015  7.2402893645664268E+004  7.2265771386423722E-027  9.5546795766775984E-001  1.3013694784416134E-003  9.5263779726718769E-003  4.5791610621446244E+005
  2.8062619151046750E+015  9.5685129659703955E+004  1.6936284761263311E-026  9.5549641959778927E-001  1.6101707407187055E-003  6.9919679853472411E-003  6.0516589586639323E+005
  3.2507414450380629E+015  1.2645483696017592E+005  3.9692512629867295E-026  9.5551285683568205E-001  1.9922528825169250E-003  5.1318449152819428E-003  7.9977061187879799E+005
  3.7656214074707944E+015  1.6710984440306833E+005  9.3014406929657393E-026  9.5550864796495124E-001  2.4649310416905126E-003  3.7663719647522437E-003  1.0568954555000737E+006
  4.3620524191631901E+015  2.2082281705079548E+005  2.1794278455061068E-025  9.5548430410396412E-001  3.0496691123907497E-003  2.7640647704581983E-003  1.3966061224303592E+006
  5.0529512259989492E+015  2.9178364281049378E+005  5.1060485450874288E-025  9.5544033276507709E-001  3.7730119482330818E-003  2.0283752741963386E-003  1.8454017905243487E+006
  5.8532804374740565E+015  3.8552524223970914E+005  1.1961265899668502E-024  9.5537723784875994E-001  4.6677871311387580E-003  1.4884124042803198E-003  2.4382757219312699E+006
  6.7803725679032720E+015  5.0935362826188120E+005  2.8016815333734883E-024  9.5529551962835922E-001  5.7745907545583595E-003  1.0921265428175486E-003  3.2214351995565117E+006
  7.8543054020173930E+015  6.7529881187338224E+005  6.6081574553910547E-024  9.5569388068936776E-001  7.1562634279775328E-003  8.0414180401053037E-004  4.2709646934508900E+006
  9.0983368141429932E+015  8.9526070046255701E+005  1.5584608768884790E-023  9.5606862217857211E-001  8.8682888338853784E-003  5.9206483977331194E-004  5.6621258261988745E+006
  1.0539408457726579E+016  1.1784254408205125E+006  3.6233437247026842E-023  9.5543480272272743E-001  1.0950722513451584E-002  4.3281764368933467E-004  7.4530168913615538E+006
