  1.0000000000000000E+012  1.6011782086807276E-002  6.0221585446705698E-047  9.7792574643625320E-001  1.3287406166419049E+005  7.2561702109792529E+004  1.0126740158518977E-001
  1.1583884695655033E+012  2.1179413625773688E-002  1.4138689568118245E-046  9.7802164680625257E-001  1.6447672662004793E+005  5.3304615969211441E+004  1.3395037312849982E-001
  1.3418638464223090E+012  2.8007892175855089E-002  3.3178030238701810E-046  9.7807747262747738E-001  2.0357048627006792E+005  3.9148435305387773E+004  1.7713746347222258E-001
  1.5543996074224181E+012  3.7039364635378720E-002  7.7861946300757614E-046  9.7812609237177856E-001  2.5196108987817127E+005  2.8752830710560432E+004  2.3425751066657767E-001
  1.8005985823352741E+012  4.8977308193535746E-002  1.8268230212444071E-045  9.7813617557497974E-001  3.1183602322408635E+005  2.1115194570208681E+004  3.0975969511119962E-001
  2.0857926360931731E+012  6.4760335807092504E-002  4.2858136818908483E-045  9.7812685611930218E-001  3.8593172987107647E+005  1.5505735212788567E+004  4.0958032637554199E-001
  2.4161581395549676E+012  8.5617655101275631E-002  1.0051947533692478E-044  9.7808406944435792E-001  4.7760043937842200E+005  1.1384912486068607E+004  5.4149359608553042E-001
  2.7988497295073127E+012  1.1311713396984030E-001  2.3544463163750311E-044  9.7792135435422945E-001  5.9084608543411896E+005  8.3536804141837833E+003  7.1541557147019936E-001
  3.2421552547077989E+012  1.4994692618316602E-001  5.5515671013105775E-044  9.7826197726331025E-001  7.3216010840130254E+005  6.1499293562347129E+003  9.4834762975988586E-001
  3.7556752635947217E+012  1.9799077341276349E-001  1.2987896372105590E-043  9.7798547864974397E-001  9.0549669201531105E+005  4.5098345344166085E+003  1.2522035993652830E+000
  4.3505309207805080E+012  2.6233708813526652E-001  3.0596852288118135E-043  9.7822656554700136E-001  1.1218152817912256E+006  3.3186270257639440E+003  1.6591654264875530E+000
  5.0396048551203326E+012  3.4751083633034368E-001  7.2044779692832764E-043  9.7841516418367780E-001  1.3896415590521380E+006  2.4414632960261290E+003  2.1978515087877517E+000
  5.8378201553377222E+012  4.5855009212602517E-001  1.6832469508592627E-042  9.7800571497130942E-001  1.7180631520954621E+006  1.7891705013554074E+003  2.9001254247965633E+000
  6.7624635553403128E+012  6.0713055713498846E-001  3.9595597564837073E-042  9.7809541795338598E-001  2.1277171285325559E+006  1.3156189850291287E+003  3.8398307952671117E+000
  7.8335598083631573E+012  8.0395358664297084E-001  9.3165072086223167E-042  9.7819019413370559E-001  2.6352113079268535E+006  9.6752481696353047E+002  5.0846489337066205E+000
  9.0743053576596353E+012  1.0650189399992365E+000  2.1938871509985735E-041  9.7833189508533946E-001  3.2644177864713376E+006  7.1182225784279081E+002  6.7357712032315861E+000
  1.0511570695629392E+013  1.4056349225741560E+000  5.1280606288446699E-041  9.7791964745002268E-001  4.0363651899340917E+006  5.2175890161220893E+002  8.8900158280175262E+000
  1.2176482290839725E+013  1.8618313743357754E+000  1.2072500025521834E-040  9.7801892975904266E-001  4.9997865976408939E+006  3.8381396221452954E+002  1.1775255524125228E+001
  1.4105096685577283E+013  2.4659348774884686E+000  2.8417651525717515E-040  9.7809701919757739E-001  6.1929733391818459E+006  2.8232226142846406E+002  1.5595941549023667E+001
  1.6339181362679322E+013  3.2658470538033612E+000  6.6884442877704612E-040  9.7815430644036733E-001  7.6706725322380703E+006  2.0765503172115192E+002  2.0655030359538177E+001
  1.8927119292667295E+013  4.3249649961103034E+000  1.5740085083233571E-039  9.7819117724085945E-001  9.5006634310780356E+006  1.5272576530108620E+002  2.7353480376419668E+001
  2.1924956750716579E+013  5.7271880328526571E+000  3.7036779646318650E-039  9.7820802061152533E-001  1.1766856810145799E+007  1.1231926458276738E+002  3.6221917543747287E+001
  2.5397617095752428E+013  7.5798875208732599E+000  8.7053113394711441E-039  9.7813779076941288E-001  1.4569620547576775E+007  8.2557905535666185E+001  4.7939417947693180E+001
  2.9420306798159319E+013  1.0057467116195196E+001  2.0565746594297603E-038  9.7841208600595650E-001  1.8062933544614949E+007  6.0836976589226085E+001  6.3609007158844327E+001
  3.4080144166067346E+013  1.3294013636002166E+001  4.8215639289024616E-038  9.7814524083223285E-001  2.2351112594403463E+007  4.4659948462974656E+001  8.4078724670206918E+001
  3.9478046043102470E+013  1.7636267224516701E+001  1.1386689621629321E-037  9.7837253072457791E-001  2.7707767488810869E+007  3.2904240015421755E+001  1.1154154770569790E+002
  4.5730913337305944E+013  2.3307477104108907E+001  2.6685978145802934E-037  9.7806533395559909E-001  3.4282536356705198E+007  2.4150357062902545E+001  1.4740942832241918E+002
  5.2974162712634497E+013  3.0914834774152346E+001  6.2999181189692964E-037  9.7824666935203038E-001  4.2494809806086013E+007  1.7790096987603839E+001  1.9552258274819706E+002
  6.1364659271202626E+013  4.0848370466434488E+001  1.4759069227985107E-036  9.7790060336334729E-001  5.2573501861210428E+007  1.3054769807463419E+001  2.5834777876057517E+002
  7.1084113738576985E+013  5.4373550865267107E+001  3.5090805736708182E-036  9.7853742174538603E-001  6.5283059310206346E+007  9.6508435164890020E+000  3.4388853041052645E+002
  8.2343017724050362E+013  7.2099845447155874E+001  8.2793276285589536E-036  9.7864715219874656E-001  8.0909763183383972E+007  7.1071422534073618E+000  4.5599946111826771E+002
  9.5385202280767813E+013  9.5595370213476250E+001  1.9530284603506711E-035  9.7873333125240264E-001  1.0027191413545098E+008  5.2333602327847317E+000  6.0459820728320332E+002
  1.1049311848921458E+014  1.2673427384766631E+002  4.6060798941798033E-035  9.7879612106142511E-001  1.2426105274172426E+008  3.8531946395934651E+000  8.0153792593227366E+002
  1.2799395442424110E+014  1.6799827507280555E+002  1.0860789646497733E-034  9.7883568621627038E-001  1.5398113338372050E+008  2.8367089923867032E+000  1.0625143844191106E+003
  1.4826672097913343E+014  2.2267318777733516E+002  2.5603306898966124E-034  9.7885219387117229E-001  1.9079903599931747E+008  2.0881466000684098E+000  1.4083088944534912E+003
  1.7175046000251388E+014  2.9510886176354405E+002  6.0343870542589741E-034  9.7884581387439570E-001  2.3640706456507453E+008  1.5369452818176794E+000  1.8664323217451475E+003
