  7.1272365590221445E+016  5.3526697007204468E+007  3.4186613374344025E-018  9.7854375141434353E-001  1.9190610035150132E-001  9.4005560055655641E-006  3.3853255633611891E+008
  8.2561086498369660E+016  7.0850053640264708E+007  8.0371858154094036E-018  9.7840201857467705E-001  2.3762372518175310E-001  6.9104507417253622E-006  4.4809508369468416E+008
  9.5637810634511570E+016  9.3766613291724227E+007  1.8889851975919661E-017  9.7823480552217336E-001  2.9420980077110307E-001  5.0792257827167612E-006  5.9303213295944365E+008
  1.1078573709350728E+017  1.2407762252774792E+008  4.4384105612311850E-017  9.7804229600313890E-001  3.6424154368991414E-001  3.7327237308234521E-006  7.8473578768159092E+008
  1.2833292044143411E+017  1.6535397025341814E+008  1.0577383538886446E-016  9.7875903040286462E-001  4.5253820022964505E-001  2.7626769718485461E-006  1.0457903322787843E+009
  1.4865937530502435E+017  2.1873438069394753E+008  2.4836566195143876E-016  9.7850620728407175E-001  5.6015199788644996E-001  2.0296241769472904E-006  1.3833976910968164E+009
  1.7220530624615094E+017  2.8930273032471463E+008  5.8300323796892423E-016  9.7822830370372573E-001  6.9329131532514891E-001  1.4908508771797784E-006  1.8297111221185169E+009
  1.9948064115353759E+017  3.8257815650580092E+008  1.3680900815629863E-015  9.7792541044218637E-001  8.5799039426224050E-001  1.0949264296948183E-006  2.4196367148343607E+009
  2.3107607461379177E+017  5.0945163464394188E+008  3.2552828204654403E-015  9.7849302483024370E-001  1.0654788790318888E+000  8.0974975452569265E-007  3.2220550455341266E+009
  2.6767586042507430E+017  6.7346376757031656E+008  7.6334300353895878E-015  9.7812902314184687E-001  1.3182762296727954E+000  5.9449087998806427E-007  4.2593588523493845E+009
  3.1007263029743110E+017  8.9640993047883924E+008  1.8147342192455612E-014  9.7861577311487090E-001  1.6365876831984477E+000  4.3946138073159206E-007  5.6693941905122931E+009
  3.5918455966439132E+017  1.1845541050587661E+009  4.2522419451228273E-014  9.7818921646125023E-001  2.0243020431204414E+000  3.2251658656685053E-007  7.4917779568436770E+009
  4.1607525236119348E+017  1.5759633662444271E+009  1.0099708790275691E-013  9.7859203118489691E-001  2.5121816937504830E+000  2.3830127497394456E-007  9.9672674676048692E+009
  4.8197677480676349E+017  2.0817388737956700E+009  2.3647082894771561E-013  9.7810035299198485E-001  3.1062060552919687E+000  1.7481938778952141E-007  1.3166072611287556E+010
  5.5831633853452399E+017  2.7682625130309955E+009  5.6111007632622145E-013  9.7841465129348133E-001  3.8530702678615579E+000  1.2910816493582506E-007  1.7508029265935655E+010
  6.4674720892842269E+017  3.6801942559586008E+009  1.3307101456239267E-012  9.7867727689384814E-001  4.7781090211584248E+000  9.5323564073907408E-008  2.3275591831769490E+010
  7.4918450954635639E+017  4.8582776074575052E+009  3.1118245135322907E-012  9.7807185303429755E-001  5.9032292837229029E+000  6.9886766165456580E-008  3.0726444720393873E+010
  8.6784669743558599E+017  6.4554688523362225E+009  7.3724950919570348E-012  9.7823318954403067E-001  7.3151459796869218E+000  5.1573130163143472E-008  4.0827968051947320E+010
  1.0053036076598849E+018  8.5753729850966929E+009  1.7457153548051273E-011  9.7833315801365176E-001  9.0602927821717997E+000  3.8047996521178424E-008  5.4235416519360735E+010
  1.1645321075258132E+018  1.1388303448252151E+010  4.1313687649718855E-011  9.7836644019549951E-001  1.1214980823426634E+001  2.8062144768469410E-008  7.2025944947591742E+010
  1.3489805657967169E+018  1.5119898187565862E+010  9.7719712838684338E-011  9.7832618458683437E-001  1.3871612776651675E+001  2.0691583162136915E-008  9.5626608370396486E+010
  1.5626435330868657E+018  2.0069123292365283E+010  2.3102015643303213E-010  9.7820351029124114E-001  1.7141169005875233E+001  1.5253033455319456E-008  1.2692822342036897E+011
  1.8101482507689253E+018  2.6632228202110103E+010  5.4590470169306405E-010  9.7798684813001785E-001  2.1155418247673823E+001  1.1241342839151278E-008  1.6843686581066010E+011
  2.0968548618948883E+018  3.5556870773056534E+010  1.3057435743085952E-009  9.7839061656058076E-001  2.6150064800579624E+001  8.3352169053655796E-009  2.2488107363491750E+011
  2.4289724943714045E+018  4.7164407118173431E+010  3.0828259759623315E-009  9.7792143690303872E-001  3.2154150693010180E+001  6.1403075135919580E-009  2.9829314142454984E+011
