,phi0B,xstar,alpha,mphi,A6,lambda6,ns,r
20,18384004523134.88563237569306614277745621277492882554967156390999970784328756295494875334049793795352435931676572317190607947628509,0.9999999999999892830762217459402611038113627075432490200959702133051317663413545459344035790911733144890450783555368690338307103324,0.9999999999999999999999999797974628117813024503340873364295402029995530520296957762905442342705377560272447780602012009747073951629,3.466548395950754328447124543990645476883446136521214056709329469982926371951922640777396507341141205007598383906127193095769188342,21.92437710081519995249733652583075918552318038030118919440809311273611397214442073098453438024716293859735028461344866165234805643,137.5322618968448114883465065909013862731418188697561635654315567900912352280417304602236030130928253860020729557170492391116638298,0.9550999999999999490185587092128116637468338012695312499999999999999999999999999999999999999999999999999999999999834304454832052339,0.0000000000000000000000000000000000000009539983309503260323124774511110965918744286249502966705336806598339142120448215967787374524359224220592473044702540399877131296377
21,21264840232283.28115236492507540114407130514286934441445942770741995127425161046061772290671292675937138182297019702263923513825926,0.9999999999999856611555420448340023300337663699705971307906993205308541212352698213717776513934526099774186838860880654354227589347,0.9999999999999999999999999643967475498863999602819385839710370855879079624747867282020148248953331801153260643516943554517489683195,4.572023183734449699243268701014175497933811170780775776498560653391712628851005054107027528386667650119215646816069008708715956792,28.91601355139071973174273685291822702692454670015353692361544966797324727810402176434437566296903350107586786743531783569077490024,101.327591116248560555637565702845148558705893464137546894583040738927478917303511854327001523130578075615356509778527162259692989,0.9550999999999999490185587092128116637468338012695312499999999999999999999999999999999999999999999999999999999999941903269693306552,0.000000000000000000000000000000000000002220311657777815473418893150404922891078497684228796601005350576949446414400694620793804922130720501865035493167389211141194775713
22,24597112644064.16280761913475151768461694507461038054995069232440979117722650639341163737067396305585023254746743419084454938352658,0.9999999999999808151607080917338635670646846190198112375828280136983848709281451642681191266144506200885129629456480538982200428625,0.9999999999999999999999999372522338438193573667790130662311092880695458954933905596955444233467755798137793286351903038501048167329,6.030461376791426787136505399033101899348551885227266487677723541838243646290221938317881025647904015367594582004839461155285787452,38.13998658467155293351322820742669624941627610136716650507621191945725190499778795405414759713591866033131962505907607008498134312,74.65893851032480621567864556643595456965057891171432975208618820351151281481349095089437398213217428178538408557828622330336979734,0.955099999999999949018558709212811663746833801269531249999999999999999999999999999999999999999999999999999999999986091382167423241,0.000000000000000000000000000000000000005168234177453387323557172784031496724179489535807614799694147391319130937474515375983399883629472691249789128916218880316682216919
23,28451563417169.3088635725127047107772747091442395632082179658305007525471085517861099988994168831238894766361124186396509720847437,0.9999999999999743314002927093762751009995387270655101092373024272955669145395141899253972862389865168355371883998055234858492028405,0.9999999999999999999999998894060718107125577002924050833353425289925442450989034031814179053186814175561406281756316467138480582573,7.954689851727509668734514118016606957859539449884527994371327180708996509379126066615392118133526975451610524717119510448777762695,50.30987602337204319273081737707886628916171675202619455010490611775969595520898685891938418803020348397627144991501422555457187286,55.0131481601826601228567560936117073407082416646071117490070406360149176793058408704923469754225765489686255328194940736936307916,0.9550999999999999490185587092128116637468338012695312499999999999999999999999999999999999999999999999999999999999993727658263692577,0.00000000000000000000000000000000000001203182808272990210950710778369784651784600776202149140218899398984319179758156618283948375476860946493507986274156231969771582088
24,32910019667554.56185734837689178794347704729636014433717586607977607098330967273564951981761997266154794656404132001866174358357297,0.9999999999999656563705899254149572262161754191598341410244204036337824802215855768694163193789502435771374389634004152565696658926,0.9999999999999999999999998050656808351858904782575630257362257843448916742484727917148165172135666968855918771459205181919231389805,10.4936409037899123066220281274222120123000578134475990032073588870865666111456637210989405527761356286396302702085992287833194411,66.3676124077679225324126346640722100305795123826634775338451964841880732692316059328274555873266898459179567217581362533927411851,40.53978319125468388288304165673929067182348454553240815254822968867794400383488806123534377483147850302163665175020010280661877638,0.9550999999999999490185587092128116637468338012695312500000000000000000000000000000000000000000000000000000000000011595130676320491,0.00000000000000000000000000000000000002801441278541235485554421631553350255401008301960991107128904281145693062369686630682505786397685486059056291052203813617707360128
25,38067131097099.64777493758633357682664396186574215351462397829581735851676365550749374264782076409679060409841927251721929578588594,0.9999999999999540495042773381229968919116394016466022382093675653343800742005132319740782656877863021811946162287914229240624530582,0.99999999999999999999999965638752138797986000239058648832855584503910219463641310223573173639588299266738004590457099306352181739,13.84391831938193949684553904620937285374588618130333067226224049780711211915143469958409295007368395502508726205590874285073301136,87.55662726115456399442211403988795474823399277719424497458532789907269976744597002819448203687919245514880895018203267376425167002,29.87625984052368424198834933019649378541387605635159905908721326579355026077863633808813218417412211414533339322790006856715809837,0.9550999999999999490185587092128116637468338012695312499999999999999999999999999999999999999999999999999999999999984088394843450453,0.00000000000000000000000000000000000006523658147640965231428137389357956782213121715534538618257967497533563773183555290109964696912247414092622437069446423120109083626
26,44032379336206.2579761934481488629725725563655826330580720272482722250110193826849566474512158381760257401030445172406118200956961,0.9999999999999385199498880258434635225769163629330527315755367970215856530012257945910825941955031443661736111250347860852552956275,0.9999999999999999999999993942788366368178501814837290913031993819920877021513835133618417443647159413943692651150128602966911007531,18.265072233155421925068493279620087365228172998274285408681980905574102929537634949295437858783515520483090384708643472014608726,115.5184597685383254460970429601415786879450350210645601811474504783712647981786891991913891762594063574921769243468338369300182983,22.01915102032486307716329022905741569141155781885599170420095804617228426514420237783992847710364669084138576126295312250419973872,0.9550999999999999490185587092128116637468338012695312499999999999999999999999999999999999999999999999999999999999997823017889219296,0.000000000000000000000000000000000000151935737595550215011373192190665708699907726771021154491472538390369223578440478237814465713740337232078506942919358239645355118
27,50932402157179.78720277251858012654813767003541042968194093651581092672849590477083963040386855709487639366831326111410939659921273,0.9999999999999177419851010020628550301572669506436095384645615701449957364276632855881749767842736718314391656331774837607162456309,0.9999999999999999999999989321767539026540456365111374678544222559195880977736855673499592056888061562292706861943232522333025350022,24.09977316022566823475372192717795989853184166139299087422141158027724633015409624634912742295183819824650611848796795335991209077,152.4203485594142698467539028422145313326820598830316122848758688894563096960187609980504513207348949703342622721492996897846404356,16.22946139535911850014021532508561976989077506402758074497711966654077180453160177472353084714590547527494357895114144807907603788,0.9550999999999999490185587092128116637468338012695312500000000000000000000000000000000000000000000000000000000000004460273322249806,0.0000000000000000000000000000000000003539053042657690411631693779860843577349370534946578393350406820316873833905993005751235068016977033834369992154349463786322172449
28,58913681899711.65777292569749489839757023331774288059778294973136363287521439446278477123662570389808672077980259437223948815307345,0.9999999999998899418428774766334200668439081099264698613389133308866960760490199209382211972478248342047909647311074770393980043844,0.9999999999999999999999981174418238752557408713917819590465852560990142110283319164211083182552505391464586556832154420462976994253,31.80045801428653243057185721837163230311927046704474974409637143800853294146383139787936716136179514941676112680669296165340625641,201.1237559234016044435344348860351812421080575902543467213302625031812113704195442633039361770291697992418893722420632728794392392,11.96290086598917166321731971298770945143513519326082723936270080656147474974984948590103703142998913267746806578420041413359030591,0.955099999999999949018558709212811663746833801269531249999999999999999999999999999999999999999999999999999999999999663217458567916,0.0000000000000000000000000000000000008244644312245926934605145649267157146865031385050716852959265295763309347567586340872287162047030025322351424765532085146066356381
29,68145655181730.69066015790729075780075010421069354050940720444816078689579126747688928938965777618987910930954425035216182476077995,0.9999999999998527462890506155690998064431553819820711370863142743995114048482694835705224391905960987794734440991317068078707216428,0.9999999999999999999999966809066562361570701173781853495074611015781402799887996796092668870879969743003616567202791052028830824134,41.96452630392570790522045817643379960844733701536216116408325284864693643430451161639943066310976907269124724320955618643855343962,265.4069681009051906301376796592529436686888477119705920634060992810672011455781610467306555967003957329860512957759245321572488325,8.818555048938956348597313331807011902593716813479155310981707736373249506874393435113235627017599912506406542321961265475526841708,0.9550999999999999490185587092128116637468338012695312499999999999999999999999999999999999999999999999999999999999999908253568155962,0.00000000000000000000000000000000000192094016001596386745371827229149049450740995523144198341331626406348705666479176921800649024975358344471927042274093280195794827
30,78824309912466.54875205810281992041833296005778116015731293348576907643870450721246081598572208683281414005466221495055705481832297,0.9999999999998029800247860942139976908402821107174417709671072251715544096139115583353325162089980609046891740718160803215755060115,0.9999999999999999999999941478941756431675153696830768294200502413398200682000834717357106040676166937874832224354943951236753433439,55.38083261132454722835070094473503139682110070661293275385048086131353464128632764886980832877253654779360554952269218723391201633,350.2591395366321326209303885428750294570673656266738284135423369258878811174175033852750706173700836788918167331262483742767092507,6.501095746470793239397914963758501097138252548548376496017727409847845385178622544399059209887076439917170544094302976550119042706,0.9550999999999999490185587092128116637468338012695312500000000000000000000000000000000000000000000000000000000000000630378476621454,0.000000000000000000000000000000000004476227584621655318828682990370328209136777931966178147360383238716136365974624283379177576511591345689980504326169863407968711715
31,91176345969629.78622270871579736251230894340600210128074432454557327944796544554103932354589026186363378944597349934015778636322273,0.9999999999997363946186277283867019049174748580910183946100571790218117676822008447133538400334693455427970407243319523580367822547,0.9999999999999999999999896812725162691315081833885564313093770882581901355292858312102456520996745125909314914902064046576230592375,73.0911042123219035201865086202976055929569195805143225237550153231935267734842696905565974807237263132103111364556783773026307696,462.268732015328967065784477923240082309908585933438740947230805479338415568550217642406596772730697443033768590748295001218408174,4.792957530729129351284815521765478871842999384596077210836114405072912157008543271261936739769943520997851803733418340058001098975,0.955099999999999949018558709212811663746833801269531250000000000000000000000000000000000000000000000000000000000000064952189008812,0.00000000000000000000000000000000001043196822245970710555598226774743730545824540171492737127350837593747252205355022963383192708883415541838502800658610915819056886
32,105463987868783.7876734159434653961786286911932608425506868015165281101095950320138354622881976183585145205054770108210480575535101,0.9999999999996473058276807042412100847084230492104263247963769523667355666030018444758576370802686997159403245762186846172911274797,0.9999999999999999999999818046250174095737528901164433112303878947817595586510258711661468920935257877600894354200982405192067841294,96.47107945780805703479262940180670216692056887137390262895174883181273586091598835591010928711069787600991632816769864800092666279,610.1366788435101344908914022767309793445425303482211266576129068480627306406690155056899723094292309245067712083073560813037508091,3.533850496821378536310028879425659251362038386284763380623790969378664393074881835342890680568161867369875051011184082406406731011,0.9550999999999999490185587092128116637468338012695312499999999999999999999999999999999999999999999999999999999999999647435686480652,0.00000000000000000000000000000000002431506850421918221309554213100677059226323166905516250212965334070103202918060477990096784705818029428070092287421449793637488087
33,121990551594290.1798621469563405980896754576184759366035143527335448481467055903451128227574191384716113715842085174463982221609496,0.9999999999995281083468764278052767156804846552624931351596407981247136814567892339729117998136256632085906399128886350512588726662,0.9999999999999999999999679139389807746249210615747335013855579586412767314473026701936081559594013324930114536574409390755291837415,127.3377047495686430244380749409929230983320210090024337134234295843788799670204469061333839755787386866242347334106405227573636077,805.3543580533557042733872003305908561336952538938931534248897436199947888838539039907557497393793664041302762540468548081478698667,2.605673691342384954423019448252758873651987016554338124518371984085829699025435958465573390185679501417424264738178097004470106653,0.9550999999999999490185587092128116637468338012695312499999999999999999999999999999999999999999999999999999999999999862783158856767,0.00000000000000000000000000000000005668123027627356947109953111424601902993916818115735190504323580507782341381087985334402811274401613471108671810581364699639023221
34,141106883771498.2403797320043392879854686858895956668384294894025891434887445846325454131217359021055801094314911852247014918085761,0.9999999999993686265615804020833797973600542017989313387553585155133708617807218365893657577071129833443278177053962204066298183473,0.9999999999999999999999434162190319649988940306516655004066407144323948214287537883636378274556262656507122907032517945762742051986,168.0907665220160353471641474305285462315715789186557565502046291729688957675205406401285177165838417642941248680560886667207598881,1063.09935170630043544450305517581552979647044445206531465910042826234841911067065648035813119074841867898931523264985420016009639,1.921404681778890419184480711863230313339074256491972235356223699718608536767318475528853979660388678055065713157721951048568792757,0.9550999999999999490185587092128116637468338012695312500000000000000000000000000000000000000000000000000000000000000097170163012694,0.0000000000000000000000000000000001321468941231213709710449099305362368749341643201737103577664650805097541563871680385338450649932054451693886296428471244756843135
35,163218809879002.5249102996152765597869533193281971665848530529509382146474667613186355651135219868906541921490327327536770912418067,0.9999999999991552458787873247371722841843078783063450820103638666574323281063555852962476077556922258475875058231341278692647316644,0.9999999999999999999999002099299350479985747259418936879686708110504032922780112810427417696818644690645051051257098613731722627535,221.900029467007549421835208344577298879060241706190287369324212609375948554101342424648782752091014998870801015665532973969728127,1403.419011948446118640339816833482151549327644274670766618836846158772109654293072290550845168147957115303164461562058958028219442,1.416916713756512203936583014446193660758674092137782529638589352797515586179386882165734455619688149974243691372535395390357156252,0.9550999999999999490185587092128116637468338012695312499999999999999999999999999999999999999999999999999999999999999938867448073745,0.0000000000000000000000000000000003081257378517906145705348078607408096233382871483188166928356656412616487425094893304769781215625054211685909632352959274064426893
