,phi0B,xstar,alpha,mphi,A6,lambda6,ns,r
21,2.63026799189538e+17,0.999998363198244,0.999999999584499,183608515.399038,1161242212.68487,1.73844361632289e-7,0.966499999999938,2.01568851912038e-15
22,2.75422870333817e+17,0.999998205279545,0.999999999502258,200664833.461982,1269115839.76062,1.58029825121284e-7,0.966499999999984,2.63985651425632e-15
23,2.88403150312661e+17,0.99999803212453,0.999999999403737,219306696.334413,1387017332.67378,1.43654648278248e-7,0.966500000000575,3.45733584888973e-15
24,3.01995172040202e+17,0.999997842263105,0.999999999285712,239681871.020527,1515881252.00976,1.30587911638088e-7,0.9665000000001,4.52801812377905e-15
25,3.16227766016838e+17,0.999997634083321,0.999999999144321,261951368.432236,1656725920.17878,1.18710316242034e-7,0.96649999999966,5.9303336345631e-15
26,3.31131121482591e+17,0.99999740581768,0.999999998974936,286291716.846732,1810667800.02332,1.07913697513778e-7,0.966499999999969,7.76703656657914e-15
27,3.46736850452532e+17,0.999997155528126,0.999999998772015,312895653.785362,1978925870.64342,9.80996190715712e-8,0.966499999999803,1.0172714245939e-14
28,3.63078054770101e+17,0.999996881089579,0.999999998528915,341973847.234986,2162832513.3552,8.91786070437798e-8,0.966500000000142,1.3323660939877e-14
29,3.80189396320561e+17,0.999996580171885,0.999999998237678,373756761.331899,2363845311.31057,8.10693793152487e-8,0.966500000000194,1.74508224296793e-14
30,3.98107170553497e+17,0.999996250220021,0.999999997888772,408496323.569405,2583557593.84165,7.36980407324452e-8,0.966500000000039,2.28567294710338e-14
31,4.16869383470335e+17,0.999995888432387,0.999999997470773,446467892.612846,2823710882.01321,6.69974112768534e-8,0.966499999999892,2.99376873233346e-14
32,4.36515832240166e+17,0.999995491737001,0.999999996969994,487972640.591633,3086209955.55697,6.09064465870272e-8,0.966499999999746,3.9212878974472e-14
33,4.57088189614875e+17,0.999995056765399,0.999999996370036,533339879.764879,3373137567.99255,5.53696589108051e-8,0.966499999999857,5.13624699740908e-14
34,4.78630092322638e+17,0.999994579824004,0.99999999565125,582929568.097964,3686770293.27917,5.03365995734012e-8,0.96650000000005,6.72775166253131e-14
35,5.01187233627272e+17,0.999994056862743,0.999999994790092,637135439.521889,4029598323.30635,4.57614262397633e-8,0.966499999999958,8.81254418974234e-14
36,5.24807460249773e+17,0.999993483440612,0.999999993758351,696387998.577768,4404344407.6785,4.16024652588577e-8,0.966500000000012,1.15435752431398e-13
37,5.49540873857625e+17,0.999992854687932,0.999999992522222,761158047.132629,4813986158.61084,3.78218381156412e-8,0.966499999999996,1.51212421491963e-13
38,5.75439937337157e+17,0.999992165264942,0.999999991041196,831960472.23505,5261780007.41444,3.43851149487484e-8,0.966500000000051,1.98081158248387e-13
39,6.02559586074358e+17,0.999991409316398,0.999999989266733,909358400.610851,5751287479.81123,3.12610002798391e-8,0.966499999999971,2.59482424415862e-13
40,6.30957344480193e+17,0.999990580421772,0.99999998714066,993967751.039213,6286403987.65872,2.84210475075188e-8,0.96649999999996,3.3992442234027e-13
41,6.60693448007596e+17,0.999989671540641,0.999999984593268,1086462222.74051,6871390378.24559,2.58393994527857e-8,0.966499999999941,4.45314708035433e-13
42,6.91830970918936e+17,0.999988674952789,0.999999981541011,1187578777.4574,7510907605.96536,2.3492552854877e-8,0.966500000000043,5.83394907930359e-13
43,7.2443596007499e+17,0.999987582192513,0.999999977883765,1298123613.78786,8210054517.24902,2.13591435027988e-8,0.966500000000002,7.6431059033975e-13
44,7.58577575029184e+17,0.999986383976566,0.999999973501528,1418978786.97502,8974409717.70378,1.94197522511856e-8,0.966500000000053,1.00135848376478e-12
45,7.94328234724282e+17,0.999985070125123,0.999999968250467,1551109374.57938,9810076891.68754,1.76567270310027e-8,0.966499999999916,1.31196611732543e-12
46,8.31763771102671e+17,0.999983629475093,0.999999961958184,1695571427.01672,10723735085.7744,1.60540225148517e-8,0.966499999999974,1.71897654418173e-12
47,8.70963589956081e+17,0.999982049785025,0.999999954418029,1853520665.437,11722693718.772,1.45970537866528e-8,0.966500000000027,2.252333178258e-12
48,9.1201083935591e+17,0.999980317630791,0.999999945382277,2026221971.88287,12814952602.4933,1.32725629347573e-8,0.966500000000024,2.95128946316486e-12
49,9.54992586021436e+17,0.999978418291161,0.999999934553958,2215059955.51293,14009268768.0786,1.20684989010113e-8,0.966500000000017,3.86730776054024e-12
