,phi0B,xstar,alpha,mphi,A6,lambda6,ns,r
10,4287657230135.693301719139567741441870231137213269220278609107769004047727643183811617451148401913620262583205582260532048042383026,0.9999999999999997130700012852133896136530205708253857450975919009890388084630039372585488750953607776096810369184485846799990558468,0.999999999999999999999999999913259158941515863544908291884877349551449655551677267940368083497584426754727889926570036949798079918,0.2546194877237535155464664881385996185156812086829059515215590946147978622306790403580318704883616186894117449029872421687999511622,1.610355035744685305631759519350126019926917922670996108909101463537446615627841164081929347686341750049156170133518781998971243639,3414.123243778230239613997730681492530500056558914488022757976777734469875270714322932168660102146078337330093163833783162371181196,0.9778999999999999914734871708787977695465087890624999999999999999999999999999999999999999999999999999999999999981782520554237180796,2.799601653715908814884765250046713899148812879982242453203065891967257797863395036219024114898474188508806907759707964256645439366e-43
11,4959547624941.629977050147561788815196286432874079635853443292840750003398948342991801343097413225253582341113478005887475383525827,0.9999999999999996160983592847088051655845096788271087234101020073683704719727568290437841908588076635348694227652872348801052560668,0.9999999999999999999999999998469171550020460424194038468390647297921677183655324440674151820550320144682313090822575087519340617253,0.335926062558821278328983135570014423182034327750330031338154985629971754583521035169108086477640283474122225679778269569021118875,2.124582966196171940814116700677611563520608392941050081902598834730885238379296024953289743233120303987636003464530643447657261396,2516.188830651438312737915148999915653905887706554160223559152699899875807009000497683535378733132691878681940826368724340204034912,0.9778999999999999914734871708787977695465087890625000000000000000000000000000000000000000000000000000000000000033851276468412933857,6.519951605950448583716067858935615745232899122792909195491116586460610763406062941958402133333528444159772850807939425402876810456e-43
12,5736725517885.142973763520469981117207945147550054911998471030158736511191437211349701337187089636390386172819378981032072950217795,0.9999999999999994863539176661990050055919332306464095382998747449476303822175836342873496492125963325878278010498943574002799646211,0.9999999999999999999999999997298132357877122251644654942284600912744777682003882312485243355433200985992668487703272536850515761223,0.4432320855180880609286643242002620587516348455646859174738097223003421729128073936931962431264978383402489164036842908302527066976,2.803245844607381046934892341751721257169552160490624098630096232781975495665825238017998919655686368219486087327422650072987868586,1854.56772881711810901356718645294715791413906299380571157080952970697658990758589362085922748122911531984376416199586185431955987,0.9778999999999999914734871708787977695465087890624999999999999999999999999999999999999999999999999999999999999980287057894717424413,0.000000000000000000000000000000000000000001518669838410927617112459560373164718040963931783023874655837347570491592648566612630609575886146881028518369247611675366789082046
13,6635689816153.725096918380184231354613377095358155102129241962822849270918709743863257799471952909484713140420293501670324868025181,0.9999999999999993127606920218258060625768362685345714187724349720795324823952833216506339104003771402419164154140520144654297068674,0.9999999999999999999999999995230906636707569809343989374442193588144010914287240300047932269111908209772161238264489528879175940775,0.5848623676276424785547533353645387926625387751254415978453374681988565588806870032596589251256148932930527580851388069712850434801,3.698994398844159486346318599687732813350623111645537748494962119724393765273516620770744226210653351664419051952272539475810665653,1367.027217309898425273125487260990822298258689745657056207614864282220826691899059772912746081011883312622395443939212045677858464,0.9778999999999999914734871708787977695465087890624999999999999999999999999999999999999999999999999999999999999988846370488170151737,0.000000000000000000000000000000000000000003537955391783803700863959185634483034171580795562282212271992942433924639809209601241887310803332837157957089749536159047584438962
14,7675524861513.4885623075846481371775553427028932300481677189025371272362577988013553268368144178368278585972770677651364683545518,0.9999999999999990804994281580239658075286885247236287813717841903986264330408466652218110125592562143510040582863031116017202451364,0.9999999999999999999999999991581371296382677203012871534410791417970130857132053947303972027696802415728291727226995535513937225282,0.7718105840685573890152611653473425978779119082659145439421813672889551617821611856502984555122896298597962777640225212073942705469,4.881358735763015780572058684929066731673356749615276295559029864510635935491967137515315348318727468953764744378165108063227545299,1007.734645337517879989671544215935618327014257189187519361521970215918257148786841468433252647562624472342827622115662366675971217,0.9778999999999999914734871708787977695465087890625000000000000000000000000000000000000000000000000000000000000000322929090424013258,0.000000000000000000000000000000000000000008243477717451572990726754577415337125039693255166595766372034241840336754248589169914316320572204455909485553340084443410031084962
15,8878305576655.184532456153210486806421523297122590617187623629436631393880022078595180829692148439320880078933558965905052934590579,0.9999999999999987697425164676787202977154982838855278346105089927378259572660416082411831491869848783828165429701386521363448018448,0.9999999999999999999999999985137897946968764953113085718845146293775853376938659380747724397110918386927765458708084150227176364681,1.018595903252952093819554303719440984533085382516408364835168857946902286030695514968490356123047535824603009516094118452667078304,6.442166139191684466204684625785226855081208239953547648876742342481133631069010926583283432112260379089735303776570671270979717599,742.9325068383364871132902065977493513978279769728105953993339796504790346434272837630778619476552649770834794852099362641908083745,0.9778999999999999914734871708787977695465087890624999999999999999999999999999999999999999999999999999999999999998094741508843380337,0.00000000000000000000000000000000000000001921042047155166167672091781924152704187723225460101484688805398679399983669896590239659591955233255137674858419736506908779936561
16,10269566099343.42784321651410707278373953149432739901565193713134007499310396926324427963368890886986170901771318356013047408101997,0.9999999999999983539613545260525042754382233046782846096121988370417560349964171873566663620588967926060123181746091222186705380635,0.9999999999999999999999999973760711312500678859220178191852473638415537367742216517953383521958541371127237256113641820626438907375,1.344394878981559588235098776743136216607423038820673164428101051205930830120170397884240346277541215723024058680246960146972878416,8.502699784496315499000600029194549021320786182177452934076913575853537642692024961165767652462245369571500209874015412794455044326,547.7548882357674548375871253624213202437854179094986234141532842404843466889445686297970029420656805165943757502262657604618981111,0.9778999999999999914734871708787977695465087890625000000000000000000000000000000000000000000000000000000000000003008997884853371017,0.00000000000000000000000000000000000000004477449860577777137417977990695337778064986928011415839104856088690965464919399164329164661290810438958216260217850079197801888041
17,11878841853122.64523792700763405397839152745169309852573477308805687282820177237189325288106041688656291782552014565590457595227378,0.999999999999997797661661350472767271005917407925637450921245828953145225665774007432899757681146177653070879757461651050083601465,0.9999999999999999999999999953670629222069980762465097125265310421554815799225668565304992802475121457422212190765080798435510778444,1.774537151571265798990419149179371536446030472340107706319920255279476298741348795416420464525427065650374085085805747761358753859,11.22315838310528622851648411120967304062387192733931118029364042220482466701336845503589797396005999986493174430117940159647851864,403.8838476265572955827805747580350152241836098332794127996931716468034527812803585580788660980691249688955347999579247612482985668,0.9778999999999999914734871708787977695465087890624999999999999999999999999999999999999999999999999999999999999997582716541500864996,0.000000000000000000000000000000000000000104373737738841196042222411687377277296022392300973596083016845834724620462118857613897791409379382497687600419264477121697694342
18,13740296562336.71634327884894685604157173825652123613862802162248258722457063371771933586981743423892366682415243462429816052753792,0.9999999999999970533534123137004732948528396418990294103025386936724743446471064986626306709195315972603208126581932580934169340933,0.9999999999999999999999999918192547433796179664460904036053751334626251460424657971526394056328094588565187348644906397560966864189,2.342482016143368356708303782953064947264123081284266883258901903531747729257287067889181795119334073817654847935115809376997547742,14.81515709799271733733444377378134587745638702833821355340438088647644526712832704197900731641302337934750725044549829696292008691,297.8239576987133864794572467736189148792625442262300894559142246575014086662862237646227988471830235025376844997143680122375568428,0.9778999999999999914734871708787977695465087890625000000000000000000000000000000000000000000000000000000000000001007752323392443213,0.0000000000000000000000000000000000000002433422877061541672566196378857112247855847446871479242692316215194040595476979581868611044372906952661201143133180956709014362607
19,15893447522523.64261395560191122856628266971428519596176483123048005128028895259258178035621509343598636857725422177641599079213851,0.9999999999999960574967250274384198103224502535498502547601586379436780805484449962297741217574390711954473142456844630611721035775,0.9999999999999999999999999855535524768626449023712137929331628074906781438681354424368133674904265815365934784234597977108376792381,3.092430618646755084764484639056968718978717879454135424093987710726124754884496682388783069569318392045358122438513118503955907572,19.55824852193462887572560358586405369585652927961486291526735649095610037045827417649758287252325003256566652136328806132386863961,219.6318431407797523385846504786453394078453906380581964518764018603182394791907930474106143131660850945750894854520315514111555079,0.9778999999999999914734871708787977695465087890624999999999999999999999999999999999999999999999999999999999999999149565132065620412,0.0000000000000000000000000000000000000005674256932961304212184038522124396766732862771767463166678931142989115643822318518080476895818877829448132460168787540524673991863
20,18384004523134.88563237569306614277745621277492882554967156390999970784328756295494875334049793795352435931676572317190607947628509,0.9999999999999947250776058033707187998755987277442769359497046431045396186362897228507407245428530180075784178953451325527573034,0.9999999999999999999999999744870546497158977689274317251081702773855792555817494762499024183334749159585487507515242844910198315519,4.082778397559342485788641223000305334696862312709886349116151304479461435365602590463550097386829164888718972412720420770382365624,25.82175783603992553275768512356004893492447601542950447175326595337194550924531600109922513124263518030078982057848918668100720354,161.9806457904384963711877531823250492632607728262964296774056173862467878424168267247498973846997087586947033966416981471116023567,0.97789999999999999147348717087879776954650878906250000000000000000000000000000000000000000000000000000000000000005734686493859393,0.000000000000000000000000000000000000001323319450466393047853969224915372819504835731400228567615648986095466498816314776360280560953498136380520252749554639016421236256
21,21264840232283.28115236492507540114407130514286934441445942770741995127425161046061772290671292675937138182297019702263923513825926,0.9999999999999929423505006495829990678432852487675484302219890564726559165113087847324361793819427264427239298027178872178499081865,0.999999999999999999999999954940010029191746478833018213426195740964937723046806431349781740676783155592594865292310585576034714133,5.390678323860218689861828156583296420541374060916372706989919417551622045165426137591026577283407456289019011108157621939346991607,34.093643273394186681714052041175050686400061348606892878102597881532145404018100976614412464510925411246118608370190170948641044,119.4710584545141605844542612406152891080454369277075820147174136712112206185522871380370084588077923496678999613594835721473105266,0.9778999999999999914734871708787977695465087890624999999999999999999999999999999999999999999999999999999999999999768912872813841909,0.000000000000000000000000000000000000003086625398648463838143164132010849861877438627075695621608034549814678702353212165351110287086117016949462193501012097271116559332
22,24597112644064.16280761913475151768461694507461038054995069232440979117722650639341163737067396305585023254746743419084454938352658,0.9999999999999905571280990820508015358300051450901314314075333617232891494124383796243318274607130054672267288468261164442190696765,0.999999999999999999999999920411161826145918567323972587530170855634033147859099687247764121217262732828329518497650823912713683955,7.11807269288967146626714755788104851988207189987722547388863112050342746468060360936305145706899901402327435070294008897749201718,45.01864452035917049532874323699110834220584952425924640363883984334547614509690829385003427337597096061260607696608882032647117399,88.1238960481037128773646581433684004981583827013308606776467403470997883460307823023157082697002894339265120365402091972432248284,0.9778999999999999914734871708787977695465087890625000000000000000000000000000000000000000000000000000000000000000008640136938524431,0.000000000000000000000000000000000000007200554484812138131102876192860844989145018372628155676226528311502052375676935743365055225762631084185140706496372552144936716315
23,28451563417169.3088635725127047107772747091442395632082179658305007525471085517861099988994168831238894766361124186396509720847437,0.9999999999999873657894536481319394604090382415711598262288621075734275493196208745746270131009763462961615936039450254980694244939,0.9999999999999999999999998594135538213928987405288357132261970202259489223438326588378199075447154173328857581196023374233742950118,9.399666554502371165961381147201028978098665219790131316609056895016429323973021585288947837136782019428905244685008729893022567148,59.44871111666946066121455294213809793468029184482072910345163629873045275353872158190607730228875951447700591691214300334653820286,65.00633694811539744256909110184233574873089380072233695263626936961927313113696695512392707345697660273102279532102255929136495531,0.9778999999999999914734871708787977695465087890625000000000000000000000000000000000000000000000000000000000000000103678904119617397,0.0000000000000000000000000000000000000168000281807496639703918855579973749746977652255382186831983337591957913501295648517875411880848719302252193985201183286247069715
24,32910019667554.56185734837689178794347704729636014433717586607977607098330967273564951981761997266154794656404132001866174358357297,0.9999999999999830958973282231139998986719404798134910488703782200833245312692746287738067149543843104948207974084568986863528558878,0.9999999999999999999999997516497557548944438552238132167118023773244597354997353301911720288500049978088688264546214969010616490273,12.41346841611415253824419242468329623238745375593547191759131723497844588732957714938378968497743212114694847467981433229775123955,78.50966771496708020243312908748162304256913853823738102778664131834856816104973511056231209332649160593779634384614778743106467815,47.95659798678684764689586222178119355318739809985832085161948034479363028442104692448866048046225651789382673840432427319671730439,0.977899999999999991473487170878797769546508789062500000000000000000000000000000000000000000000000000000000000000000934588211766113,0.00000000000000000000000000000000000003920264898302187855215586629438809344703393930875177333286660595895357850932993630667013132231711370915489644013772125601720860942
25,38067131097099.64777493758633357682664396186574215351462397829581735851676365550749374264782076409679060409841927251721929578588594,0.9999999999999773829408581055042298727306073884668844836626853181571256275282528129112067185907383006786901696425520700644920300128,0.9999999999999999999999995612519243085471250542712692605974245714360041939902790011659826179699221940054412493440435047694936291272,16.39472563607169377188815100917311742989113495230825628930309912132573700437172975676596458487516907597846956375526506194663596377,103.6893492470786806482198228952079897980400743587057999896654760888987961827586056175378324021011634907361629296216361006485968831,35.38110178182852216037990512266162732328360126755103974807394903574909733396595045927838419488456897111112615506741844586128415381,0.9778999999999999914734871708787977695465087890625000000000000000000000000000000000000000000000000000000000000000022583905011433716,0.00000000000000000000000000000000000009149164685504170360122316354822563891768176210297176415367700162395259707452877992445885517506894959349064822054678521642894141431
26,44032379336206.2579761934481488629725725563655826330580720272482722250110193826849566474512158381760257401030445172406118200956961,0.999999999999969739218096324216863324088862088857057325490155062184101777643111514391865581044711625684343027204564662094642972387,0.9999999999999999999999992248334887167329529426305267415774198767377877551739316629862256285861762550169228836720167733835739957921,21.65434884652437202741322234568594725747782352658907132077306113542446973561945235334874555792950573528192054085598599434998839385,136.9541272057138702029329975613409051824809174096321459985823483305956860678732516769283410015276182707545889381721870441309926785,26.10503650967742401449977052935282076337603501540467221726792505458273683942064197630439588600691613571786723843220989024901795817,0.9778999999999999914734871708787977695465087890624999999999999999999999999999999999999999999999999999999999999999990368410567952144,0.0000000000000000000000000000000000002135538513700325150703314874134346538369347731213529241796777135983801088731542395463729188728313551569790224055186533941492224679
27,50932402157179.78720277251858012654813767003541042968194093651581092672849590477083963040386855709487639366831326111410939659921273,0.9999999999999595122020207442819325313429342182140211158931493350217910143224997851261003351358267626983175186928379877386301987342,0.9999999999999999999999986303689943587622183697533746694246076753123266690926452634647660853155169266653058192125978916175114281186,28.60327285181152250043111796563783261519552495103232022722926877330707743104001492258820966700768405453815586262982205767742112408,180.9029814939685362189414273340285052648148496354022912283559222373029196701554019181921564775148361019225763709803843280479298785,19.2622440652487763111777123634613705891695471168903589395145084229321432480069398982954788787281042848361777428785425218576897243,0.9778999999999999914734871708787977695465087890624999999999999999999999999999999999999999999999999999999999999999997994660713870486,0.0000000000000000000000000000000000004985315177409980087844566630547783660727795688111484151375090193948270472510964803229878460039138924106934496249775877627223503997
28,58913681899711.65777292569749489839757023331774288059778294973136363287521439446278477123662570389808672077980259437223948815307345,0.999999999999945828835803807469985860807519598814094529142817742773713319891735177578156209523168086454103210465836352894690734877,0.9999999999999999999999975798592931267830162249621792077442009572432399272259432325705649299721007696840493290455848560223636841307,37.78466859204261983447362007014349476824916680267997593345846959057060801573477831470772751719769819372002804668119828497819172074,238.9712267709643754555127836149621090797215378306198235285783525989980549403077660646224030442373529566527761635725669619807237683,14.21407969714746252541288047908105681019437622182708195647375517263643286588601544861264806318723937025309827494271331134206259278,0.9778999999999999914734871708787977695465087890624999999999999999999999999999999999999999999999999999999999999999999207018926832963,0.000000000000000000000000000000000001163955585826161261462548336448286420262162434751532358181446660306580982515190749589712994016472015457402142908680689502995164223
29,68145655181730.69066015790729075780075010421069354050940720444816078689579126747688928938965777618987910930954425035216182476077995,0.9999999999999275210019602752361144377886874045929521501190731295754392955174878381663758608671059197437876536407535694113188363493,0.9999999999999999999999957233295918986305641062734197309593243942748600667173899577339137105173183996572738796641577969962853281538,49.91653880181203819278070166977066382899590613950539242531024638494051463686979459732107757461570423773956830508088784199750064708,315.6999110517965787104856191630516483887390226229357054784686516406112230891691354875564982243330544303903134730034708296094001586,10.4896154930527049818331985071116447251709983759933894428036853214049188718254924808554132657457620523052452577516884253784812169,0.9778999999999999914734871708787977695465087890624999999999999999999999999999999999999999999999999999999999999999996747622414692458,0.000000000000000000000000000000000002717929037970650432042292028144977358341495936123310289769384067860235167607417610045511822758284130889257499694814858568749474865
30,78824309912466.54875205810281992041833296005778116015731293348576907643870450721246081598572208683281414005466221495055705481832297,0.9999999999999030258028456288655854821498429676340057345615947304208845975282820759285203429264145128713235140699947163926090678072,0.9999999999999999999999924421416816354363747435353201118489394211569314183921397251653859729715050541117933991528696199102469824158,65.94804771438101004194101124701920369870883548085400095514136991523761599503197906247498149211725402278419236329992399188151088538,417.0920760378108340092871350067117333599154756261534056934214348681944992897577322541988332266942174490785317197627139331450866261,7.741569641846546225301963143189344386157977605962418165225884158687215479637231151802590305806016038276796025365842536046207914892,0.9778999999999999914734871708787977695465087890624999999999999999999999999999999999999999999999999999999999999999999941329534570121,0.000000000000000000000000000000000006347417789231416147522423064875353023871121553928561171779305781398146607077527417532549893164806859746198518153389902021058857096
31,91176345969629.78622270871579736251230894340600210128074432454557327944796544554103932354589026186363378944597349934015778636322273,0.9999999999998702521396807542308805049677149922150532754926357062921550889836305681405955915079232511270976567625369678272726927321,0.9999999999999999999999866426843774647812905904311912556743934982017265433604315143207392811680358519146443094995262078555726464079,87.13401712968357549961071329161208176778869522618280191137702813051807261241288658725434308307440948237701434611439403110727518942,551.08391161985452254003344996787546151711026182388312478777529720886537421372238542619606118080302082600484128405472287454767353,5.713823153789386471745043052724498579303957155431262636336330022168205707095491706983875184826328523261498445748054674979569866251,0.9778999999999999914734871708787977695465087890625000000000000000000000000000000000000000000000000000000000000000000919068173593105,0.00000000000000000000000000000000001482561380659626985825875748427360519224414051705420164239780587240720883062255298767250028411342803969854557423389992710816346008
32,105463987868783.7876734159434653961786286911932608425506868015165281101095950320138354622881976183585145205054770108210480575535101,0.999999999999826402200261278085629364344280809592372856870101812609562906442126259824320613650512043944632943973362964611645974047,0.9999999999999999999999763915872183315867246837601819098306433138389737024470336225390530377420692525686546264678041374603692895975,115.1334528425434699585666475303612523806470256306411449026615156788430798415156020573164008982433985613687858932145121052115229813,728.1678917240496130184114359740451297831168553340218336592325500772163900979886604109126940514966228636788213697640003169963912189,4.217475452903234921889971140842510771642892717001612792642517313467953197417484394111745994198750365502669605364764165018512439596,0.9778999999999999914734871708787977695465087890625000000000000000000000000000000000000000000000000000000000000000000053625748189672,0.00000000000000000000000000000000003463253485377963636094862138954124517216206142475313310376331482915674500553816776545201779532159757869382569899917763495858420475
33,121990551594290.1798621469563405980896754576184759366035143527335448481467055903451128227574191384716113715842085174463982221609496,0.999999999999767732616168099427098264696700164291630408268536691015056009302492922329230442260057459382213967894726236525233815036,0.9999999999999999999999582706865287849798963158635087729732692983284693270206299272772690972744492798296258843956720461487185062758,152.1398599397552681516207154311134847519392686653205684274056495529606015726308204193680220620022557240977920927025815680623659905,962.2169606172684766604617186750964367148706906345579497234265474239918696632702241671922148744767679069733440784758175339803114576,3.113192838124235497967992201544834480261205346017545022856178141733104697898503474764411678116179769622877520640959482065838529647,0.9778999999999999914734871708787977695465087890625000000000000000000000000000000000000000000000000000000000000000000206337231161388,0.00000000000000000000000000000000008091168720685479619074486967860992734094699852563736263252772825348669339007521990828902074387506681800495113680569773034456254519
34,141106883771498.2403797320043392879854686858895956668384294894025891434887445846325454131217359021055801094314911852247014918085761,0.9999999999996892349000198066027353381584915531934949260689285362150486145420180405105523272319487395881179288870756967916915142768,0.9999999999999999999999262363785470536151183184049323703263437913909392320082202248074886730543327704888618540162080444782139544869,201.0536125674955207691038525891985728857820623816852773046193974528451189140286248716191960306391116939218737080391764572553166473,1271.574695036679200916517852170577646093518876625318862850088573121300549933932980451061768149117338249918505892041758131654104137,2.298194960192223962196449066103456485737023739313098300421565531668787664403335101812166169402085332230775092071170151469812039114,0.977899999999999991473487170878797769546508789062499999999999999999999999999999999999999999999999999999999999999999986302161041367,0.0000000000000000000000000000000001890571065793733350269130359753807158045430073219703724569809290107327066267398518211703282532814236549189815128325710395623431724
35,163218809879002.5249102996152765597869533193281971665848530529509382146474667613186355651135219868906541921490327327536770912418067,0.9999999999995842078824305989765987208623084926912783411721657326399747666296523669168665588771985785475197371223181316001057462444,0.999999999999999999999869602441561150288498358887310156493169346525174793060091312493739385037130983122943286071291492436102862036,265.7099616769216152584381150855114094257228921416757338939731328051955404744294665854291134504354960806696371016604817332742099376,1680.497351790250854710861719533419723115760492101210802448998669894679999592555761298756484933898233596590378517832453480516008265,1.69665991760316345629966055162084129526306126707076208005852339561456226840084971952897284333956668750649887327727958273358413313,0.9778999999999999914734871708787977695465087890625000000000000000000000000000000000000000000000000000000000000000000066150108364983,0.0000000000000000000000000000000004418032744194231214150403164368080796187025963578069964862690283052795381988426805766278574030099243656902932219489979640333028214
